protocol_id,trial_seed,spawn_x_cmd,spawn_y_cmd,spawn_yaw_deg_cmd,fault_time_cmd,hover_z_cmd,stage1_z_cmd,post_fault_mode,eval_duration_cmd,landing_descent_rate_cmd,t,phase,x,y,z,vx,vy,vz,roll_deg,pitch_deg,yaw_deg,gyro_x_deg_s,gyro_y_deg_s,gyro_z_deg_s,motor_m1,motor_m2,motor_m3,motor_m4,z_cmd,allocator_config,selected_candidate,r1,r2,r3,r4,qp_score,qp_predicted_vz,qp_predicted_drift,qp_predicted_tilt,fault_x,fault_y,fault_z,fault_vx,fault_vy,fault_vz,fault_roll_deg,fault_pitch_deg,fault_max_motor_pwm,tau
seeded_ic_v1,49980002,0.01026,0.00999,0.006174,10.081355,0.702747,0.30218121,adaptive_ramp_v1,18.0,0.08,10.176507949829102,landing_ramp,0.0098069803789258,0.0102524692192673,0.7158088088035583,-0.0001855411828728,0.0003292879264336,-0.0113353999331593,-0.2199800908565521,-0.2213253825902938,-0.0381363593041896,-34.8066520690918,32.67744827270508,-5.73888635635376,32558,28654,32660,18415,0.6951347640136719,cem_tuned_boundary,opp_m2_12000,0,12000,0,0,5.73871124581079,0.3476,0.0623959863699503,0.0064084106124937,0.0098294727504253,0.010227994993329,0.7160800099372864,-0.0002342931256862,0.0002609447401482,-0.0036768701393157,0.0064084106124937,0.0032938180956989,32780.0,0.09254193305969238
seeded_ic_v1,49980002,0.01026,0.00999,0.006174,10.081355,0.702747,0.30218121,adaptive_ramp_v1,18.0,0.08,10.176527976989746,landing_ramp,0.0098069803789258,0.0102524692192673,0.7158088088035583,-0.0001855411828728,0.0003292879264336,-0.0113353999331593,-0.2199800908565521,-0.2213253825902938,-0.0381363593041896,-34.8066520690918,32.67744827270508,-5.73888635635376,31828,21616,32698,22638,0.6951331618408203,cem_tuned_boundary,opp_m2_12000,0,12000,0,0,5.73871124581079,0.3476,0.0623959863699503,0.0064084106124937,0.0098294727504253,0.010227994993329,0.7160800099372864,-0.0002342931256862,0.0002609447401482,-0.0036768701393157,0.0064084106124937,0.0032938180956989,32780.0,0.09256196022033691
seeded_ic_v1,49980002,0.01026,0.00999,0.006174,10.081355,0.702747,0.30218121,adaptive_ramp_v1,18.0,0.08,10.176546573638916,landing_ramp,0.0098179513588547,0.0102809658274054,0.7153550982475281,0.0009349905303679,0.0014997532125562,-0.0310523007065057,-0.2199800908565521,-0.2213253825902938,-0.0381363593041896,-34.8066520690918,32.67744827270508,-5.73888635635376,31828,21616,32698,22638,0.6951316741088868,cem_tuned_boundary,opp_m2_12000,0,12000,0,0,5.73871124581079,0.3476,0.0623959863699503,0.0064084106124937,0.0098294727504253,0.010227994993329,0.7160800099372864,-0.0002342931256862,0.0002609447401482,-0.0036768701393157,0.0064084106124937,0.0032938180956989,32780.0,0.09258055686950684
seeded_ic_v1,49980002,0.01026,0.00999,0.006174,10.081355,0.702747,0.30218121,adaptive_ramp_v1,18.0,0.08,10.17656707763672,landing_ramp,0.0098179513588547,0.0102809658274054,0.7153550982475281,0.0009349905303679,0.0014997532125562,-0.0310523007065057,-0.9668274521827698,-0.9172241687774658,-0.1758579909801483,-50.79771041870117,47.01437759399414,-11.97047519683838,31828,21616,32698,22638,0.6951300337890626,cem_tuned_boundary,opp_m2_12000,0,12000,0,0,5.73871124581079,0.3476,0.0623959863699503,0.0064084106124937,0.0098294727504253,0.010227994993329,0.7160800099372864,-0.0002342931256862,0.0002609447401482,-0.0036768701393157,0.0064084106124937,0.0032938180956989,32780.0,0.09260106086731135
seeded_ic_v1,49980002,0.01026,0.00999,0.006174,10.081355,0.702747,0.30218121,adaptive_ramp_v1,18.0,0.08,10.17658543586731,landing_ramp,0.0098179513588547,0.0102809658274054,0.7153550982475281,0.0009349905303679,0.0014997532125562,-0.0310523007065057,-0.9668274521827698,-0.9172241687774658,-0.1758579909801483,-50.79771041870117,47.01437759399414,-11.97047519683838,31328,19932,32466,24868,0.6951285651306153,cem_tuned_boundary,opp_m2_12000,0,12000,0,0,5.73871124581079,0.3476,0.0623959863699503,0.0064084106124937,0.0098294727504253,0.010227994993329,0.7160800099372864,-0.0002342931256862,0.0002609447401482,-0.0036768701393157,0.0064084106124937,0.0032938180956989,32780.0,0.09261941909790039
seeded_ic_v1,49980002,0.01026,0.00999,0.006174,10.081355,0.702747,0.30218121,adaptive_ramp_v1,18.0,0.08,10.183889150619509,landing_ramp,0.0098733771592378,0.0103564672172069,0.7143736481666565,0.0042589521035552,0.0050116628408432,-0.0585513636469841,-0.9668274521827698,-0.9172241687774658,-0.1758579909801483,-50.79771041870117,47.01437759399414,-11.97047519683838,31328,19932,32466,24868,0.6945442679504394,cem_tuned_boundary,opp_m2_12000,0,12000,0,0,5.73871124581079,0.3476,0.0623959863699503,0.0064084106124937,0.0098294727504253,0.010227994993329,0.7160800099372864,-0.0002342931256862,0.0002609447401482,-0.0036768701393157,0.0064084106124937,0.0032938180956989,32780.0,0.09992313385009943
seeded_ic_v1,49980002,0.01026,0.00999,0.006174,10.081355,0.702747,0.30218121,adaptive_ramp_v1,18.0,0.08,10.183926343917848,landing_ramp,0.0098733771592378,0.0103564672172069,0.7143736481666565,0.0042589521035552,0.0050116628408432,-0.0585513636469841,-1.9824438095092771,-1.845207929611206,-0.4553151726722717,-52.74497604370117,49.50318145751953,-17.334428787231445,31328,19932,32466,24868,0.6945412924865723,cem_tuned_boundary,opp_m2_12000,0,12000,0,0,5.73871124581079,0.3476,0.0623959863699503,0.0064084106124937,0.0098294727504253,0.010227994993329,0.7160800099372864,-0.0002342931256862,0.0002609447401482,-0.0036768701393157,0.0064084106124937,0.0032938180956989,32780.0,0.09996032714843928
seeded_ic_v1,49980002,0.01026,0.00999,0.006174,10.081355,0.702747,0.30218121,adaptive_ramp_v1,18.0,0.08,10.18394923210144,landing_ramp,0.0098733771592378,0.0103564672172069,0.7143736481666565,0.0042589521035552,0.0050116628408432,-0.0585513636469841,-1.9824438095092771,-1.845207929611206,-0.4553151726722717,-52.74497604370117,49.50318145751953,-17.334428787231445,30884,30038,31972,26995,0.6945394614318848,cem_tuned_boundary,opp_m2_12000,0,12000,0,0,5.73871124581079,0.3476,0.0623959863699503,0.0064084106124937,0.0098294727504253,0.010227994993329,0.7160800099372864,-0.0002342931256862,0.0002609447401482,-0.0036768701393157,0.0064084106124937,0.0032938180956989,32780.0,0.09998321533203125
seeded_ic_v1,49980002,0.01026,0.00999,0.006174,10.081355,0.702747,0.30218121,adaptive_ramp_v1,18.0,0.08,10.203957796096802,landing_ramp,0.0100347008556127,0.0105454809963703,0.7127640247344971,0.0106540154665708,0.0117674712091684,-0.0838164463639259,-1.9824438095092771,-1.845207929611206,-0.4553151726722717,-52.74497604370117,49.50318145751953,-17.334428787231445,30884,30038,31972,26995,0.6929387763122559,cem_tuned_boundary,opp_m2_12000,0,12000,0,0,5.73871124581079,0.3476,0.0623959863699503,0.0064084106124937,0.0098294727504253,0.010227994993329,0.7160800099372864,-0.0002342931256862,0.0002609447401482,-0.0036768701393157,0.0064084106124937,0.0032938180956989,32780.0,0.11999177932739258
seeded_ic_v1,49980002,0.01026,0.00999,0.006174,10.081355,0.702747,0.30218121,adaptive_ramp_v1,18.0,0.08,10.204322099685667,landing_ramp,0.0100347008556127,0.0105454809963703,0.7127640247344971,0.0106540154665708,0.0117674712091684,-0.0838164463639259,-3.0945394039154053,-2.8582420349121094,-0.8528213500976562,-63.97127532958984,60.18067169189453,-19.66012954711914,30884,30038,31972,26995,0.6929096320251465,cem_tuned_boundary,opp_m2_12000,0,12000,0,0,5.73871124581079,0.3476,0.0623959863699503,0.0064084106124937,0.0098294727504253,0.010227994993329,0.7160800099372864,-0.0002342931256862,0.0002609447401482,-0.0036768701393157,0.0064084106124937,0.0032938180956989,32780.0,0.12035608291625799
seeded_ic_v1,49980002,0.01026,0.00999,0.006174,10.081355,0.702747,0.30218121,adaptive_ramp_v1,18.0,0.08,10.204421281814575,landing_ramp,0.0100347008556127,0.0105454809963703,0.7127640247344971,0.0106540154665708,0.0117674712091684,-0.0838164463639259,-3.0945394039154053,-2.8582420349121094,-0.8528213500976562,-63.97127532958984,60.18067169189453,-19.66012954711914,30706,26170,32322,30185,0.692901697454834,cem_tuned_boundary,opp_m2_12000,0,12000,0,0,5.73871124581079,0.3476,0.0623959863699503,0.0064084106124937,0.0098294727504253,0.010227994993329,0.7160800099372864,-0.0002342931256862,0.0002609447401482,-0.0036768701393157,0.0064084106124937,0.0032938180956989,32780.0,0.12045526504516602
seeded_ic_v1,49980002,0.01026,0.00999,0.006174,10.081355,0.702747,0.30218121,adaptive_ramp_v1,18.0,0.08,10.224165678024292,landing_ramp,0.0103534739464521,0.0108968904241919,0.7108080983161926,0.0206423290073871,0.0222039148211479,-0.1024770587682724,-3.0945394039154053,-2.8582420349121094,-0.8528213500976562,-63.97127532958984,60.18067169189453,-19.66012954711914,30706,26170,32322,30185,0.6913221457580567,cem_tuned_boundary,opp_m2_12000,0,12000,0,0,5.73871124581079,0.3476,0.0623959863699503,0.0064084106124937,0.0098294727504253,0.010227994993329,0.7160800099372864,-0.0002342931256862,0.0002609447401482,-0.0036768701393157,0.0064084106124937,0.0032938180956989,32780.0,0.1401996612548828
seeded_ic_v1,49980002,0.01026,0.00999,0.006174,10.081355,0.702747,0.30218121,adaptive_ramp_v1,18.0,0.08,10.224321603775024,landing_ramp,0.0103534739464521,0.0108968904241919,0.7108080983161926,0.0206423290073871,0.0222039148211479,-0.1024770587682724,-4.400276184082031,-4.02899694442749,-1.326340913772583,-62.79484558105469,57.84462356567383,-21.016908645629883,30706,26170,32322,30185,0.6913096716979981,cem_tuned_boundary,opp_m2_12000,0,12000,0,0,5.73871124581079,0.3476,0.0623959863699503,0.0064084106124937,0.0098294727504253,0.010227994993329,0.7160800099372864,-0.0002342931256862,0.0002609447401482,-0.0036768701393157,0.0064084106124937,0.0032938180956989,32780.0,0.14035558700561523
seeded_ic_v1,49980002,0.01026,0.00999,0.006174,10.081355,0.702747,0.30218121,adaptive_ramp_v1,18.0,0.08,10.22438621520996,landing_ramp,0.0103534739464521,0.0108968904241919,0.7108080983161926,0.0206423290073871,0.0222039148211479,-0.1024770587682724,-4.400276184082031,-4.02899694442749,-1.326340913772583,-62.79484558105469,57.84462356567383,-21.016908645629883,30358,26094,32658,31245,0.6913045027832032,cem_tuned_boundary,opp_m2_12000,0,12000,0,0,5.73871124581079,0.3476,0.0623959863699503,0.0064084106124937,0.0098294727504253,0.010227994993329,0.7160800099372864,-0.0002342931256862,0.0002609447401482,-0.0036768701393157,0.0064084106124937,0.0032938180956989,32780.0,0.14042019844054998
seeded_ic_v1,49980002,0.01026,0.00999,0.006174,10.081355,0.702747,0.30218121,adaptive_ramp_v1,18.0,0.08,10.24400281906128,landing_ramp,0.0109284548088908,0.0115184597671031,0.7084341645240784,0.0346189737319946,0.0367352925240993,-0.1211917623877525,-4.400276184082031,-4.02899694442749,-1.326340913772583,-62.79484558105469,57.84462356567383,-21.016908645629883,30358,26094,32658,31245,0.6897351744750977,cem_tuned_boundary,opp_m2_12000,0,12000,0,0,5.73871124581079,0.3476,0.0623959863699503,0.0064084106124937,0.0098294727504253,0.010227994993329,0.7160800099372864,-0.0002342931256862,0.0002609447401482,-0.0036768701393157,0.0064084106124937,0.0032938180956989,32780.0,0.16003680229187012
seeded_ic_v1,49980002,0.01026,0.00999,0.006174,10.081355,0.702747,0.30218121,adaptive_ramp_v1,18.0,0.08,10.244125366210938,landing_ramp,0.0109284548088908,0.0115184597671031,0.7084341645240784,0.0346189737319946,0.0367352925240993,-0.1211917623877525,-5.670236110687256,-5.112345218658447,-1.84724235534668,-51.44853210449219,44.838340759277344,-21.94257926940918,30358,26094,32658,31245,0.689725370703125,cem_tuned_boundary,opp_m2_12000,0,12000,0,0,5.73871124581079,0.3476,0.0623959863699503,0.0064084106124937,0.0098294727504253,0.010227994993329,0.7160800099372864,-0.0002342931256862,0.0002609447401482,-0.0036768701393157,0.0064084106124937,0.0032938180956989,32780.0,0.16015934944152832
