eta,n_states,unique_winners,consensus_winner,majority_winner,majority_count,mean_winner_margin,min_winner_margin,max_winner_margin
0.496055,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.02622346043947399,0.02622346043947399,0.02622346043947399
0.496056,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.026200306145723218,0.026200306145723218,0.026200306145723218
0.496057,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.02617715185197511,0.02617715185197511,0.02617715185197511
0.496058,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.02615399755822434,0.02615399755822434,0.02615399755822434
0.496059,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.02613084326447357,0.02613084326447357,0.02613084326447357
0.496060,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.026107688970723686,0.026107688970723686,0.026107688970723686
0.496061,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.02608453467697558,0.02608453467697558,0.02608453467697558
0.496062,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.026061380383223032,0.026061380383223032,0.026061380383223032
0.496063,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.026038226089474037,0.026038226089474037,0.026038226089474037
0.496064,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.026015071795723266,0.026015071795723266,0.026015071795723266
0.496065,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.02599191750197516,0.02599191750197516,0.02599191750197516
0.496066,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.02596876320822261,0.02596876320822261,0.02596876320822261
0.496067,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.025945608914475393,0.025945608914475393,0.025945608914475393
0.496068,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.025922454620723734,0.025922454620723734,0.025922454620723734
0.496069,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.025899300326975627,0.025899300326975627,0.025899300326975627
0.496070,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.025876146033223968,0.025876146033223968,0.025876146033223968
0.496071,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.025852991739474085,0.025852991739474085,0.025852991739474085
0.496072,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.025829837445724202,0.025829837445724202,0.025829837445724202
0.496073,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.025806683151975207,0.025806683151975207,0.025806683151975207
0.496074,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.02578352885822266,0.02578352885822266,0.02578352885822266
0.496075,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.02576037456447544,0.02576037456447544,0.02576037456447544
0.496076,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.025737220270723782,0.025737220270723782,0.025737220270723782
0.496077,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.0257140659769739,0.0257140659769739,0.0257140659769739
0.496078,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.025690911683223128,0.025690911683223128,0.025690911683223128
0.496079,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.025667757389474133,0.025667757389474133,0.025667757389474133
0.496080,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.025644603095722474,0.025644603095722474,0.025644603095722474
0.496081,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.025621448801975255,0.025621448801975255,0.025621448801975255
0.496082,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.025598294508224484,0.025598294508224484,0.025598294508224484
0.496083,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.0255751402144746,0.0255751402144746,0.0255751402144746
0.496084,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.02555198592072383,0.02555198592072383,0.02555198592072383
0.496085,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.025528831626973947,0.025528831626973947,0.025528831626973947
0.496086,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.025505677333224952,0.025505677333224952,0.025505677333224952
0.496087,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.02548252303947418,0.02548252303947418,0.02548252303947418
0.496088,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.025459368745725186,0.025459368745725186,0.025459368745725186
0.496089,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.025436214451974415,0.025436214451974415,0.025436214451974415
0.496090,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.02541306015822542,0.02541306015822542,0.02541306015822542
0.496091,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.02538990586447465,0.02538990586447465,0.02538990586447465
