eta,trial_seed,logged_winner,rank,candidate,r1,r2,r3,r4,score,margin_to_winner,predicted_vz,predicted_drift,predicted_tilt,vertical_violation,hard_vertical_violation,vertical_penalty,hard_vertical_penalty,drift_penalty,tilt_penalty,effort_penalty,reference_penalty,support_penalty,saturation_penalty,motor2_overboost_penalty,fault_z,fault_vz,fault_roll_deg,fault_pitch_deg,fault_angular_rate_radps,fault_max_motor_pwm
0.502000,62800003,opp_m4_10000,4,balanced_2000_0_2000_12000,2000,0,2000,12000,0.5316900538752112,0.03863812357542584,0.323,0.09880989551306804,0.03703619518876076,0.0,0.0,0.0,0.0,0.0,0.0,0.5226323724247742,0.0,0.009057681450436958,0.0,0.0,0.7267565131187439,-0.0039048558101058006,-0.013036195188760757,-0.005814347881823778,0.000682093005585407,32751.0
0.502000,62800003,opp_m4_10000,5,balanced_2500_0_2500_12000,2500,0,2500,12000,0.5584749537439782,0.06542302344419282,0.32285,0.10280989551306803,0.043036195188760756,0.0,0.0,0.0,0.0,0.0,0.0,0.5381050413452445,0.006217285132425971,0.01415262726630775,0.0,0.0,0.7267565131187439,-0.0039048558101058006,-0.013036195188760757,-0.005814347881823778,0.000682093005585407,32751.0
0.502000,62800003,opp_m4_10000,6,opp_m4_12000,0,0,0,12000,0.5946019675738649,0.10155003727407952,0.3236,0.08280989551306804,0.013036195188760757,0.0,0.0,0.0,0.0,0.0,0.0,0.4951254054550493,0.09947656211881553,0.0,0.0,0.0,0.7267565131187439,-0.0039048558101058006,-0.013036195188760757,-0.005814347881823778,0.000682093005585407,32751.0
0.502000,62800003,opp_m4_10000,7,balanced_3000_0_3000_12000,3000,0,3000,12000,0.6022650049301175,0.10921307463033214,0.3227,0.10680989551306803,0.04903619518876076,0.0,0.0,0.0,0.0,0.0,0.0,0.5570160811369305,0.024869140529703883,0.020379783263483157,0.0,0.0,0.7267565131187439,-0.0039048558101058006,-0.013036195188760757,-0.005814347881823778,0.000682093005585407,32751.0
0.502000,62800003,opp_m4_10000,8,zero,0,0,0,0,7.946054506486411,7.453002576186626,0.35,0.03480989551306804,0.013036195188760757,0.021697685511787468,0.0,6.055999826228916,0.0,0.0,0.0,0.0,1.8900546802574951,0.0,0.0,0.0,0.7267565131187439,-0.0039048558101058006,-0.013036195188760757,-0.005814347881823778,0.000682093005585407,32751.0
0.502000,62800004,opp_m4_10000,1,opp_m4_10000,0,0,0,10000,0.49305193029978533,0.0,0.32799999999999996,0.07004065524147744,0.012709391303360462,0.0,0.0,0.0,0.0,0.0,0.0,0.343837087121562,0.1492148431782233,0.0,0.0,0.0,0.7295781970024109,-0.0037103472277522087,-0.012709391303360462,0.012686739675700665,0.0011536452087813982,32754.0
0.502000,62800004,opp_m4_10000,2,opp_m4_11000,0,0,0,11000,0.5279540078007575,0.034902077500972184,0.3258,0.07404065524147743,0.012709391303360462,0.0,0.0,0.0,0.0,0.0,0.0,0.41604287541709,0.11191113238366747,0.0,0.0,0.0,0.7295781970024109,-0.0037103472277522087,-0.012709391303360462,0.012686739675700665,0.0011536452087813982,32754.0
0.502000,62800004,opp_m4_10000,3,balanced_1000_0_1000_12000,1000,0,1000,12000,0.5291357080897936,0.036083777790008265,0.3233,0.08604065524147743,0.024709391303360462,0.0,0.0,0.0,0.0,0.0,0.0,0.5020021471974805,0.024869140529703883,0.0022644203626092396,0.0,0.0,0.7295781970024109,-0.0037103472277522087,-0.012709391303360462,0.012686739675700665,0.0011536452087813982,32754.0
0.502000,62800004,opp_m4_10000,4,balanced_2000_0_2000_12000,2000,0,2000,12000,0.5316900538752112,0.03863812357542584,0.323,0.09404065524147744,0.03670939130336046,0.0,0.0,0.0,0.0,0.0,0.0,0.5226323724247742,0.0,0.009057681450436958,0.0,0.0,0.7295781970024109,-0.0037103472277522087,-0.012709391303360462,0.012686739675700665,0.0011536452087813982,32754.0
0.502000,62800004,opp_m4_10000,5,balanced_2500_0_2500_12000,2500,0,2500,12000,0.5584749537439782,0.06542302344419282,0.32285,0.09804065524147743,0.04270939130336046,0.0,0.0,0.0,0.0,0.0,0.0,0.5381050413452445,0.006217285132425971,0.01415262726630775,0.0,0.0,0.7295781970024109,-0.0037103472277522087,-0.012709391303360462,0.012686739675700665,0.0011536452087813982,32754.0
0.502000,62800004,opp_m4_10000,6,opp_m4_12000,0,0,0,12000,0.5946019675738649,0.10155003727407952,0.3236,0.07804065524147744,0.012709391303360462,0.0,0.0,0.0,0.0,0.0,0.0,0.4951254054550493,0.09947656211881553,0.0,0.0,0.0,0.7295781970024109,-0.0037103472277522087,-0.012709391303360462,0.012686739675700665,0.0011536452087813982,32754.0
0.502000,62800004,opp_m4_10000,7,balanced_3000_0_3000_12000,3000,0,3000,12000,0.6022650049301175,0.10921307463033214,0.3227,0.10204065524147743,0.048709391303360466,0.0,0.0,0.0,0.0,0.0,0.0,0.5570160811369305,0.024869140529703883,0.020379783263483157,0.0,0.0,0.7295781970024109,-0.0037103472277522087,-0.012709391303360462,0.012686739675700665,0.0011536452087813982,32754.0
0.502000,62800004,opp_m4_10000,8,zero,0,0,0,0,7.946054506486411,7.453002576186626,0.35,0.030040655241477438,0.012709391303360462,0.021697685511787468,0.0,6.055999826228916,0.0,0.0,0.0,0.0,1.8900546802574951,0.0,0.0,0.0,0.7295781970024109,-0.0037103472277522087,-0.012709391303360462,0.012686739675700665,0.0011536452087813982,32754.0
