host_time_s,firmware_timestamp_ms,phase,pinvAlloc.errT,pinvAlloc.errR,pinvAlloc.errP,pinvAlloc.errY,pinvAlloc.objective
7.6971055940084625,17189,fault_active,-51.640625,-49.640625,49.640625,-1239.640625,70127.4140625
7.717240942001808,17209,fault_active,-59.640625,-57.640625,57.640625,-1439.640625,94165.25
7.73696330099483,17229,fault_active,-69.640625,-67.640625,67.640625,-1689.640625,129252.3359375
7.756943593994947,17249,fault_active,-80.640625,-78.640625,78.640625,-1976.640625,176208.78125
7.776975792017765,17269,fault_active,-91.640625,-89.640625,89.640625,-2251.640625,228311.734375
7.798058223997941,17290,fault_active,-102.640625,-100.640625,100.640625,-2538.640625,289622.46875
7.818286137015093,17310,fault_active,-114.640625,-112.640625,112.640625,-2834.640625,360964.125
7.83692339801928,17329,fault_active,-129.640625,-127.640625,127.640625,-3209.640625,462494.1875
7.856995737005491,17349,fault_active,-141.640625,-139.640625,139.640625,-3513.640625,553913.5625
7.876879830000689,17369,fault_active,-157.640625,-155.640625,155.640625,-3905.640625,684479.0625
7.896948558016447,17389,fault_active,-173.640625,-171.640625,171.640625,-4289.640625,826124.9375
7.916994302009698,17409,fault_active,-188.640625,-186.640625,186.640625,-4688.640625,985594.875
7.937863892002497,17430,fault_active,-208.640625,-206.640625,206.640625,-5164.640625,1196869.375
7.957833238993771,17450,fault_active,-227.640625,-225.640625,225.640625,-5659.640625,1435898.0
7.978117741993628,17470,fault_active,-402.640625,-400.640625,400.640625,-10034.640625,4511835.5
7.9980382549983915,17490,fault_active,-265.640625,-263.640625,263.640625,-6597.640625,1951711.25
8.017976313014515,17510,fault_active,-459.640625,-457.640625,457.640625,-11463.640625,5887653.0
8.037946625991026,17530,fault_active,-308.640625,-306.640625,306.640625,-7668.640625,2636602.25
8.057826530013699,17550,fault_active,-523.640625,-521.640625,521.640625,-13063.640625,7645654.0
8.078056411002763,17570,fault_active,-555.640625,-553.640625,553.640625,-13839.640625,8584080.0
8.098099565017037,17590,fault_active,-375.640625,-373.640625,373.640625,-9359.640625,3925369.5
8.117883105005603,17610,fault_active,-622.640625,-620.640625,620.640625,-15522.640625,10797033.0
8.136885587999132,17629,fault_active,-680.640625,-678.640625,678.640625,-16972.640625,12908051.0
8.156863103009528,17649,fault_active,-446.640625,-444.640625,444.640625,-11130.640625,5551460.0
8.176930898014689,17669,fault_active,-728.640625,-726.640625,726.640625,-18188.640625,14820833.0
8.197225834010169,17689,fault_active,-498.640625,-496.640625,496.640625,-12418.640625,6911754.5
8.216952076996677,17709,fault_active,-803.640625,-801.640625,801.640625,-20047.640625,18008236.0
8.236932469997555,17729,fault_active,-554.640625,-552.640625,552.640625,-13830.640625,8570791.0
8.256895677011926,17749,fault_active,-876.640625,-874.640625,874.640625,-21880.640625,21449790.0
8.276863664010307,17769,fault_active,-611.640625,-609.640625,609.640625,-15243.640625,10413034.0
8.29721633400186,17789,fault_active,-643.640625,-641.640625,641.640625,-16055.640625,11549877.0
8.317188562999945,17809,fault_active,-992.640625,-990.640625,990.640625,-24784.640625,27519994.0
8.336864693003008,17829,fault_active,-710.640625,-708.640625,708.640625,-17726.640625,14079551.0
8.357915639993735,17850,fault_active,-1072.640625,-1070.640625,1070.640625,-26788.640625,32149130.0
8.37796062801499,17870,fault_active,-775.640625,-773.640625,773.640625,-19343.640625,16766533.0
8.39795164699899,17890,fault_active,-809.640625,-807.640625,807.640625,-20193.640625,18272230.0
8.41803390099085,17910,fault_active,-1203.640625,-1201.640625,1201.640625,-30059.640625,40480680.0
8.438013684004545,17930,fault_active,-877.640625,-875.640625,875.640625,-21897.640625,21484820.0
8.45809571200516,17950,fault_active,-1284.640625,-1282.640625,1282.640625,-32088.640625,46128632.0
8.476997757010395,17969,fault_active,-950.640625,-948.640625,948.640625,-23734.640625,25237674.0
8.497585664998041,17989,fault_active,-989.640625,-987.640625,987.640625,-24693.640625,27322076.0
8.517126538004959,18009,fault_active,-1028.640625,-1026.640625,1026.640625,-25688.640625,29563116.0
8.537878814997384,18030,fault_active,-1064.640625,-1062.640625,1062.640625,-26584.640625,31662366.0
8.557955743017374,18050,fault_active,-1107.640625,-1105.640625,1105.640625,-27647.640625,34248208.0
8.57798493199516,18070,fault_active,-1147.640625,-1145.640625,1145.640625,-28655.640625,36788652.0
8.597935849014902,18090,fault_active,-1186.640625,-1184.640625,1184.640625,-29634.640625,39344112.0
8.618184941995423,18110,fault_active,-1227.640625,-1225.640625,1225.640625,-30639.640625,42063756.0
8.63793540399638,18130,fault_active,-1272.640625,-1270.640625,1270.640625,-31764.640625,45209128.0
8.657940322998911,18150,fault_active,-1319.640625,-1317.640625,1317.640625,-32959.640625,48668080.0
8.676939026016043,18169,fault_active,-1356.640625,-1354.640625,1354.640625,-33864.640625,51383892.0
8.697122973011574,18189,fault_active,-1402.640625,-1400.640625,1400.640625,-35018.640625,54943940.0
8.717243494000286,18209,fault_disable_transition,0.0,0.0,0.0,0.0,0.0
8.736962372000562,18229,fault_disable_transition,0.0,0.0,0.0,0.0,0.0
8.75706574000651,18249,fault_disable_transition,0.0,0.0,0.0,0.0,0.0
8.778970184008358,18270,recovery,0.0,0.0,0.0,0.0,0.0
8.799041993013816,18290,recovery,0.0,0.0,0.0,0.0,0.0
8.81890481201117,18310,recovery,0.0,0.0,0.0,0.0,0.0
8.83886748200166,18330,recovery,0.0,0.0,0.0,0.0,0.0
8.857953538012225,18349,recovery,0.0,0.0,0.0,0.0,0.0
8.878127425996354,18369,recovery,0.0,0.0,0.0,0.0,0.0
8.898159703006968,18389,recovery,0.0,0.0,0.0,0.0,0.0
8.917970540001988,18409,recovery,0.0,0.0,0.0,0.0,0.0
8.937836174009135,18429,recovery,0.0,0.0,0.0,0.0,0.0
8.957984993990976,18449,recovery,0.0,0.0,0.0,0.0,0.0
8.977896863012575,18469,recovery,0.0,0.0,0.0,0.0,0.0
8.998013242002344,18489,recovery,0.0,0.0,0.0,0.0,0.0
9.018214537994936,18509,recovery,0.0,0.0,0.0,0.0,0.0
9.03793447901262,18529,recovery,0.0,0.0,0.0,0.0,0.0
9.057953732000897,18549,recovery,0.0,0.0,0.0,0.0,0.0
9.077992469014134,18569,recovery,0.0,0.0,0.0,0.0,0.0
9.09863473000587,18589,recovery,0.0,0.0,0.0,0.0,0.0
9.118600904010236,18609,recovery,0.0,0.0,0.0,0.0,0.0
9.137881078000646,18629,recovery,0.0,0.0,0.0,0.0,0.0
9.157986374018947,18649,recovery,0.0,0.0,0.0,0.0,0.0
9.178136964008445,18669,recovery,0.0,0.0,0.0,0.0,0.0
9.197908786998596,18689,recovery,0.0,0.0,0.0,0.0,0.0
9.218181987002026,18709,recovery,0.0,0.0,0.0,0.0,0.0
9.23796313101775,18729,recovery,0.0,0.0,0.0,0.0,0.0
9.258006465999642,18749,recovery,0.0,0.0,0.0,0.0,0.0
9.278181363013573,18769,recovery,0.0,0.0,0.0,0.0,0.0
9.299142153991852,18790,recovery,0.0,0.0,0.0,0.0,0.0
9.319009024009574,18810,recovery,0.0,0.0,0.0,0.0,0.0
9.338896194007248,18830,recovery,0.0,0.0,0.0,0.0,0.0
9.358845707,18850,recovery,0.0,0.0,0.0,0.0,0.0
9.377968479995616,18869,recovery,0.0,0.0,0.0,0.0,0.0
