host_time_s,firmware_timestamp_ms,phase,stateEstimate.x,stateEstimate.y,stateEstimate.z,stateEstimate.roll,stateEstimate.pitch
2.653467054013163,9296,settle,-5.351816170211696e-19,3.694536613130462e-20,0.01499925646930933,0.0,0.0
2.673557861999143,9316,settle,-5.24542316584936e-19,5.025215925313409e-20,0.015000563114881516,0.0,0.0
2.693730389000848,9336,settle,-5.114264373947186e-19,7.518699536831373e-20,0.015198448672890663,0.0,0.0
2.713808262022212,9356,settle,-5.205665246694881e-19,9.785728238496167e-20,0.016305917873978615,0.0,0.0
2.7340225400112104,9376,settle,-5.63977325107789e-19,1.1830356507779009e-19,0.018679551780223846,0.0,0.0
2.7543297560187057,9396,settle,-6.454994382937049e-19,1.337370492480162e-19,0.022202033549547195,0.0,0.0
2.77381584700197,9416,settle,-7.719932417338093e-19,1.5072484456332065e-19,0.02678855136036873,0.0,0.0
2.7937733650032897,9436,settle,-9.564104192667278e-19,1.656474413077187e-19,0.03229087218642235,0.0,0.0
2.813779957999941,9456,settle,-1.202092883964751e-18,1.7872221996124984e-19,0.03856003284454346,0.0,0.0
2.8336815380025655,9476,settle,-1.5240785208701518e-18,1.9103658698729747e-19,0.046115972101688385,0.0,0.0
2.856629295012681,9499,settle,-1.965637354620732e-18,2.0163941392839632e-19,0.0538046658039093,0.0,0.0
2.8748722150048707,9517,settle,-2.3391522077851237e-18,2.1038806382766928e-19,0.0613115169107914,0.0,0.0
2.8948093260114547,9537,settle,-2.8293222747863374e-18,2.1822128328278746e-19,0.06885512918233871,0.0,0.0
2.914901962998556,9557,settle,-3.37041254632055e-18,2.252918163637376e-19,0.0763324499130249,0.0,0.0
2.934952556010103,9577,settle,-3.956058694754778e-18,2.318114988555157e-19,0.08364777266979218,0.0,0.0
2.954897338000592,9597,settle,-4.5790419148832715e-18,2.379810513036366e-19,0.09073430299758911,0.0,0.0
2.974370217008982,9617,settle,-5.231505852043155e-18,2.43988088610785e-19,0.09755119681358337,0.0,0.0
2.994359003001591,9637,settle,-5.905122865417551e-18,2.5000502623588984e-19,0.10407095402479172,0.0,0.0
3.014396240003407,9657,settle,-6.591212108068021e-18,2.561881237665413e-19,0.11027612537145615,0.0,0.0
3.034960735007189,9677,settle,-7.280873530193802e-18,2.6267616659988926e-19,0.11615818738937378,0.0,0.0
3.0547496800136287,9697,settle,-7.965104098007865e-18,2.6959015574991374e-19,0.12171652913093567,0.0,0.0
3.074351055023726,9717,settle,-8.627632755270988e-18,2.7683674905436696e-19,0.12679727375507355,0.0,0.0
3.0943804340204224,9737,settle,-9.27433413869352e-18,2.8491140185077405e-19,0.13175280392169952,0.0,0.0
3.1144726920174435,9757,settle,-9.88079070377351e-18,2.934784597561975e-19,0.1362772434949875,0.0,0.0
3.1345576040039305,9777,settle,-1.0455979841698997e-17,3.02972993923446e-19,0.14068828523159027,0.0,0.0
3.154476017021807,9797,settle,-1.0963690893974857e-17,3.1286279117652412e-19,0.14459487795829773,0.0,0.0
3.174353982001776,9817,settle,-1.1426452124583973e-17,3.2372721398634287e-19,0.14842656254768372,0.0,0.0
3.1943205990246497,9837,settle,-1.1827389876210875e-17,3.3537071168621586e-19,0.15205641090869904,0.0,0.0
3.2143331880215555,9857,settle,-1.2150481660390413e-17,3.475968547300559e-19,0.1553964912891388,0.0,0.0
3.2344125150120817,9877,settle,-1.2401681523171741e-17,3.6055360504993337e-19,0.1585727334022522,0.0,0.0
3.2551381300145295,9897,settle,-1.2610773756871058e-17,3.7512175490185244e-19,0.1618582308292389,0.0,0.0
3.2749746589979623,9917,settle,-1.2705003690711261e-17,3.8945327939979306e-19,0.16472415626049042,0.0,0.0
3.2949552250211127,9937,settle,-1.2715582503565202e-17,4.0433294030052077e-19,0.1674431413412094,0.0,0.0
3.3143368830205873,9957,settle,-1.2631558324122678e-17,4.19478488069396e-19,0.16995202004909515,0.0,0.0
3.3350821280037053,9977,settle,-1.2463889641138792e-17,4.349977922281745e-19,0.17233607172966003,0.0,0.0
3.3561992720060516,9999,settle,-1.2220887138227864e-17,4.510023929125802e-19,0.17465505003929138,0.0,0.0
3.3733684000035282,10016,settle,-1.1956468102077325e-17,4.607754801511059e-19,0.1759166568517685,0.0,0.0
3.3939035549992695,10036,settle,-1.1573969033484842e-17,4.7685189045243885e-19,0.17800918221473694,0.0,0.0
3.413314489996992,10056,settle,-1.1118850951735716e-17,4.931341136299326e-19,0.1800176054239273,0.0,0.0
3.4336237800016534,10076,settle,-1.0582283703790943e-17,5.090372295929357e-19,0.1818399578332901,0.0,0.0
3.4545319040189497,10097,settle,-9.973866720659202e-18,5.253205384449835e-19,0.18360136449337006,0.0,0.0
3.474337621999439,10117,settle,-9.303598961585034e-18,5.405091254551056e-19,0.18513844907283783,0.0,0.0
3.4944379460066557,10137,settle,-8.580035128463461e-18,5.552273051906265e-19,0.18655014038085938,0.0,0.0
3.513316272001248,10156,settle,-7.79956788664314e-18,5.700119695678813e-19,0.18789392709732056,0.0,0.0
3.5335525420086924,10176,settle,-6.991416564081895e-18,5.833619408714512e-19,0.18905054032802582,0.0,0.0
3.5533669910219032,10196,settle,-6.157037825838431e-18,5.95979547140182e-19,0.19009646773338318,0.0,0.0
3.573388896009419,10216,settle,-5.308254564407969e-18,6.074843886898757e-19,0.19101504981517792,0.0,0.0
3.5933803630177863,10236,settle,-4.450401267560862e-18,6.1841676955689455e-19,0.1918542981147766,0.0,0.0
3.6133164320199285,10256,settle,-3.599765121558281e-18,6.281152037451374e-19,0.19257739186286926,0.0,0.0
3.633687234017998,10276,settle,-2.751210161976883e-18,6.374091466138418e-19,0.19323216378688812,0.0,0.0
3.654017921013292,10296,takeoff,-1.9372325927711205e-18,6.450937062032477e-19,0.1937662661075592,0.0,0.0
3.6738985880219843,10316,takeoff,-1.1563199141909402e-18,6.517802206848201e-19,0.19421309232711792,0.0,0.0
3.693313362018671,10336,takeoff,-4.173301966210192e-19,6.574640371676134e-19,0.19457748532295227,0.0,0.0
3.7148377950070426,10357,takeoff,2.7123123038643066e-19,6.621532206625999e-19,0.19487154483795166,0.0,0.0
3.735371061018668,10378,takeoff,9.244218974132302e-19,6.662263096975993e-19,0.19512641429901123,0.0,0.0
3.7539584760088474,10396,takeoff,1.517745832895599e-18,6.710336249238161e-19,0.19534577429294586,0.0,0.0
3.7739159040211234,10416,takeoff,2.0265891920324676e-18,6.732912593094147e-19,0.19558864831924438,0.0,0.0
3.793890699016629,10436,takeoff,2.4432849411236586e-18,6.751412487493896e-19,0.1958608776330948,0.0,0.0
3.813831357023446,10456,takeoff,2.7759025372373566e-18,6.771446284942047e-19,0.19618447124958038,0.0,0.0
3.8332863679970615,10476,takeoff,3.032541939726834e-18,6.799095830892398e-19,0.19658222794532776,0.0,0.0
3.8536456570145674,10496,takeoff,3.183362814789393e-18,6.833991995996596e-19,0.1970498263835907,0.0,0.0
3.873591830022633,10516,takeoff,3.2406171548630166e-18,6.884331623137159e-19,0.197604238986969,0.0,0.0
3.893303693010239,10536,takeoff,3.2033690050846006e-18,6.956174844276803e-19,0.19824589788913727,0.0,0.0
3.9182437020062935,10561,takeoff,2.969254764650708e-18,7.068672958547664e-19,0.199031800031662,0.0,0.0
3.93456849802169,10577,takeoff,2.854548595132214e-18,7.194237941557448e-19,0.19982649385929108,0.0,0.0
3.954450462013483,10597,takeoff,2.5344766405739546e-18,7.370134279901669e-19,0.20073623955249786,0.0,0.0
3.974373838020256,10617,takeoff,2.128688508630194e-18,7.5944542882926275e-19,0.20173954963684082,0.0,0.0
3.9943577850062866,10637,takeoff,1.6419201185005281e-18,7.873678409841793e-19,0.20283757150173187,0.0,0.0
4.014282489020843,10657,takeoff,1.0799680417249986e-18,8.213893142893908e-19,0.2040303498506546,0.0,0.0
4.0345467520237435,10677,takeoff,4.495962375700283e-19,8.620792591990633e-19,0.2053186446428299,0.0,0.0
4.054581065021921,10697,takeoff,-2.415381088833736e-19,9.127785031109338e-19,0.2067064493894577,0.0,0.0
4.074422361009056,10717,takeoff,-9.849311931972499e-19,9.756500199292518e-19,0.20819050073623657,0.0,0.0
4.094367929996224,10737,takeoff,-1.7713293200095756e-18,1.0523780527787518e-18,0.20976559817790985,0.0,0.0
4.114296596002532,10757,takeoff,-2.5909164145393665e-18,1.1447437283134137e-18,0.21142761409282684,0.0,0.0
4.133549222024158,10776,takeoff,-3.449230244192512e-18,1.257337588740177e-18,0.21324801445007324,0.0,0.0
4.153831007017288,10796,takeoff,-4.305093344485816e-18,1.3883012694153648e-18,0.21506310999393463,0.0,0.0
