host_time_s,firmware_timestamp_ms,phase,pinvAlloc.nom1,pinvAlloc.nom2,pinvAlloc.nom3,pinvAlloc.nom4,pinvAlloc.alloc1,pinvAlloc.alloc2,pinvAlloc.alloc3,pinvAlloc.alloc4,pinvAlloc.active
6.415292684017913,13056,pre_fault_hover,31664,31664,31664,31664,31664,31664,31664,31664,0
6.4354200620146,13076,pre_fault_hover,31682,31682,31682,31682,31682,31682,31682,31682,0
6.4553885479981545,13096,pre_fault_hover,31705,31705,31705,31705,31705,31705,31705,31705,0
6.475503599998774,13116,pre_fault_hover,31772,31772,31772,31772,31772,31772,31772,31772,0
6.495202340011019,13136,pre_fault_hover,31810,31810,31810,31810,31810,31810,31810,31810,0
6.515349293011241,13156,pre_fault_hover,31854,31854,31854,31854,31854,31854,31854,31854,0
6.535541044024285,13176,pre_fault_hover,31884,31884,31884,31884,31884,31884,31884,31884,0
6.555373448005412,13196,pre_fault_hover,31911,31911,31911,31911,31911,31911,31911,31911,0
6.575241112004733,13216,pre_fault_hover,31945,31945,31945,31945,31945,31945,31945,31945,0
6.595345873007318,13236,pre_fault_hover,31976,31976,31976,31976,31976,31976,31976,31976,0
6.61523105300148,13256,pre_fault_hover,32002,32002,32002,32002,32002,32002,32002,32002,0
6.635592926002573,13276,pre_fault_hover,32006,32006,32006,32006,32006,32006,32006,32006,0
6.655674576002639,13296,pre_fault_hover,32029,32029,32029,32029,32029,32029,32029,32029,0
6.675332678016275,13316,pre_fault_hover,32052,32052,32052,32052,32052,32052,32052,32052,0
6.695408201019745,13336,pre_fault_hover,32076,32076,32076,32076,32076,32076,32076,32076,0
6.715289519022917,13356,pre_fault_hover,32115,32115,32115,32115,32115,32115,32115,32115,0
6.735539554007119,13376,pre_fault_hover,32139,32139,32139,32139,32139,32139,32139,32139,0
6.75554284901591,13396,pre_fault_hover,32162,32162,32162,32162,32162,32162,32162,32162,0
6.7763391280022915,13417,pre_fault_hover,32187,32187,32187,32187,32187,32187,32187,32187,0
6.796328707016073,13437,pre_fault_hover,32211,32211,32211,32211,32211,32211,32211,32211,0
6.815313897997839,13456,pre_fault_hover,32236,32236,32236,32236,32236,32236,32236,32236,0
6.8363527550245635,13477,pre_fault_hover,32236,32236,32236,32236,32236,32236,32236,32236,0
6.856317472003866,13497,pre_fault_hover,32265,32265,32265,32265,32265,32265,32265,32265,0
6.876430063013686,13517,pre_fault_hover,32290,32290,32290,32290,32290,32290,32290,32290,0
6.8962273549987,13537,pre_fault_hover,32316,32316,32316,32316,32316,32316,32316,32316,0
6.91656848101411,13557,pre_fault_hover,32342,32342,32342,32342,32342,32342,32342,32342,0
6.936272644001292,13577,pre_fault_hover,32365,32365,32365,32365,32365,32365,32365,32365,0
6.956282502011163,13597,pre_fault_hover,32397,32397,32397,32397,32397,32397,32397,32397,0
6.976220607000869,13617,pre_fault_hover,32417,32417,32417,32417,32417,32417,32417,32417,0
6.996196036023321,13637,pre_fault_hover,32436,32436,32436,32436,32436,32436,32436,32436,0
7.015266642003553,13656,pre_fault_hover,32457,32457,32457,32457,32457,32457,32457,32457,0
7.035535657021683,13676,pre_fault_hover,32457,32457,32457,32457,32457,32457,32457,32457,0
7.0553623599989805,13696,pre_fault_hover,32492,32492,32492,32492,32492,32492,32492,32492,0
7.075285498023732,13716,pre_fault_hover,32492,32492,32492,32492,32492,32492,32492,32492,0
7.095356242003618,13736,pre_fault_hover,32508,32508,32508,32508,32508,32508,32508,32508,0
7.115309546003118,13756,pre_fault_hover,32525,32525,32525,32525,32525,32525,32525,32525,0
7.135614394996082,13776,pre_fault_hover,32543,32543,32543,32543,32543,32543,32543,32543,0
7.1563197990180925,13797,pre_fault_hover,32559,32559,32559,32559,32559,32559,32559,32559,0
7.176290731003974,13817,pre_fault_hover,32575,32575,32575,32575,32575,32575,32575,32575,0
7.196290107007371,13837,pre_fault_hover,32595,32595,32595,32595,32595,32595,32595,32595,0
7.216289903008146,13857,pre_fault_hover,32607,32607,32607,32607,32607,32607,32607,32607,0
7.2363850900146645,13877,pre_fault_hover,32619,32619,32619,32619,32619,32619,32619,32619,0
7.256544616015162,13897,pre_fault_hover,32629,32629,32629,32629,32629,32629,32629,32629,0
7.276263739011483,13917,pre_fault_hover,32639,32639,32639,32639,32639,32639,32639,32639,0
7.296266513003502,13937,pre_fault_hover,32637,32637,32637,32637,32637,32637,32637,32637,0
7.315240661002463,13956,pre_fault_hover,32648,32648,32648,32648,32648,32648,32648,32648,0
7.335402270022314,13976,pre_fault_hover,32656,32656,32656,32656,32656,32656,32656,32656,0
7.355411825003102,13996,pre_fault_hover,32665,32665,32665,32665,32665,32665,32665,32665,0
7.375415588001488,14016,pre_fault_hover,32673,32673,32673,32673,32673,32673,32673,32673,0
7.395316706999438,14036,pre_fault_hover,32680,32680,32680,32680,32680,32680,32680,32680,0
7.415392216003966,14056,pre_fault_hover,32686,32686,32686,32686,32686,32686,32686,32686,0
7.43525302701164,14076,pre_fault_hover,32694,32694,32694,32694,32694,32694,32694,32694,0
7.455411764996825,14096,pre_fault_hover,32701,32701,32701,32701,32701,32701,32701,32701,0
7.477269985014573,14117,pre_fault_hover,32710,32710,32710,32710,32710,32710,32710,32710,0
7.497188381996239,14137,pre_fault_hover,32707,32707,32707,32707,32707,32707,32707,32707,0
7.518584233999718,14158,pre_fault_hover,32712,32712,32712,32712,32712,32712,32712,32712,0
7.537043125019409,14176,pre_fault_hover,32718,32718,32718,32718,32718,32718,32718,32718,0
7.556387367018033,14196,pre_fault_hover,32724,32724,32724,32724,32724,32724,32724,32724,0
7.576489933009725,14216,pre_fault_hover,32728,32728,32728,32728,32728,32728,32728,32728,0
7.596210522024194,14236,pre_fault_hover,32730,32730,32730,32730,32730,32730,32730,32730,0
7.616582574002678,14256,pre_fault_hover,32733,32733,32733,32733,32733,32733,32733,32733,0
7.636573894997127,14276,pre_fault_hover,32736,32736,32736,32736,32736,32736,32736,32736,0
7.656279768998502,14296,pre_fault_hover,32738,32738,32738,32738,32738,32738,32738,32738,0
7.6762193250178825,14316,fault_enable_transition,32739,32739,32739,32739,32939,32538,32939,65535,8
7.697391123016132,14337,fault_enable_transition,32730,32754,32730,32754,32943,32540,32943,65535,8
7.717323485005181,14357,fault_enable_transition,32683,32767,32701,32813,32946,32503,32964,65535,8
7.736252963019069,14376,fault_active,32650,32798,32650,32866,32959,32488,32959,65535,8
7.756309768999927,14396,fault_active,32588,32834,32602,32928,32950,32471,32964,65535,8
7.776181987021118,14416,fault_active,32528,32912,32552,32988,32941,32498,32965,65535,8
7.797210709017236,14437,fault_active,32472,32958,32492,33086,32969,32460,32989,65535,8
7.817291965009645,14457,fault_active,32391,33015,32439,33187,32975,32430,33023,65535,8
7.837465621007141,14477,fault_active,32340,33092,32346,33274,32998,32433,33004,65535,8
7.857360313006211,14497,fault_active,32250,33178,32272,33368,32989,32438,33011,65535,8
7.87732347601559,14517,fault_active,32175,33249,32177,33483,33012,32411,33014,65535,8
7.897217823017854,14537,fault_active,32065,33339,32107,33593,32997,32406,33039,65535,8
7.917363058018964,14557,fault_active,31971,33435,31997,33697,32992,32413,33018,65535,8
7.936298626009375,14576,fault_active,31840,33534,31916,33822,32968,32405,33044,65535,8
7.956296554009896,14596,fault_active,31745,33641,31785,33965,32996,32389,33036,65535,8
7.976311863021692,14616,fault_active,31616,33762,31682,34096,32979,32398,33045,65535,8
7.996281115018064,14636,fault_active,31492,33892,31556,34240,32978,32405,33042,65535,8
8.016278623021208,14656,fault_active,31357,34003,31431,34409,32988,32371,33062,65535,8
8.036305285000708,14676,fault_active,31228,34122,31296,34578,33004,32345,33072,65535,8
8.056295768998098,14696,fault_active,29713,35645,29787,36107,32800,32557,32874,65535,8
8.076312646997394,14716,fault_active,30942,34404,31006,34932,33021,32324,33085,65535,8
8.096232866024366,14736,fault_active,29242,36094,29334,36638,32784,32551,32876,65535,8
8.116501520009479,14756,fault_active,30617,34723,30699,35289,33002,32337,33084,65535,8
8.136251101008384,14776,fault_active,28733,36567,28843,37189,32747,32552,32857,65535,8
8.156305609008996,14796,fault_active,28487,36823,28583,37463,32736,32573,32832,65535,8
8.176260909996927,14816,fault_active,30062,35212,30208,35902,32973,32300,33119,65535,8
8.196292119013378,14836,fault_active,27950,37322,28072,38064,32714,32557,32836,65535,8
8.216237849002937,14856,fault_active,29679,35581,29835,36345,32970,32289,33126,65535,8
8.236379939015023,14876,fault_active,27397,37885,27529,38657,32669,32612,32801,65535,8
8.256321742024738,14896,fault_active,27102,38148,27266,38984,32655,32594,32819,65535,8
8.277222678007092,14917,fault_active,29059,36165,29233,37083,32982,32241,33156,65535,8
8.296280836017104,14936,fault_active,28918,36310,29108,37244,32979,32248,33169,65535,8
8.31731769500766,14957,fault_active,28687,36563,28853,37513,32979,32270,33145,65535,8
8.336330521007767,14976,fault_active,28438,36796,28654,37768,32948,32285,33164,65535,8
8.35632020002231,14996,fault_active,28191,36985,28437,38091,32978,32197,33224,65535,8
8.376250874018297,15016,fault_active,27951,37241,28195,38361,32970,32221,33214,65535,8
8.396263415022986,15036,fault_active,27714,37480,27944,38650,32980,32213,33210,65535,8
8.417296401021304,15057,fault_active,27455,37747,27689,38937,32967,32234,33201,65535,8
8.436338906001765,15076,fault_active,27174,38018,27424,39260,32963,32228,33213,65535,8
8.456360923999455,15096,fault_active,26905,38281,27167,39567,32957,32228,33219,65535,8
8.476283143012552,15116,fault_active,26633,38543,26887,39901,32972,32203,33226,65535,8
8.496215393999591,15136,fault_active,26326,38834,26626,40194,32916,32243,33216,65535,8
8.51732053401065,15157,fault_active,26055,39143,26291,40535,32937,32260,33173,65535,8
8.538373767019948,15177,fault_active,25758,39438,26002,40898,32951,32244,33195,65535,8
8.558329870022135,15197,fault_active,25437,39737,25741,41237,32921,32252,33225,65535,8
8.578261165006552,15217,fault_active,25133,40035,25425,41607,32934,32233,33226,65535,8
8.598376289999578,15237,fault_active,24833,40361,25109,41949,32927,32266,33203,65535,8
8.618460824014619,15257,fault_active,24515,40619,24803,42367,32967,32166,33255,65535,8
8.638322648999747,15277,fault_active,24174,40938,24490,42754,32958,32153,33274,65535,8
8.658229802997084,15297,fault_active,23830,41274,24178,43130,32936,32167,33284,65535,8
8.6772966030112,15316,fault_active,23488,41632,23836,43516,32925,32194,33273,65535,8
8.69724396901438,15336,fault_active,23164,41958,23456,43946,32970,32151,33262,65535,8
8.717319349001627,15356,fault_active,22795,42273,23115,44369,32963,32104,33283,65535,8
8.73841288802214,15377,fault_active,22421,42645,22759,44783,32944,32121,33282,65535,8
8.758219872019254,15397,fault_disable_transition,22232,43082,22586,44768,22232,43082,22586,44768,0
8.778194874001201,15417,fault_disable_transition,23272,43118,23646,42612,23272,43118,23646,42612,0
8.797223947010934,15436,fault_disable_transition,24969,41289,25227,40415,24969,41289,25227,40415,0
8.818764926021686,15457,recovery,26321,39527,26543,38425,26321,39527,26543,38425,0
8.838598924019607,15477,recovery,33614,32002,33838,30906,33614,32002,33838,30906,0
8.858251474011922,15497,recovery,29058,36302,29260,35316,29058,36302,29260,35316,0
8.877285598020535,15516,recovery,29746,35436,29890,34580,29746,35436,29890,34580,0
8.897257921023993,15536,recovery,40163,24871,40245,23973,40163,24871,40245,23973,0
8.917271273006918,15556,recovery,31103,33753,31133,32907,31103,33753,31133,32907,0
8.937459716020385,15576,recovery,31541,33161,31521,32369,31541,33161,31521,32369,0
8.957363071007421,15596,recovery,40944,23618,40834,22904,40944,23618,40834,22904,0
8.977242776018102,15616,recovery,32033,32367,31843,31713,32033,32367,31843,31713,0
8.997333088016603,15636,recovery,40058,24142,39844,23620,40058,24142,39844,23620,0
9.019297293009004,15658,recovery,40147,23921,39897,23499,40147,23921,39897,23499,0
9.038268270000117,15677,recovery,32262,31742,31960,31364,32262,31742,31960,31364,0
