motor,eta,protocol_id,trial_seed,controller,allocator_config,rows,actual_fault_t,post_fault_rows,active_post_fault_rows,contact_found,safe_touchdown,contact_t,fault_to_contact_s,contact_phase,vertical_speed_mps,vertical_speed_margin_mps,horizontal_speed_mps,max_tilt_deg,angular_rate_radps,horizontal_drift_m,vertical_speed_ok,horizontal_speed_ok,roll_pitch_ok,angular_rate_ok,drift_ok,fault_motor_allocation,expected_applied_pwm,logged_applied_pwm,pinv_active_mask,pinv_err_thrust,pinv_err_yaw,pinv_objective
4,0.496,seeded_ic_v1,44980001,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4164,9.805667400360107,2700,2613,True,False,14.226656913757324,4.420989513397217,adaptive_brake,0.37178531289100647,-0.021785312891006492,0.008684175208572488,0.01676201820373535,0.08103201560792558,0.011741062644889525,False,True,True,True,True,65535,32505,32505,8,-4719.640625,117963.640625,623406656.0
