motor,eta,protocol_id,trial_seed,controller,allocator_config,rows,actual_fault_t,post_fault_rows,active_post_fault_rows,contact_found,safe_touchdown,contact_t,fault_to_contact_s,contact_phase,vertical_speed_mps,vertical_speed_margin_mps,horizontal_speed_mps,max_tilt_deg,angular_rate_radps,horizontal_drift_m,vertical_speed_ok,horizontal_speed_ok,roll_pitch_ok,angular_rate_ok,drift_ok,fault_motor_allocation,expected_applied_pwm,logged_applied_pwm,pinv_active_mask,pinv_err_thrust,pinv_err_yaw,pinv_objective
3,0.496,seeded_ic_v1,34980002,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4197,10.038189888000488,2700,2610,True,False,14.79813528060913,4.759945392608643,adaptive_brake,0.35548266768455505,-0.005482667684555076,0.00948619647078158,0.014527236111462116,0.08311880242162072,0.030096627372442605,False,True,True,True,True,65535,32505,32505,4,-4719.640625,-117963.640625,623406528.0
