motor,eta,protocol_id,trial_seed,controller,allocator_config,rows,actual_fault_t,post_fault_rows,active_post_fault_rows,contact_found,safe_touchdown,contact_t,fault_to_contact_s,contact_phase,vertical_speed_mps,vertical_speed_margin_mps,horizontal_speed_mps,max_tilt_deg,angular_rate_radps,horizontal_drift_m,vertical_speed_ok,horizontal_speed_ok,roll_pitch_ok,angular_rate_ok,drift_ok,fault_motor_allocation,expected_applied_pwm,logged_applied_pwm,pinv_active_mask,pinv_err_thrust,pinv_err_yaw,pinv_objective
2,0.496,seeded_ic_v1,24980001,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4188,9.965881586074829,2700,2613,True,True,15.248097896575928,5.282216310501099,adaptive_brake,0.32550305128097534,0.024496948719024636,0.007714500895007067,0.017529916018247604,0.07987493104673107,0.04306505740742102,True,True,True,True,True,65535,32505,32505,2,-4719.640625,117963.640625,623406656.0
