file,controller,motor,eta,phase_at_first_contact,t_contact,z_contact,vz_contact,z_cmd,safe_touchdown,vertical_speed_mps,horizontal_speed_mps,max_tilt_deg,angular_rate_radps,horizontal_drift_m,vertical_speed_ok,horizontal_speed_ok,roll_pitch_ok,angular_rate_ok,drift_ok,found_contact,path
motorloss_m2_eta0p45.csv,scripted,2.0,0.45,emergency_landing,10.105592727661133,-0.0074579981155693,-1.5097795724868774,,False,1.5097795724868774,0.07327935646288881,2.007256269454956,0.24943905779698425,0.1939101887974121,False,True,True,True,True,True,archive/pre_v4_cleanup_20260625_143940/logs/motorloss_m2_eta0p45.csv
motorloss_pwm_m2_eta0p45.csv,unknown,2.0,0.45,emergency_landing,10.105355978012083,0.0004553394392132,-1.201608419418335,,False,1.201608419418335,0.07500824689785691,2.5067925453186035,0.27455903454852687,0.2032240285617383,False,True,True,True,True,True,archive/pre_v4_cleanup_20260625_143940/logs/motorloss_pwm_m2_eta0p45.csv
motorloss_m3_eta0p60.csv,scripted,3.0,0.6,touchdown_hold,15.604427814483644,0.0283550936728715,-0.1086939945816993,,True,0.1086939945816993,0.0037307839062888063,0.0196540541946887,0.01288479738849216,0.030284997890039866,True,True,True,True,True,True,archive/pre_v4_cleanup_20260625_143940/logs/motorloss_m3_eta0p60.csv
motorloss_m3_eta0p55.csv,scripted,3.0,0.55,touchdown_hold,15.654632091522217,0.0257893167436122,-0.0995458364486694,,True,0.0995458364486694,0.00466350381010092,0.0488775372505188,0.011494938107947985,0.010111135048800684,True,True,True,True,True,True,archive/pre_v4_cleanup_20260625_143940/logs/motorloss_m3_eta0p55.csv
motorloss_m3_eta0p52.csv,scripted,3.0,0.52,touchdown_hold,15.65549373626709,0.0278265811502933,-0.100138671696186,,True,0.100138671696186,0.005660587901826291,0.0761763677000999,0.012837023070894878,0.009761504110391872,True,True,True,True,True,True,archive/pre_v4_cleanup_20260625_143940/logs/motorloss_m3_eta0p52.csv
motorloss_pwm_m3_eta0p52.csv,unknown,3.0,0.52,touchdown_hold,15.654044151306152,0.0280159506946802,-0.099738210439682,,True,0.099738210439682,0.004681008785456651,0.0527651794254779,0.012066201457801412,0.012497030599233998,True,True,True,True,True,True,archive/pre_v4_cleanup_20260625_143940/logs/motorloss_pwm_m3_eta0p52.csv
motorloss_m3_eta0p50.csv,scripted,3.0,0.5,emergency_landing,11.108614921569824,0.0251133497804403,-0.4476074278354645,,False,0.4476074278354645,0.07765113610895469,0.0577915832400321,0.05896601535349368,0.12526771745771922,False,True,True,True,True,True,archive/pre_v4_cleanup_20260625_143940/logs/motorloss_m3_eta0p50.csv
motorloss_pwm_m3_eta0p50.csv,unknown,3.0,0.5,emergency_landing,11.104675054550173,0.0159912724047899,-0.4558118879795074,,False,0.4558118879795074,0.07905297780808371,0.1057298332452774,0.06242610356179327,0.12065201994873301,False,True,True,True,True,True,archive/pre_v4_cleanup_20260625_143940/logs/motorloss_pwm_m3_eta0p50.csv
motorloss_m3_eta0p45.csv,scripted,3.0,0.45,emergency_landing,10.00343656539917,0.0239948704838752,-1.194654941558838,,False,1.194654941558838,0.03926923179194869,4.231479644775391,0.3191568305177294,0.2037049319169528,False,True,True,True,True,True,archive/pre_v4_cleanup_20260625_143940/logs/motorloss_m3_eta0p45.csv
motorloss_pwm_m3_eta0p45.csv,unknown,3.0,0.45,emergency_landing,10.00475287437439,0.020807547494769,-1.212268590927124,,False,1.212268590927124,0.04001219650308786,3.7588295936584473,0.2760396356804862,0.19403770303891482,False,True,True,True,True,True,archive/pre_v4_cleanup_20260625_143940/logs/motorloss_pwm_m3_eta0p45.csv
motorloss_m4_eta0p60.csv,scripted,4.0,0.6,touchdown_hold,15.605432510375977,0.028050385415554,-0.1067501232028007,,True,0.1067501232028007,0.005100296193054332,0.048627033829689,0.00839069946278775,0.00727986342187377,True,True,True,True,True,True,archive/pre_v4_cleanup_20260625_143940/logs/motorloss_m4_eta0p60.csv
motorloss_m4_eta0p55.csv,scripted,4.0,0.55,touchdown_hold,15.653357982635498,0.0264403261244297,-0.1004994586110115,,True,0.1004994586110115,0.004962031367586743,0.0582433156669139,0.013012998543260199,0.0051176675300569395,True,True,True,True,True,True,archive/pre_v4_cleanup_20260625_143940/logs/motorloss_m4_eta0p55.csv
motorloss_m4_eta0p52.csv,scripted,4.0,0.52,touchdown_hold,15.653182744979858,0.0280107036232948,-0.0999720692634582,,True,0.0999720692634582,0.002353264290678433,0.020057151094079,0.011331754463702624,0.04979122752250659,True,True,True,True,True,True,archive/pre_v4_cleanup_20260625_143940/logs/motorloss_m4_eta0p52.csv
motorloss_pwm_m4_eta0p52.csv,unknown,4.0,0.52,touchdown_hold,15.654369831085203,0.0283257979899644,-0.1001571342349052,,True,0.1001571342349052,0.005865718241829623,0.0953383147716522,0.012165724825426182,0.014466245383501244,True,True,True,True,True,True,archive/pre_v4_cleanup_20260625_143940/logs/motorloss_pwm_m4_eta0p52.csv
motorloss_m4_eta0p50.csv,scripted,4.0,0.5,emergency_landing,11.456520557403564,0.0179669819772243,-0.4069165289402008,,False,0.4069165289402008,0.05549236556674417,0.3068565726280212,0.041817953590965046,0.1059356772313476,False,True,True,True,True,True,archive/pre_v4_cleanup_20260625_143940/logs/motorloss_m4_eta0p50.csv
motorloss_pwm_m4_eta0p50.csv,unknown,4.0,0.5,emergency_landing,11.455744743347168,0.0131147252395749,-0.40848308801651,,False,0.40848308801651,0.05562888455604625,0.3261199295520782,0.04402393910211734,0.10226064976482982,False,True,True,True,True,True,archive/pre_v4_cleanup_20260625_143940/logs/motorloss_pwm_m4_eta0p50.csv
motorloss_m4_eta0p45.csv,scripted,4.0,0.45,emergency_landing,10.104430198669434,-0.0110977515578269,-1.229755163192749,,False,1.229755163192749,0.07053522107484951,2.4933524131774902,0.28272575727208,0.20858963086440663,False,True,True,True,True,True,archive/pre_v4_cleanup_20260625_143940/logs/motorloss_m4_eta0p45.csv
motorloss_pwm_m4_eta0p45.csv,unknown,4.0,0.45,emergency_landing,10.054161548614502,0.0280379317700862,-1.1782197952270508,,False,1.1782197952270508,0.06850959747764365,2.624361276626587,0.26157125980792134,0.19109231078023425,False,True,True,True,True,True,archive/pre_v4_cleanup_20260625_143940/logs/motorloss_pwm_m4_eta0p45.csv
fault_triggered_landing_motorloss_v1.csv,unknown,,,touchdown_hold,15.60720181465149,0.0277592968195676,-0.1064626425504684,,True,0.1064626425504684,0.0038549679919638743,0.0107242260128259,0.009981684696886813,0.011132537439850475,True,True,True,True,True,True,archive/pre_v4_cleanup_20260625_143940/logs/fault_triggered_landing_motorloss_v1.csv
