controller,allocator_config,motor,eta,candidate,r1,r2,r3,r4,n,mean_vz,std_vz,min_vz,max_vz,mean_hspeed,max_hspeed,mean_tilt,max_tilt,mean_drift,max_drift,safe_count
cem_tuned_state_aware_qp_event_allocator,cem_tuned_boundary,1,0.496,opp_m3_12000,0,0,12000,0,5,0.33311647772789,0.008080207865433436,0.3260001540184021,0.3456565737724304,0.01781311421391054,0.0193228282532744,0.06823423467576498,0.1168628111481666,0.3079399550885745,0.3255110042466682,5
cem_tuned_state_aware_qp_event_allocator,cem_tuned_boundary,2,0.496,balanced_3000_0_3000_12000,3000,0,3000,12000,5,0.37589157223701475,0.0036290848684632265,0.3722923696041107,0.3817303776741028,0.013308618033863859,0.0134536300434997,0.06131217107176774,0.0762801617383956,0.3285470710336339,0.3360593056291848,0
cem_tuned_state_aware_qp_event_allocator,cem_tuned_boundary,3,0.496,opp_m1_13000,13000,0,0,0,5,0.3238408625125885,0.00568479392203551,0.3172499239444732,0.3300090134143829,0.02245776316030691,0.02358314454935232,0.08878653198480604,0.1240575388073921,0.3405141280056024,0.34886147552781077,5
cem_tuned_state_aware_qp_event_allocator,cem_tuned_boundary,4,0.496,opp_m2_12000,0,12000,0,0,5,0.3415560007095336,0.0019969587243417446,0.3394597172737121,0.3443445861339569,0.013803523851948852,0.014203659383312911,0.12601223737001416,0.1476114392280578,0.3296525744404108,0.3418898414128754,5
