candidate,r1,r2,r3,r4,n,safe_count,mean_vz,std_vz,min_vz,max_vz,mean_hspeed,max_hspeed,mean_tilt,max_tilt,mean_drift,max_drift
m4only_13000_retest,0,0,0,13000,10,0,0.3732590943574905,0.0045835999159987055,0.3649287521839142,0.3799623250961303,0.014631817171964517,0.016023226567582212,0.06857727430760857,0.100721575319767,0.3548615821687397,0.37156461640280686
