motor,eta,residual,rep,trial_seed,candidate,r1,r2,r3,r4,contact_found,safe_touchdown,contact_t,contact_phase,contact_z,fault_to_contact_s,vertical_speed_mps,horizontal_speed_mps,max_tilt_deg,angular_rate_radps,horizontal_drift_m,file
1,0.496,11000,1,11170001,dose_r11000,0,0,11000,0,True,True,13.122856378555298,adaptive_brake,0.0269334334880113,2.884025812149048,0.3464275598526001,0.021224768512254504,0.1103095188736915,0.026082038561387157,0.29260302784124853,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r11000_seed11170001.csv
1,0.496,11000,2,11170002,dose_r11000,0,0,11000,0,True,True,12.664489984512327,adaptive_brake,0.0285175070166587,2.8599705696105957,0.3482619225978851,0.020622153574282397,0.1430907547473907,0.025874547341170093,0.2907829996804911,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r11000_seed11170002.csv
1,0.496,11000,3,11170003,dose_r11000,0,0,11000,0,True,False,13.167249917984009,adaptive_brake,0.0255257673561573,2.923203468322752,0.3550005555152893,0.019605780880144794,0.1883693933486938,0.025722959819740862,0.26616741503361474,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r11000_seed11170003.csv
1,0.496,11000,4,11170004,dose_r11000,0,0,11000,0,True,True,13.10842490196228,adaptive_brake,0.0284965578466653,2.8830068111419678,0.335160344839096,0.018674232982927978,0.1145186573266983,0.025699154157682858,0.27674678020585636,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r11000_seed11170004.csv
1,0.496,11000,5,11170005,dose_r11000,0,0,11000,0,True,False,13.05274486541748,adaptive_brake,0.0242114514112472,2.840877056121826,0.3521233797073364,0.018672856283554473,0.0876907035708427,0.027899777308496954,0.29301867891053157,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r11000_seed11170005.csv
1,0.496,11000,6,11170006,dose_r11000,0,0,11000,0,True,False,13.004056692123411,adaptive_brake,0.0245733000338077,2.9386634826660156,0.357094794511795,0.019117762239908458,0.1504560112953186,0.02588498291779098,0.28341483370406734,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r11000_seed11170006.csv
1,0.496,11000,7,11170007,dose_r11000,0,0,11000,0,True,False,12.611638069152832,adaptive_brake,0.0261397659778594,2.838977336883543,0.3502683341503143,0.021516380523557397,0.1488282531499862,0.02840758221594221,0.2579634093180861,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r11000_seed11170007.csv
1,0.496,11000,8,11170008,dose_r11000,0,0,11000,0,True,True,13.206167459487917,adaptive_brake,0.0275186002254486,3.001118421554567,0.3402921259403229,0.01683216588517604,0.2006914317607879,0.0243511348964363,0.25243687010266924,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r11000_seed11170008.csv
1,0.496,11000,9,11170009,dose_r11000,0,0,11000,0,True,False,12.86443543434143,adaptive_brake,0.0293513536453247,2.938993215560913,0.3506478369235992,0.01804712683713352,0.1659949868917465,0.025707787596688573,0.28049228534403997,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r11000_seed11170009.csv
1,0.496,11000,10,11170010,dose_r11000,0,0,11000,0,True,False,12.71021008491516,adaptive_brake,0.029420893639326,2.925108909606932,0.3857806622982025,0.0196523585088798,0.0790283232927322,0.024858813496371805,0.2999380308678842,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r11000_seed11170010.csv
1,0.496,11000,11,11170011,dose_r11000,0,0,11000,0,True,True,12.827422142028809,adaptive_brake,0.0269948840141296,2.8810513019561768,0.3383712470531463,0.020166265990572606,0.153186485171318,0.02671822852738736,0.29480927835604775,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r11000_seed11170011.csv
1,0.496,11000,12,11170012,dose_r11000,0,0,11000,0,True,False,12.753234624862673,adaptive_brake,0.0281840804964303,2.8801920413970965,0.3567400872707367,0.019270925933345815,0.1232916191220283,0.025792809425030747,0.27087417924042756,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r11000_seed11170012.csv
