file,rows_total,rows_prefault,first_phase,first_t,first_z,fault_idx,fault_t,fault_phase,fault_z,fault_vz,max_prefault_z,max_prefault_z_t,min_prefault_z,mean_prefault_z,num_rows_z_gt_0p30,num_rows_z_gt_0p60,ever_above_0p30,ever_above_0p60,last_prefault_phase,last_prefault_z,last_prefault_vz
qp_event_allocator_m1_eta0p496_seededfine_qplite_m1_eta0p496_seed14980005.csv,4195,1499,arming,0.0233654975891113,0.0,1498,10.02433156967163,fault_event,0.0,0.0,0.0,0.0233654975891113,0.0,0.0,0,0,False,False,fault_event,0.0,0.0
qp_event_allocator_m1_eta0p496_seededfine_qplite_m1_eta0p496_seed14980010.csv,4195,1496,arming,0.0239923000335693,0.0126768387854099,1495,10.007991552352903,fault_event,0.0126768387854099,-0.0004909329582005,0.0126768387854099,0.0239923000335693,0.0126768387854099,0.0126768387854099,0,0,False,False,fault_event,0.0126768387854099,-0.0004909329582005
qp_event_allocator_m1_eta0p496_seededfine_qplite_m1_eta0p496_seed14980026.csv,4225,1526,arming,0.0243737697601318,0.0126881534233689,1525,10.20531725883484,fault_event,0.0126881534233689,-0.0005409577279351,0.0126881534233689,0.0243737697601318,0.0126881534233689,0.012688153423368903,0,0,False,False,fault_event,0.0126881534233689,-0.0005409577279351
qp_event_allocator_m3_eta0p496_seededfine_qplite_m3_eta0p496_seed34980012.csv,4162,1463,arming,0.0241158008575439,0.0126590775325894,1462,9.7851984500885,fault_event,0.0126590775325894,-0.0002330732240807,0.0126590775325894,0.0241158008575439,0.0126590775325894,0.012659077532589397,0,0,False,False,fault_event,0.0126590775325894,-0.0002330732240807
qp_event_allocator_m3_eta0p496_seededfine_cem_m3_eta0p496_seed39980011.csv,4186,1487,arming,0.0242938995361328,0.0126920845359563,1486,9.951207160949709,fault_event,0.0126920845359563,-0.0005263276398181,0.0126920845359563,0.0242938995361328,0.0126920845359563,0.012692084535956301,0,0,False,False,fault_event,0.0126920845359563,-0.0005263276398181
qp_event_allocator_m3_eta0p496_seededfine_cem_m3_eta0p496_seed39980022.csv,4228,1529,arming,0.0246288776397705,0.012683305889368,1528,10.22544264793396,fault_event,0.012683305889368,-0.0005219430313445,0.012683305889368,0.0246288776397705,0.012683305889368,0.012683305889368002,0,0,False,False,fault_event,0.012683305889368,-0.0005219430313445
