file,valid_prefault,invalid_reason,fault_idx,fault_t,fault_z,fault_vz,max_prefault_z,min_prefault_z,rows_prefault
qp_event_allocator_m1_eta0p492_seededfine_cem_m1_eta0p492_seed19940029.csv,True,,1483,9.924423694610596,0.7278016805648804,-0.0041013718582689,0.7533222436904907,0.0149992564693093,1484
qp_event_allocator_m1_eta0p492_seededfine_cem_m1_eta0p492_seed19940030.csv,True,,1480,9.906723499298096,0.7075359225273132,-0.0039471262134611,0.7317636013031006,0.0149992518126964,1481
qp_event_allocator_m1_eta0p492_seededfine_qplite_m1_eta0p492_seed14940001.csv,True,,1522,10.185657024383543,0.727317750453949,-0.0037887946236878,0.7538677453994751,0.014999252744019,1523
qp_event_allocator_m1_eta0p492_seededfine_qplite_m1_eta0p492_seed14940002.csv,True,,1510,10.10526204109192,0.724727988243103,-0.0037257648073136,0.7501534223556519,0.014999259263277,1511
qp_event_allocator_m1_eta0p492_seededfine_qplite_m1_eta0p492_seed14940003.csv,True,,1513,10.126610279083252,0.7071415185928345,-0.0037574172019958,0.7324367761611938,0.0149992601945996,1514
qp_event_allocator_m1_eta0p492_seededfine_qplite_m1_eta0p492_seed14940004.csv,True,,1492,9.98380994796753,0.7230712175369263,-0.0038537292275577,0.7485336661338806,0.0149992555379867,1493
qp_event_allocator_m1_eta0p492_seededfine_qplite_m1_eta0p492_seed14940005.csv,True,,1483,9.925085067749023,0.7098668217658997,-0.0041207713074982,0.7347760200500488,0.0149992583319544,1484
qp_event_allocator_m1_eta0p492_seededfine_qplite_m1_eta0p492_seed14940006.csv,True,,1492,9.98610496520996,0.7080769538879395,-0.0036645417567342,0.7326955795288086,0.0149992564693093,1493
qp_event_allocator_m1_eta0p492_seededfine_qplite_m1_eta0p492_seed14940007.csv,True,,1531,10.244231700897217,0.7034831643104553,-0.0037742799613624,0.7285088896751404,0.0149992574006319,1532
qp_event_allocator_m1_eta0p492_seededfine_qplite_m1_eta0p492_seed14940008.csv,True,,1480,9.906123638153076,0.7009225487709045,-0.0041680838912725,0.7251362204551697,0.0149992564693093,1481
qp_event_allocator_m1_eta0p492_seededfine_qplite_m1_eta0p492_seed14940009.csv,True,,1495,10.00734257698059,0.7166064977645874,-0.0037762832362204,0.7417982220649719,0.014999259263277,1496
qp_event_allocator_m1_eta0p492_seededfine_qplite_m1_eta0p492_seed14940010.csv,True,,1531,10.246902227401732,0.7215081453323364,-0.003767522983253,0.7478474974632263,0.0149992536753416,1532
qp_event_allocator_m1_eta0p492_seededfine_qplite_m1_eta0p492_seed14940011.csv,True,,1483,9.925651550292969,0.7020564079284668,-0.0037270088214427,0.7265769839286804,0.0149992583319544,1484
qp_event_allocator_m1_eta0p492_seededfine_qplite_m1_eta0p492_seed14940012.csv,True,,1459,9.763511419296265,0.7239571213722229,-0.0041096908971667,0.7486552596092224,0.0149992583319544,1460
qp_event_allocator_m1_eta0p492_seededfine_qplite_m1_eta0p492_seed14940013.csv,True,,1516,10.147918462753296,0.7153830528259277,-0.0039743767119944,0.7412038445472717,0.0149992574006319,1517
qp_event_allocator_m1_eta0p492_seededfine_qplite_m1_eta0p492_seed14940014.csv,True,,1480,9.904462814331056,0.7143679261207581,-0.0038943674881011,0.7389740943908691,0.0149992564693093,1481
qp_event_allocator_m1_eta0p492_seededfine_qplite_m1_eta0p492_seed14940015.csv,True,,1492,9.986691951751707,0.7242752313613892,-0.0039991466328501,0.7497726082801819,0.0149992583319544,1493
qp_event_allocator_m1_eta0p492_seededfine_qplite_m1_eta0p492_seed14940016.csv,True,,1492,9.983126640319824,0.6973629593849182,-0.0036460610572248,0.7219216823577881,0.0149992564693093,1493
qp_event_allocator_m1_eta0p492_seededfine_qplite_m1_eta0p492_seed14940017.csv,True,,1459,9.763488292694092,0.7067604064941406,-0.0040160459466278,0.7305081486701965,0.0149992583319544,1460
qp_event_allocator_m1_eta0p492_seededfine_qplite_m1_eta0p492_seed14940018.csv,True,,1462,9.783604383468628,0.6952886581420898,-0.0036780019290745,0.7186096906661987,0.0149992574006319,1463
qp_event_allocator_m1_eta0p492_seededfine_qplite_m1_eta0p492_seed14940019.csv,True,,1510,10.10534954071045,0.7262944579124451,-0.0037772723007947,0.751671552658081,0.0149992583319544,1511
qp_event_allocator_m1_eta0p492_seededfine_qplite_m1_eta0p492_seed14940020.csv,True,,1519,10.166884183883669,0.7229295372962952,-0.0037315962836146,0.7489113211631775,0.0149992564693093,1520
qp_event_allocator_m1_eta0p492_seededfine_qplite_m1_eta0p492_seed14940021.csv,True,,1474,9.86397671699524,0.7334077954292297,-0.0044176755473017,0.7584173679351807,0.0149992601945996,1475
qp_event_allocator_m1_eta0p492_seededfine_qplite_m1_eta0p492_seed14940022.csv,True,,1480,9.90895938873291,0.7112348675727844,-0.0037535335868597,0.7355160713195801,0.0149992564693093,1481
qp_event_allocator_m1_eta0p492_seededfine_qplite_m1_eta0p492_seed14940023.csv,True,,1465,9.806655406951904,0.7088721394538879,-0.0038935081101953,0.732770562171936,0.0149992583319544,1466
qp_event_allocator_m1_eta0p492_seededfine_qplite_m1_eta0p492_seed14940024.csv,True,,1477,9.88519287109375,0.6955935955047607,-0.0039341025985777,0.7195538878440857,0.0149992601945996,1478
qp_event_allocator_m1_eta0p492_seededfine_qplite_m1_eta0p492_seed14940025.csv,True,,1510,10.105368614196776,0.7132888436317444,-0.0038817457389086,0.7385652661323547,0.0149992536753416,1511
qp_event_allocator_m1_eta0p492_seededfine_qplite_m1_eta0p492_seed14940026.csv,True,,1459,9.76591730117798,0.724061906337738,-0.0043824319727718,0.7485213875770569,0.0149992555379867,1460
qp_event_allocator_m1_eta0p492_seededfine_qplite_m1_eta0p492_seed14940027.csv,True,,1519,10.164751768112184,0.693264901638031,-0.0036446952726691,0.7178077101707458,0.0149992574006319,1520
