sequence_index,motor,repetition_within_motor,trial_seed,selected_policy,runtime_controller,source_csv,rows,fault_z,fault_vz,contact_t,safe_touchdown,vertical_speed_mps,vertical_speed_margin_mps,horizontal_speed_mps,max_tilt_deg,angular_rate_radps,horizontal_drift_m,vertical_speed_ok,horizontal_speed_ok,roll_pitch_ok,angular_rate_ok,drift_ok
21,2,6,25280006,pinv_bounded_wls,pinv,logs/qp_event_allocator_m2_eta0p496_seededsupervisor_production120_m2_eta0p496_seed25280006.csv,4164,0.7335335612297058,-0.004140229895710945,15.025068283081055,True,0.33543860912323,0.014561390876769997,0.008028722907040204,0.022668516263365746,0.07802621299278564,0.009958378397942795,True,True,True,True,True
22,2,7,25280007,pinv_bounded_wls,pinv,logs/qp_event_allocator_m2_eta0p496_seededsupervisor_production120_m2_eta0p496_seed25280007.csv,4215,0.696178138256073,-0.003817771328613162,15.251261711120605,True,0.3328363001346588,0.017163699865341164,0.00848713429899514,0.02126319520175457,0.07776430316337929,0.015201618864128049,True,True,True,True,True
23,3,4,35280004,cem_tuned_qplite,qplite,logs/qp_event_allocator_m3_eta0p496_seededsupervisor_production120_m3_eta0p496_seed35280004.csv,4188,0.7267038226127625,-0.0038288203068077564,13.106938123703003,True,0.3284408152103424,0.02155918478965757,0.020980672286389463,0.15502965450286865,0.02260335052500839,0.30252124636810246,True,True,True,True,True
24,3,5,35280005,cem_tuned_qplite,qplite,logs/qp_event_allocator_m3_eta0p496_seededsupervisor_production120_m3_eta0p496_seed35280005.csv,4176,0.7108876705169678,-0.003788773436099291,12.986716032028198,True,0.3230694830417633,0.026930516958236672,0.02553205593806218,0.216398224234581,0.022486810971061637,0.35430118235069274,True,True,True,True,True
25,1,7,15280007,cem_tuned_qplite,qplite,logs/qp_event_allocator_m1_eta0p496_seededsupervisor_production120_m1_eta0p496_seed15280007.csv,4200,0.7236862182617188,-0.0038333621341735125,13.166248798370361,True,0.3386753499507904,0.011324650049209573,0.0177438580132921,0.14612022042274475,0.021985142683703204,0.28750926852298614,True,True,True,True,True
26,3,6,35280006,cem_tuned_qplite,qplite,logs/qp_event_allocator_m3_eta0p496_seededsupervisor_production120_m3_eta0p496_seed35280006.csv,4215,0.7068120837211609,-0.0037701164837926626,13.285242557525635,True,0.31414636969566345,0.035853630304336526,0.02496625754784399,0.21488772332668304,0.021009994833666876,0.3241596910870716,True,True,True,True,True
27,2,8,25280008,pinv_bounded_wls,pinv,logs/qp_event_allocator_m2_eta0p496_seededsupervisor_production120_m2_eta0p496_seed25280008.csv,4185,0.7110421061515808,-0.0038769543170928955,15.184775114059448,True,0.3273840844631195,0.02261591553688047,0.0080527394039385,0.017493944615125656,0.08008608984049678,0.01451108383627085,True,True,True,True,True
28,3,7,35280007,cem_tuned_qplite,qplite,logs/qp_event_allocator_m3_eta0p496_seededsupervisor_production120_m3_eta0p496_seed35280007.csv,4212,0.7292043566703796,-0.0038385207299143076,13.325097560882568,True,0.32657065987586975,0.023429340124130227,0.023381663092932173,0.1755153089761734,0.021883714307075034,0.338159858674913,True,True,True,True,True
29,4,7,45280007,cem_tuned_qplite,qplite,logs/qp_event_allocator_m4_eta0p496_seededsupervisor_production120_m4_eta0p496_seed45280007.csv,4161,0.6972084045410156,-0.003873273963108659,13.312316656112671,True,0.3348269462585449,0.015173053741455056,0.019793899484098234,0.06163277104496956,0.02055252752665445,0.32488468320017605,True,True,True,True,True
30,1,8,15280008,cem_tuned_qplite,qplite,logs/qp_event_allocator_m1_eta0p496_seededsupervisor_production120_m1_eta0p496_seed15280008.csv,4167,0.7325239777565002,-0.004371198359876871,12.764264822006226,False,0.35518109798431396,-0.005181097984313987,0.02142350361805421,0.10100366175174713,0.02300500051439291,0.27366598619996896,False,True,True,True,True
31,3,8,35280008,cem_tuned_qplite,qplite,logs/qp_event_allocator_m3_eta0p496_seededsupervisor_production120_m3_eta0p496_seed35280008.csv,4188,0.7279287576675415,-0.004133830778300762,13.18389630317688,True,0.32269373536109924,0.027306264638900735,0.02374128153757298,0.1868455410003662,0.020618259679433,0.3464506073142447,True,True,True,True,True
32,3,9,35280009,cem_tuned_qplite,qplite,logs/qp_event_allocator_m3_eta0p496_seededsupervisor_production120_m3_eta0p496_seed35280009.csv,4170,0.7075797319412231,-0.004070892930030823,12.98656940460205,True,0.3123347759246826,0.03766522407531736,0.026460581462003745,0.24476206302642822,0.021466997094177015,0.3427415848130547,True,True,True,True,True
33,4,8,45280008,cem_tuned_qplite,qplite,logs/qp_event_allocator_m4_eta0p496_seededsupervisor_production120_m4_eta0p496_seed45280008.csv,4224,0.7054211497306824,-0.0033369704615324736,13.871349334716797,True,0.3336120545864105,0.016387945413589455,0.02025414204708383,0.09397748112678528,0.018503612905495192,0.3449211454399894,True,True,True,True,True
34,4,9,45280009,cem_tuned_qplite,qplite,logs/qp_event_allocator_m4_eta0p496_seededsupervisor_production120_m4_eta0p496_seed45280009.csv,4218,0.6923313140869141,-0.003720795502886176,13.623329162597656,True,0.3340439200401306,0.015956079959869363,0.019540548648042753,0.034013114869594574,0.019890313521375463,0.28469216958889515,True,True,True,True,True
35,1,9,15280009,cem_tuned_qplite,qplite,logs/qp_event_allocator_m1_eta0p496_seededsupervisor_production120_m1_eta0p496_seed15280009.csv,4173,0.7194878458976746,-0.003841566853225231,13.03101372718811,True,0.32655099034309387,0.023449009656906106,0.019588283659814403,0.1786942481994629,0.0209040259514746,0.3056254185885896,True,True,True,True,True
36,4,10,45280010,cem_tuned_qplite,qplite,logs/qp_event_allocator_m4_eta0p496_seededsupervisor_production120_m4_eta0p496_seed45280010.csv,4221,0.7025255560874939,-0.003524012165144086,13.706938028335571,True,0.34255921840667725,0.007440781593322732,0.02340245602933372,0.11818259954452515,0.019555976200911523,0.3390801732067794,True,True,True,True,True
37,2,9,25280009,pinv_bounded_wls,pinv,logs/qp_event_allocator_m2_eta0p496_seededsupervisor_production120_m2_eta0p496_seed25280009.csv,4200,0.6938702464103699,-0.0036794552579522133,15.169864177703857,True,0.3220904767513275,0.027909523248672463,0.007335393062360786,0.03875359147787094,0.07989590068998369,0.02540522270178133,True,True,True,True,True
38,1,10,15280010,cem_tuned_qplite,qplite,logs/qp_event_allocator_m1_eta0p496_seededsupervisor_production120_m1_eta0p496_seed15280010.csv,4206,0.6996699571609497,-0.003669300116598606,13.103901147842407,True,0.34020981192588806,0.009790188074111916,0.02010431578387082,0.12763181328773499,0.02346553875160588,0.3182486515445032,True,True,True,True,True
39,3,10,35280010,cem_tuned_qplite,qplite,logs/qp_event_allocator_m3_eta0p496_seededsupervisor_production120_m3_eta0p496_seed35280010.csv,4170,0.7060213685035706,-0.003959550056606531,12.92521357536316,True,0.3269091844558716,0.023090815544128396,0.02322143285575511,0.15911100804805756,0.022181806241572902,0.3380634663692093,True,True,True,True,True
40,3,11,35280011,cem_tuned_qplite,qplite,logs/qp_event_allocator_m3_eta0p496_seededsupervisor_production120_m3_eta0p496_seed35280011.csv,4207,0.7112846374511719,-0.00350363296456635,13.205785751342773,True,0.3249746859073639,0.025025314092636086,0.023540720664995244,0.17479722201824188,0.022480310608501794,0.3250362906994318,True,True,True,True,True
41,2,10,25280010,pinv_bounded_wls,pinv,logs/qp_event_allocator_m2_eta0p496_seededsupervisor_production120_m2_eta0p496_seed25280010.csv,4164,0.7319479584693909,-0.0042517902329564095,15.047534704208374,True,0.33738547563552856,0.012614524364471413,0.008057244584591042,0.02394462376832962,0.07884801506743241,0.030891417793005353,True,True,True,True,True
42,4,11,45280011,cem_tuned_qplite,qplite,logs/qp_event_allocator_m4_eta0p496_seededsupervisor_production120_m4_eta0p496_seed45280011.csv,4173,0.7125313878059387,-0.0041440511122345924,13.444268941879272,True,0.3441472053527832,0.005852794647216775,0.01919695354358968,0.025240670889616013,0.01962589155220136,0.3187376308406052,True,True,True,True,True
43,3,12,35280012,cem_tuned_qplite,qplite,logs/qp_event_allocator_m3_eta0p496_seededsupervisor_production120_m3_eta0p496_seed35280012.csv,4188,0.7341880798339844,-0.0038642471190541983,13.08406949043274,True,0.34081485867500305,0.009185141324996926,0.025114491157220618,0.17518235743045807,0.021282111076833032,0.3201886518479316,True,True,True,True,True
44,2,11,25280011,pinv_bounded_wls,pinv,logs/qp_event_allocator_m2_eta0p496_seededsupervisor_production120_m2_eta0p496_seed25280011.csv,4161,0.7023015022277832,-0.003966758493334055,14.91315770149231,True,0.3260285258293152,0.023971474170684792,0.00825219411697968,0.020660245791077614,0.0745768556168383,0.02196108497442279,True,True,True,True,True
45,1,11,15280011,cem_tuned_qplite,qplite,logs/qp_event_allocator_m1_eta0p496_seededsupervisor_production120_m1_eta0p496_seed15280011.csv,4188,0.7037018537521362,-0.0037843037862330675,13.086652278900146,True,0.32425275444984436,0.025747245550155617,0.01826074563358553,0.16642792522907257,0.02220439237242703,0.317971780566833,True,True,True,True,True
46,2,12,25280012,pinv_bounded_wls,pinv,logs/qp_event_allocator_m2_eta0p496_seededsupervisor_production120_m2_eta0p496_seed25280012.csv,4170,0.7082549333572388,-0.0038636140525341034,15.065555095672607,True,0.32639649510383606,0.023603504896163918,0.00782410358246389,0.02314753271639347,0.08099183841779094,0.008266976796032728,True,True,True,True,True
47,1,12,15280012,cem_tuned_qplite,qplite,logs/qp_event_allocator_m1_eta0p496_seededsupervisor_production120_m1_eta0p496_seed15280012.csv,4185,0.7206204533576965,-0.0039867800660431385,13.168161630630493,True,0.32732322812080383,0.022676771879196145,0.020694382942014422,0.19266149401664734,0.021525340508276054,0.3028590661893162,True,True,True,True,True
48,4,12,45280012,cem_tuned_qplite,qplite,logs/qp_event_allocator_m4_eta0p496_seededsupervisor_production120_m4_eta0p496_seed45280012.csv,4203,0.7268406748771667,-0.0036180217284709215,13.74474811553955,True,0.3427261412143707,0.00727385878562925,0.0203656945779122,0.10839591175317764,0.01851820278505503,0.3483061264272973,True,True,True,True,True
49,2,13,25280013,pinv_bounded_wls,pinv,logs/qp_event_allocator_m2_eta0p496_seededsupervisor_production120_m2_eta0p496_seed25280013.csv,4179,0.7229225635528564,-0.003954992163926363,15.063292980194092,True,0.3335842490196228,0.016415750980377175,0.007313937588046011,0.04188314825296402,0.07242446841514087,0.010874870387254402,True,True,True,True,True
50,3,13,35280013,cem_tuned_qplite,qplite,logs/qp_event_allocator_m3_eta0p496_seededsupervisor_production120_m3_eta0p496_seed35280013.csv,4215,0.7299235463142395,-0.003879734082147479,13.347603559494019,True,0.33240509033203125,0.017594909667968728,0.024534114768171824,0.1817389726638794,0.02060155519013022,0.3243995011465176,True,True,True,True,True
51,1,13,15280013,cem_tuned_qplite,qplite,logs/qp_event_allocator_m1_eta0p496_seededsupervisor_production120_m1_eta0p496_seed15280013.csv,4158,0.7078217267990112,-0.004276544786989689,12.845493078231812,True,0.3325488269329071,0.017451173067092873,0.020562627708548473,0.18065707385540009,0.023754949045469098,0.3220478805185303,True,True,True,True,True
52,1,14,15280014,cem_tuned_qplite,qplite,logs/qp_event_allocator_m1_eta0p496_seededsupervisor_production120_m1_eta0p496_seed15280014.csv,4215,0.6952173113822937,-0.003646301571279764,13.270703554153442,True,0.3149498701095581,0.03505012989044187,0.019384926968032318,0.19268019497394562,0.022217906316871146,0.29645057578861056,True,True,True,True,True
53,2,14,25280014,pinv_bounded_wls,pinv,logs/qp_event_allocator_m2_eta0p496_seededsupervisor_production120_m2_eta0p496_seed25280014.csv,4215,0.7244195342063904,-0.0035793848801404238,15.324254512786865,True,0.33772245049476624,0.012277549505233742,0.00788873688483931,0.02983759343624115,0.08103373532336752,0.021929263873263,True,True,True,True,True
54,3,14,35280014,cem_tuned_qplite,qplite,logs/qp_event_allocator_m3_eta0p496_seededsupervisor_production120_m3_eta0p496_seed35280014.csv,4197,0.7022989988327026,-0.003541650017723441,13.185476541519165,True,0.30729708075523376,0.04270291924476621,0.025814742536744848,0.24375228583812714,0.02164938280888898,0.3657259370708525,True,True,True,True,True
55,3,15,35280015,cem_tuned_qplite,qplite,logs/qp_event_allocator_m3_eta0p496_seededsupervisor_production120_m3_eta0p496_seed35280015.csv,4167,0.7320190668106079,-0.004469694569706917,13.003653287887573,True,0.33627456426620483,0.013725435733795144,0.0241270022412902,0.16990627348423004,0.02079201297303012,0.33072173198362,True,True,True,True,True
56,3,16,35280016,cem_tuned_qplite,qplite,logs/qp_event_allocator_m3_eta0p496_seededsupervisor_production120_m3_eta0p496_seed35280016.csv,4191,0.7051986455917358,-0.0037055418360978365,13.113976240158081,True,0.3199109733104706,0.030089026689529397,0.030265614739552877,0.25765299797058105,0.021336835311285975,0.35933754653722033,True,True,True,True,True
57,3,17,35280017,cem_tuned_qplite,qplite,logs/qp_event_allocator_m3_eta0p496_seededsupervisor_production120_m3_eta0p496_seed35280017.csv,4233,0.7122226357460022,-0.003593593603000045,13.565857887268066,True,0.2986763119697571,0.0513236880302429,0.023905347203761924,0.21747513115406036,0.02120317477371521,0.34170449282134113,True,True,True,True,True
58,4,13,45280013,cem_tuned_qplite,qplite,logs/qp_event_allocator_m4_eta0p496_seededsupervisor_production120_m4_eta0p496_seed45280013.csv,4182,0.6996341347694397,-0.0038800714537501335,13.544863939285278,True,0.3283439576625824,0.02165604233741758,0.021168717034027267,0.10423799604177475,0.020411376894728238,0.3333265200499783,True,True,True,True,True
59,3,18,35280018,cem_tuned_qplite,qplite,logs/qp_event_allocator_m3_eta0p496_seededsupervisor_production120_m3_eta0p496_seed35280018.csv,4197,0.726401686668396,-0.00415164465084672,13.233702898025513,True,0.32528409361839294,0.024715906381607033,0.025380012965716264,0.19779126346111298,0.02047336501443929,0.36617764932821095,True,True,True,True,True
60,4,14,45280014,cem_tuned_qplite,qplite,logs/qp_event_allocator_m4_eta0p496_seededsupervisor_production120_m4_eta0p496_seed45280014.csv,4227,0.6928514838218689,-0.003670660313218832,14.484273433685303,True,0.284252792596817,0.06574720740318296,0.0197361903642037,0.3341619074344635,0.016121601442361397,0.39099551970723645,True,True,True,True,True
61,3,19,35280019,cem_tuned_qplite,qplite,logs/qp_event_allocator_m3_eta0p496_seededsupervisor_production120_m3_eta0p496_seed35280019.csv,4185,0.7227473855018616,-0.004064719658344984,13.045140027999878,True,0.3312656283378601,0.01873437166213987,0.02272706165080894,0.14233066141605377,0.02106150937716194,0.2928384356224441,True,True,True,True,True
62,4,15,45280015,cem_tuned_qplite,qplite,logs/qp_event_allocator_m4_eta0p496_seededsupervisor_production120_m4_eta0p496_seed45280015.csv,4179,0.7259955406188965,-0.00406304094940424,13.445202112197876,True,0.3488231897354126,0.0011768102645873801,0.019689179668355268,0.027323193848133087,0.019634120303598603,0.2905033437457201,True,True,True,True,True
63,4,16,45280016,cem_tuned_qplite,qplite,logs/qp_event_allocator_m4_eta0p496_seededsupervisor_production120_m4_eta0p496_seed45280016.csv,4209,0.6980668306350708,-0.00353815546259284,13.664949893951416,True,0.3328576683998108,0.017142331600189187,0.020707910787550955,0.0645848736166954,0.01860121181398561,0.3324789259154137,True,True,True,True,True
64,4,17,45280017,cem_tuned_qplite,qplite,logs/qp_event_allocator_m4_eta0p496_seededsupervisor_production120_m4_eta0p496_seed45280017.csv,4218,0.6952499151229858,-0.003425265196710825,13.60421872138977,True,0.3360670804977417,0.013932919502258279,0.01957425543261089,0.026007037609815598,0.02094346374312004,0.30392779742778075,True,True,True,True,True
65,1,15,15280015,cem_tuned_qplite,qplite,logs/qp_event_allocator_m1_eta0p496_seededsupervisor_production120_m1_eta0p496_seed15280015.csv,4209,0.7049188017845154,-0.003981221932917833,13.165632247924805,True,0.3377701938152313,0.012229806184768655,0.01876994823910858,0.132548987865448,0.023039268196402216,0.2825330389459639,True,True,True,True,True
66,4,18,45280018,cem_tuned_qplite,qplite,logs/qp_event_allocator_m4_eta0p496_seededsupervisor_production120_m4_eta0p496_seed45280018.csv,4179,0.7098614573478699,-0.0036879682447761297,13.40467357635498,True,0.3476133942604065,0.0023866057395934837,0.020462999623206465,0.027721747756004333,0.019568448385118033,0.3449111394729596,True,True,True,True,True
67,3,20,35280020,cem_tuned_qplite,qplite,logs/qp_event_allocator_m3_eta0p496_seededsupervisor_production120_m3_eta0p496_seed35280020.csv,4182,0.7195339798927307,-0.003712083911523223,13.105360269546509,True,0.3228453993797302,0.027154600620269753,0.02301082476823765,0.17237618565559387,0.020599486253042133,0.3225047884453813,True,True,True,True,True
68,4,19,45280019,cem_tuned_qplite,qplite,logs/qp_event_allocator_m4_eta0p496_seededsupervisor_production120_m4_eta0p496_seed45280019.csv,4185,0.6956314444541931,-0.003935597371309996,13.450031280517578,True,0.33219820261001587,0.01780179738998411,0.021241265170191096,0.05647101625800133,0.019801519773518867,0.3062625209107779,True,True,True,True,True
69,4,20,45280020,cem_tuned_qplite,qplite,logs/qp_event_allocator_m4_eta0p496_seededsupervisor_production120_m4_eta0p496_seed45280020.csv,4185,0.6970243453979492,-0.0038495585322380066,13.464152574539185,True,0.33539626002311707,0.014603739976882912,0.0202833700510828,0.04595313221216202,0.01836989897795703,0.3211236861801074,True,True,True,True,True
70,1,16,15280016,cem_tuned_qplite,qplite,logs/qp_event_allocator_m1_eta0p496_seededsupervisor_production120_m1_eta0p496_seed15280016.csv,4197,0.6965685486793518,-0.003596643218770623,13.189969062805176,True,0.3017062544822693,0.04829374551773069,0.012584012936879403,0.18801367282867432,0.023868085910804807,0.2141551487016764,True,True,True,True,True
71,4,21,45280021,cem_tuned_qplite,qplite,logs/qp_event_allocator_m4_eta0p496_seededsupervisor_production120_m4_eta0p496_seed45280021.csv,4200,0.7060986161231995,-0.003863200545310974,13.449128150939941,False,0.35613149404525757,-0.0061314940452575906,0.02001281139366652,0.02724386192858219,0.02113334589998799,0.2616281702418758,False,True,True,True,True
72,1,17,15280017,cem_tuned_qplite,qplite,logs/qp_event_allocator_m1_eta0p496_seededsupervisor_production120_m1_eta0p496_seed15280017.csv,4209,0.6949182748794556,-0.003555219853296876,13.16663384437561,True,0.329364150762558,0.020635849237441994,0.020846536100500766,0.17467878758907318,0.022998025829400727,0.3107655512494581,True,True,True,True,True
73,1,18,15280018,cem_tuned_qplite,qplite,logs/qp_event_allocator_m1_eta0p496_seededsupervisor_production120_m1_eta0p496_seed15280018.csv,4221,0.713699460029602,-0.003675595624372363,13.284304857254028,True,0.3329811096191406,0.017018890380859353,0.018460137291737632,0.13897036015987396,0.02496052112147576,0.31321950175947016,True,True,True,True,True
