condition_id,parameter,factor,plant_sha256,controller,controller_order,motor,eta,rep,trial_seed,protocol_id,experiment_protocol_id,tag,ic_protocol,internal_controller,source_csv,row_count,allocator_config,selected_candidate,r1,r2,r3,r4,fault_z,fault_vz,valid_prefault,contact_found,contact_t,contact_phase,vertical_speed_mps,horizontal_speed_mps,max_tilt_deg,max_angular_rate_radps,max_horizontal_drift_m,vertical_speed_ok,horizontal_speed_ok,tilt_ok,angular_rate_ok,drift_ok,safe_touchdown
mass_minus10,mass,0.90,a366ed78fb465fbb0964b33f1f3c9a586ec729fc37330465328f33701d8755cf,pinv,2,2,0.496000,8,63400008,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_mass_minus10_pinv_eta0p496_seed63400008,seeded_ic_v1,pinv,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_mass_minus10_pinv_eta0p496_seed63400008.csv,4206,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7171452045440674,-0.0029791377019137144,True,True,18.63003444671631,landing_ramp,0.08131571859121323,0.0005631626348509836,0.019411202520132065,0.0016402436786036832,0.004501915855706084,True,True,True,True,True,True
mass_minus10,mass,0.90,a366ed78fb465fbb0964b33f1f3c9a586ec729fc37330465328f33701d8755cf,pinv,1,2,0.496000,9,63400009,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_mass_minus10_pinv_eta0p496_seed63400009,seeded_ic_v1,pinv,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_mass_minus10_pinv_eta0p496_seed63400009.csv,4161,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7241659760475159,-0.003275591181591153,True,True,18.407315731048584,landing_ramp,0.08054617792367935,0.0005227775281021963,0.017939800396561623,0.0021547886051183312,0.004753096388326475,True,True,True,True,True,True
mass_minus10,mass,0.90,a366ed78fb465fbb0964b33f1f3c9a586ec729fc37330465328f33701d8755cf,cem,2,2,0.496000,9,63400009,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_mass_minus10_cem_eta0p496_seed63400009,seeded_ic_v1,qplite,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_mass_minus10_cem_eta0p496_seed63400009.csv,4161,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.7242055535316467,-0.0029569489415735006,True,True,18.46544909477234,landing_ramp,0.08338631689548492,0.01088494759796982,8.059833526611328,1.4968923579890832,0.2354545652869426,True,True,True,True,True,True
mass_minus10,mass,0.90,a366ed78fb465fbb0964b33f1f3c9a586ec729fc37330465328f33701d8755cf,cem,1,2,0.496000,10,63400010,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_mass_minus10_cem_eta0p496_seed63400010,seeded_ic_v1,qplite,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_mass_minus10_cem_eta0p496_seed63400010.csv,4179,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.7252699136734009,-0.0032616208773106337,True,True,18.60537838935852,landing_ramp,0.08299894630908966,0.007366853567487356,8.024662971496582,1.4922637975934996,0.25777684443517096,True,True,True,True,True,True
mass_minus10,mass,0.90,a366ed78fb465fbb0964b33f1f3c9a586ec729fc37330465328f33701d8755cf,pinv,2,2,0.496000,10,63400010,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_mass_minus10_pinv_eta0p496_seed63400010,seeded_ic_v1,pinv,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_mass_minus10_pinv_eta0p496_seed63400010.csv,4182,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7252845764160156,-0.0032166435848921537,True,True,18.543516635894775,landing_ramp,0.08203358203172684,0.0006536142391682864,0.020658737048506737,0.002433792829527762,0.0046950871525797185,True,True,True,True,True,True
mass_minus10,mass,0.90,a366ed78fb465fbb0964b33f1f3c9a586ec729fc37330465328f33701d8755cf,pinv,1,2,0.496000,11,63400011,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_mass_minus10_pinv_eta0p496_seed63400011,seeded_ic_v1,pinv,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_mass_minus10_pinv_eta0p496_seed63400011.csv,4224,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.6993495225906372,-0.0028366639744490385,True,True,18.54454755783081,landing_ramp,0.081928551197052,0.000565964049055176,0.020185114815831184,0.0021773549942418744,0.004297096337434312,True,True,True,True,True,True
mass_minus10,mass,0.90,a366ed78fb465fbb0964b33f1f3c9a586ec729fc37330465328f33701d8755cf,cem,2,2,0.496000,11,63400011,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_mass_minus10_cem_eta0p496_seed63400011,seeded_ic_v1,qplite,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_mass_minus10_cem_eta0p496_seed63400011.csv,4224,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.6993569135665894,-0.0027264158707112074,True,True,18.605894804000854,landing_ramp,0.08190223574638367,0.00888984532888652,8.023107528686523,1.5026915649924464,0.24611876682795095,True,True,True,False,True,False
mass_minus10,mass,0.90,a366ed78fb465fbb0964b33f1f3c9a586ec729fc37330465328f33701d8755cf,cem,1,2,0.496000,12,63400012,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_mass_minus10_cem_eta0p496_seed63400012,seeded_ic_v1,qplite,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_mass_minus10_cem_eta0p496_seed63400012.csv,4188,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.7167747616767883,-0.002788826823234558,True,True,18.57978582382202,landing_ramp,0.08260798454284668,0.006706607750220743,8.065133094787598,1.4696630565843523,0.26703189613501277,True,True,True,True,True,True
mass_minus10,mass,0.90,a366ed78fb465fbb0964b33f1f3c9a586ec729fc37330465328f33701d8755cf,pinv,2,2,0.496000,12,63400012,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_mass_minus10_pinv_eta0p496_seed63400012,seeded_ic_v1,pinv,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_mass_minus10_pinv_eta0p496_seed63400012.csv,4191,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.71711266040802,-0.0027722069062292576,True,True,18.52359437942505,landing_ramp,0.08082249015569687,0.00029401778126727325,0.014763024635612965,0.0021547938066136334,0.0024151789026314644,True,True,True,True,True,True
mass_minus10,mass,0.90,a366ed78fb465fbb0964b33f1f3c9a586ec729fc37330465328f33701d8755cf,pinv,1,2,0.496000,13,63400013,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_mass_minus10_pinv_eta0p496_seed63400013,seeded_ic_v1,pinv,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_mass_minus10_pinv_eta0p496_seed63400013.csv,4194,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7113267183303833,-0.0027225299272686243,True,True,18.467855215072632,landing_ramp,0.08146144449710846,0.0004691117336574647,0.01706908829510212,0.002129205564783521,0.002468481376189534,True,True,True,True,True,True
mass_minus10,mass,0.90,a366ed78fb465fbb0964b33f1f3c9a586ec729fc37330465328f33701d8755cf,cem,2,2,0.496000,13,63400013,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_mass_minus10_cem_eta0p496_seed63400013,seeded_ic_v1,qplite,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_mass_minus10_cem_eta0p496_seed63400013.csv,4191,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.7113193869590759,-0.0026773421559482813,True,True,18.528112173080444,landing_ramp,0.08469900488853455,0.008965642908007328,8.037598609924316,1.4952966780517132,0.25537414553445303,True,True,True,True,True,True
mass_minus10,mass,0.90,a366ed78fb465fbb0964b33f1f3c9a586ec729fc37330465328f33701d8755cf,cem,1,2,0.496000,14,63400014,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_mass_minus10_cem_eta0p496_seed63400014,seeded_ic_v1,qplite,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_mass_minus10_cem_eta0p496_seed63400014.csv,4182,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.6902774572372437,-0.002998678246513009,True,True,18.210565328598022,landing_ramp,0.08306927233934402,0.006968657969994484,8.03678035736084,1.4815156711377442,0.2704061798874546,True,True,True,True,True,True
mass_minus10,mass,0.90,a366ed78fb465fbb0964b33f1f3c9a586ec729fc37330465328f33701d8755cf,pinv,2,2,0.496000,14,63400014,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_mass_minus10_pinv_eta0p496_seed63400014,seeded_ic_v1,pinv,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_mass_minus10_pinv_eta0p496_seed63400014.csv,4182,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.6899781823158264,-0.0026072626933455467,True,True,18.154972314834595,landing_ramp,0.0817297101020813,8.161301607956362e-05,0.017978429794311523,0.0015596469287687774,0.00225845571952198,True,True,True,True,True,True
mass_minus10,mass,0.90,a366ed78fb465fbb0964b33f1f3c9a586ec729fc37330465328f33701d8755cf,pinv,1,2,0.496000,15,63400015,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_mass_minus10_pinv_eta0p496_seed63400015,seeded_ic_v1,pinv,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_mass_minus10_pinv_eta0p496_seed63400015.csv,4197,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7050177454948425,-0.0029184778686612844,True,True,18.426559448242188,landing_ramp,0.08154178410768509,0.00020975209322099254,0.018338633701205254,0.0019180060361167748,0.003590628029080109,True,True,True,True,True,True
mass_minus10,mass,0.90,a366ed78fb465fbb0964b33f1f3c9a586ec729fc37330465328f33701d8755cf,cem,2,2,0.496000,15,63400015,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_mass_minus10_cem_eta0p496_seed63400015,seeded_ic_v1,qplite,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_mass_minus10_cem_eta0p496_seed63400015.csv,4197,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.7051472663879395,-0.0029022120870649815,True,True,18.48531985282898,landing_ramp,0.08346342295408249,0.00747858184623712,8.009284973144531,1.5005981889837667,0.26586850885394925,True,True,True,False,True,False
mass_minus10,mass,0.90,a366ed78fb465fbb0964b33f1f3c9a586ec729fc37330465328f33701d8755cf,cem,1,2,0.496000,16,63400016,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_mass_minus10_cem_eta0p496_seed63400016,seeded_ic_v1,qplite,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_mass_minus10_cem_eta0p496_seed63400016.csv,4188,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.7277044057846069,-0.0028932555578649044,True,True,18.712448596954346,landing_ramp,0.08213330060243607,0.008465570281983923,8.010612487792969,1.4768567137050186,0.25435375456775144,True,True,True,True,True,True
mass_minus10,mass,0.90,a366ed78fb465fbb0964b33f1f3c9a586ec729fc37330465328f33701d8755cf,pinv,2,2,0.496000,16,63400016,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_mass_minus10_pinv_eta0p496_seed63400016,seeded_ic_v1,pinv,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_mass_minus10_pinv_eta0p496_seed63400016.csv,4185,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7277128100395203,-0.0030967057682573795,True,True,18.64240050315857,landing_ramp,0.08209003508090973,0.0005794900625635522,0.028493881225585938,0.002170693434851994,0.008909257423970153,True,True,True,True,True,True
mass_minus10,mass,0.90,a366ed78fb465fbb0964b33f1f3c9a586ec729fc37330465328f33701d8755cf,pinv,1,2,0.496000,17,63400017,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_mass_minus10_pinv_eta0p496_seed63400017,seeded_ic_v1,pinv,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_mass_minus10_pinv_eta0p496_seed63400017.csv,4206,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7120103240013123,-0.002741248346865177,True,True,18.565890312194824,landing_ramp,0.08272137492895126,0.0002186389051301435,0.014883507043123245,0.0021707875370685645,0.0014295736404306481,True,True,True,True,True,True
mass_minus10,mass,0.90,a366ed78fb465fbb0964b33f1f3c9a586ec729fc37330465328f33701d8755cf,cem,2,2,0.496000,17,63400017,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_mass_minus10_cem_eta0p496_seed63400017,seeded_ic_v1,qplite,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_mass_minus10_cem_eta0p496_seed63400017.csv,4206,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.7120581865310669,-0.002872115233913064,True,True,18.624195337295532,landing_ramp,0.0821874663233757,0.007364740340815239,8.029170989990234,1.4734667175870158,0.26382474217943847,True,True,True,True,True,True
mass_minus10,mass,0.90,a366ed78fb465fbb0964b33f1f3c9a586ec729fc37330465328f33701d8755cf,cem,1,2,0.496000,18,63400018,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_mass_minus10_cem_eta0p496_seed63400018,seeded_ic_v1,qplite,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_mass_minus10_cem_eta0p496_seed63400018.csv,4212,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.7117593884468079,-0.0029100701212882996,True,True,18.667246103286743,landing_ramp,0.08288154006004333,0.008268081371970267,8.020682334899902,1.4924301163172096,0.24840066074234593,True,True,True,True,True,True
mass_minus10,mass,0.90,a366ed78fb465fbb0964b33f1f3c9a586ec729fc37330465328f33701d8755cf,pinv,2,2,0.496000,18,63400018,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_mass_minus10_pinv_eta0p496_seed63400018,seeded_ic_v1,pinv,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_mass_minus10_pinv_eta0p496_seed63400018.csv,4212,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7117940783500671,-0.0026672068051993847,True,True,18.606488943099976,landing_ramp,0.08153893798589706,0.0002839182797798318,0.015960725024342537,0.0020572353759204798,0.003373929915106585,True,True,True,True,True,True
mass_minus10,mass,0.90,a366ed78fb465fbb0964b33f1f3c9a586ec729fc37330465328f33701d8755cf,pinv,1,2,0.496000,19,63400019,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_mass_minus10_pinv_eta0p496_seed63400019,seeded_ic_v1,pinv,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_mass_minus10_pinv_eta0p496_seed63400019.csv,4176,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7117342352867126,-0.0028747746255248785,True,True,18.367039442062378,landing_ramp,0.08186320960521698,4.842428249496093e-05,0.016381675377488136,0.002413998646846754,0.0037404815520727937,True,True,True,True,True,True
mass_minus10,mass,0.90,a366ed78fb465fbb0964b33f1f3c9a586ec729fc37330465328f33701d8755cf,cem,2,2,0.496000,19,63400019,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_mass_minus10_cem_eta0p496_seed63400019,seeded_ic_v1,qplite,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_mass_minus10_cem_eta0p496_seed63400019.csv,4176,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.7117383480072021,-0.0033331706654280424,True,True,18.430808782577515,landing_ramp,0.08136209845542908,0.008806145898757632,8.076681137084961,1.451440327337314,0.25090676078699725,True,True,True,True,True,True
mass_minus10,mass,0.90,a366ed78fb465fbb0964b33f1f3c9a586ec729fc37330465328f33701d8755cf,cem,1,2,0.496000,20,63400020,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_mass_minus10_cem_eta0p496_seed63400020,seeded_ic_v1,qplite,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_mass_minus10_cem_eta0p496_seed63400020.csv,4185,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.6998754739761353,-0.002746382262557745,True,True,18.32784605026245,landing_ramp,0.08343619853258133,0.00807992601916809,8.067853927612305,1.4767854757205294,0.2595209016046347,True,True,True,True,True,True
mass_minus10,mass,0.90,a366ed78fb465fbb0964b33f1f3c9a586ec729fc37330465328f33701d8755cf,pinv,2,2,0.496000,20,63400020,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_mass_minus10_pinv_eta0p496_seed63400020,seeded_ic_v1,pinv,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_mass_minus10_pinv_eta0p496_seed63400020.csv,4185,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.6999492049217224,-0.002664574421942234,True,True,18.26512122154236,landing_ramp,0.08155623078346252,0.0007936004152433809,0.028999678790569305,0.0015715193790023902,0.006330456037808259,True,True,True,True,True,True
mass_minus10,mass,0.90,a366ed78fb465fbb0964b33f1f3c9a586ec729fc37330465328f33701d8755cf,pinv,1,2,0.496000,21,63400021,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_mass_minus10_pinv_eta0p496_seed63400021,seeded_ic_v1,pinv,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_mass_minus10_pinv_eta0p496_seed63400021.csv,4215,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.692681074142456,-0.0027863469440490007,True,True,18.405840158462524,landing_ramp,0.08165686577558517,0.0005720778856028141,0.019961589947342873,0.0015766156755996068,0.00418294402040925,True,True,True,True,True,True
mass_minus10,mass,0.90,a366ed78fb465fbb0964b33f1f3c9a586ec729fc37330465328f33701d8755cf,cem,2,2,0.496000,21,63400021,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_mass_minus10_cem_eta0p496_seed63400021,seeded_ic_v1,qplite,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_mass_minus10_cem_eta0p496_seed63400021.csv,4215,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.6925938725471497,-0.002671973779797554,True,True,18.46387028694153,landing_ramp,0.08303514868021011,0.008120821297486777,8.02657699584961,1.4708058082419642,0.2536323912135798,True,True,True,True,True,True
mass_minus10,mass,0.90,a366ed78fb465fbb0964b33f1f3c9a586ec729fc37330465328f33701d8755cf,cem,1,2,0.496000,22,63400022,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_mass_minus10_cem_eta0p496_seed63400022,seeded_ic_v1,qplite,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_mass_minus10_cem_eta0p496_seed63400022.csv,4161,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.7142897248268127,-0.002958753379061818,True,True,18.364391565322876,landing_ramp,0.08233465254306793,0.0087827392931412,8.019633293151855,1.498985646008503,0.25443878680185916,True,True,True,True,True,True
mass_minus10,mass,0.90,a366ed78fb465fbb0964b33f1f3c9a586ec729fc37330465328f33701d8755cf,pinv,2,2,0.496000,22,63400022,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_mass_minus10_pinv_eta0p496_seed63400022,seeded_ic_v1,pinv,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_mass_minus10_pinv_eta0p496_seed63400022.csv,4163,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7142897844314575,-0.0031638380605727434,True,True,18.303932666778564,landing_ramp,0.08176913112401962,2.3465686976013134e-05,0.01669354736804962,0.0019908653112835012,0.0035650941014876802,True,True,True,True,True,True
mass_minus10,mass,0.90,a366ed78fb465fbb0964b33f1f3c9a586ec729fc37330465328f33701d8755cf,pinv,1,2,0.496000,23,63400023,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_mass_minus10_pinv_eta0p496_seed63400023,seeded_ic_v1,pinv,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_mass_minus10_pinv_eta0p496_seed63400023.csv,4209,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.6990137696266174,-0.002862262772396207,True,True,18.42763590812683,landing_ramp,0.08148089796304703,0.00020080966766097813,0.01519032008945942,0.0023837292208143067,0.002016047907888019,True,True,True,True,True,True
mass_minus10,mass,0.90,a366ed78fb465fbb0964b33f1f3c9a586ec729fc37330465328f33701d8755cf,cem,2,2,0.496000,23,63400023,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_mass_minus10_cem_eta0p496_seed63400023,seeded_ic_v1,qplite,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_mass_minus10_cem_eta0p496_seed63400023.csv,4209,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.6990312337875366,-0.002892703516408801,True,True,18.50597381591797,landing_ramp,0.0825183317065239,0.009059217216091247,8.076313018798828,1.4815725090874312,0.25140213014527446,True,True,True,True,True,True
mass_minus10,mass,0.90,a366ed78fb465fbb0964b33f1f3c9a586ec729fc37330465328f33701d8755cf,cem,1,2,0.496000,24,63400024,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_mass_minus10_cem_eta0p496_seed63400024,seeded_ic_v1,qplite,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_mass_minus10_cem_eta0p496_seed63400024.csv,4221,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.6942512392997742,-0.002775220898911357,True,True,18.532886266708374,landing_ramp,0.08320681005716324,0.009417215305291564,7.9741058349609375,1.4535928381040333,0.24886966859347232,True,True,True,True,True,True
mass_minus10,mass,0.90,a366ed78fb465fbb0964b33f1f3c9a586ec729fc37330465328f33701d8755cf,pinv,2,2,0.496000,24,63400024,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_mass_minus10_pinv_eta0p496_seed63400024,seeded_ic_v1,pinv,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_mass_minus10_pinv_eta0p496_seed63400024.csv,4224,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.6941832304000854,-0.002787907375022769,True,True,18.468141794204712,landing_ramp,0.08159054815769196,0.00039477305335035366,0.017221299931406975,0.002181450777698854,0.0031024221132326256,True,True,True,True,True,True
mass_minus10,mass,0.90,a366ed78fb465fbb0964b33f1f3c9a586ec729fc37330465328f33701d8755cf,pinv,1,2,0.496000,25,63400025,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_mass_minus10_pinv_eta0p496_seed63400025,seeded_ic_v1,pinv,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_mass_minus10_pinv_eta0p496_seed63400025.csv,4227,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7105392217636108,-0.0029068863950669765,True,True,18.683722972869873,landing_ramp,0.08113151043653488,0.00040050248242191053,0.019459925591945648,0.0021339590677404785,0.002842730320361664,True,True,True,True,True,True
mass_minus10,mass,0.90,a366ed78fb465fbb0964b33f1f3c9a586ec729fc37330465328f33701d8755cf,cem,2,2,0.496000,25,63400025,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_mass_minus10_cem_eta0p496_seed63400025,seeded_ic_v1,qplite,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_mass_minus10_cem_eta0p496_seed63400025.csv,4224,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.7105544209480286,-0.002780450973659754,True,True,18.748968601226807,landing_ramp,0.08345502614974976,0.009531747780577034,8.05192756652832,1.4924930259458045,0.25314366861400794,True,True,True,True,True,True
mass_minus10,mass,0.90,a366ed78fb465fbb0964b33f1f3c9a586ec729fc37330465328f33701d8755cf,cem,1,2,0.496000,26,63400026,seeded_ic_v1,m2_routing_stability_eta0p496_v1,m2route_mass_minus10_cem_eta0p496_seed63400026,seeded_ic_v1,qplite,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/ofat/m2_routing_stability_eta0p496/trials/m2route_mass_minus10_cem_eta0p496_seed63400026.csv,4221,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.7243906259536743,-0.002957512391731143,True,True,18.888389110565186,landing_ramp,0.08381909877061844,0.009283997032091226,8.07205867767334,1.4672363305683829,0.24649764893986353,True,True,True,True,True,True
