host_time_s,firmware_timestamp_ms,phase,pinvAlloc.nom1,pinvAlloc.nom2,pinvAlloc.nom3,pinvAlloc.nom4,pinvAlloc.alloc1,pinvAlloc.alloc2,pinvAlloc.alloc3,pinvAlloc.alloc4,pinvAlloc.active
3.3849827100057155,11125,settle,31558,31558,31558,31558,31558,31558,31558,31558,0
3.404891046026023,11145,settle,31604,31604,31604,31604,31604,31604,31604,31604,0
3.424943110003369,11165,settle,31654,31654,31654,31654,31654,31654,31654,31654,0
3.444870574021479,11185,settle,31697,31697,31697,31697,31697,31697,31697,31697,0
3.46551518200431,11205,settle,31740,31740,31740,31740,31740,31740,31740,31740,0
3.4854360110184643,11225,settle,31802,31802,31802,31802,31802,31802,31802,31802,0
3.505493771022884,11245,settle,31847,31847,31847,31847,31847,31847,31847,31847,0
3.5255126870179083,11265,settle,31888,31888,31888,31888,31888,31888,31888,31888,0
3.5454252190247644,11285,settle,31929,31929,31929,31929,31929,31929,31929,31929,0
3.56548465002561,11305,settle,31921,31921,31921,31921,31921,31921,31921,31921,0
3.5855363750015385,11325,settle,31962,31962,31962,31962,31962,31962,31962,31962,0
3.605414534016745,11345,takeoff,32010,32010,32010,32010,32010,32010,32010,32010,0
3.6255270420224406,11365,takeoff,32240,32240,32240,32240,32240,32240,32240,32240,0
3.644925972999772,11385,takeoff,32473,32473,32473,32473,32473,32473,32473,32473,0
3.665494041022612,11405,takeoff,32693,32693,32693,32693,32693,32693,32693,32693,0
3.684996449010214,11425,takeoff,32885,32885,32885,32885,32885,32885,32885,32885,0
3.7055957630218472,11445,takeoff,32863,32863,32863,32863,32863,32863,32863,32863,0
3.7250320040038787,11465,takeoff,33153,33153,33153,33153,33153,33153,33153,33153,0
3.745969845011132,11486,takeoff,33258,33258,33258,33258,33258,33258,33258,33258,0
3.7659329780144617,11506,takeoff,33346,33346,33346,33346,33346,33346,33346,33346,0
3.784967570012668,11525,takeoff,33456,33456,33456,33456,33456,33456,33456,33456,0
3.805232901009731,11545,takeoff,33518,33518,33518,33518,33518,33518,33518,33518,0
3.825132142024813,11565,takeoff,33565,33565,33565,33565,33565,33565,33565,33565,0
3.845032589015318,11585,takeoff,33593,33593,33593,33593,33593,33593,33593,33593,0
3.865038332005497,11605,takeoff,33609,33609,33609,33609,33609,33609,33609,33609,0
3.884962470998289,11625,takeoff,33431,33431,33431,33431,33431,33431,33431,33431,0
3.9050173940195236,11645,takeoff,33429,33429,33429,33429,33429,33429,33429,33429,0
3.924980622017756,11665,takeoff,33428,33428,33428,33428,33428,33428,33428,33428,0
3.9450223070161883,11685,takeoff,33431,33431,33431,33431,33431,33431,33431,33431,0
3.966079908015672,11706,takeoff,33510,33510,33510,33510,33510,33510,33510,33510,0
3.985829224024201,11726,takeoff,33594,33594,33594,33594,33594,33594,33594,33594,0
4.0059718240227085,11746,takeoff,33600,33600,33600,33600,33600,33600,33600,33600,0
4.026051247026771,11766,takeoff,33600,33600,33600,33600,33600,33600,33600,33600,0
4.046579195011873,11786,takeoff,33585,33585,33585,33585,33585,33585,33585,33585,0
4.066595374024473,11806,takeoff,33561,33561,33561,33561,33561,33561,33561,33561,0
4.086450666014571,11826,takeoff,33358,33358,33358,33358,33358,33358,33358,33358,0
4.106025131011847,11846,takeoff,33337,33337,33337,33337,33337,33337,33337,33337,0
4.125881442014361,11866,takeoff,33312,33312,33312,33312,33312,33312,33312,33312,0
4.146589173004031,11886,takeoff,33290,33290,33290,33290,33290,33290,33290,33290,0
4.166538473014953,11906,takeoff,33280,33280,33280,33280,33280,33280,33280,33280,0
4.186459841002943,11926,takeoff,33269,33269,33269,33269,33269,33269,33269,33269,0
4.206540309009142,11946,takeoff,33341,33341,33341,33341,33341,33341,33341,33341,0
4.226491368026473,11966,takeoff,33423,33423,33423,33423,33423,33423,33423,33423,0
4.245124034001492,11985,takeoff,33408,33408,33408,33408,33408,33408,33408,33408,0
4.265898153011221,12006,takeoff,33184,33184,33184,33184,33184,33184,33184,33184,0
4.285874111024896,12026,takeoff,33153,33153,33153,33153,33153,33153,33153,33153,0
4.306386782001937,12046,takeoff,33136,33136,33136,33136,33136,33136,33136,33136,0
4.325888605002547,12066,takeoff,33113,33113,33113,33113,33113,33113,33113,33113,0
4.345993025024654,12086,takeoff,33093,33093,33093,33093,33093,33093,33093,33093,0
4.365935976005858,12106,takeoff,33088,33088,33088,33088,33088,33088,33088,33088,0
4.385901144007221,12126,takeoff,33081,33081,33081,33081,33081,33081,33081,33081,0
4.40482243700535,12145,takeoff,33064,33064,33064,33064,33064,33064,33064,33064,0
4.426070115005132,12166,takeoff,33130,33130,33130,33130,33130,33130,33130,33130,0
4.4459512530011125,12186,takeoff,33130,33130,33130,33130,33130,33130,33130,33130,0
4.465817488002358,12206,takeoff,33019,33019,33019,33019,33019,33019,33019,33019,0
4.485922354011564,12226,takeoff,32985,32985,32985,32985,32985,32985,32985,32985,0
4.505893827998079,12246,takeoff,32970,32970,32970,32970,32970,32970,32970,32970,0
4.528063634003047,12268,takeoff,32962,32962,32962,32962,32962,32962,32962,32962,0
4.545947634003824,12286,takeoff,32953,32953,32953,32953,32953,32953,32953,32953,0
4.565962938009761,12306,takeoff,32943,32943,32943,32943,32943,32943,32943,32943,0
4.585919331002515,12326,takeoff,32932,32932,32932,32932,32932,32932,32932,32932,0
4.605986415001098,12346,takeoff,32919,32919,32919,32919,32919,32919,32919,32919,0
4.626039165013935,12366,takeoff,32902,32902,32902,32902,32902,32902,32902,32902,0
4.6462084670201875,12386,takeoff,32888,32888,32888,32888,32888,32888,32888,32888,0
4.66651289400761,12406,takeoff,32975,32975,32975,32975,32975,32975,32975,32975,0
4.686219711002195,12426,takeoff,32960,32960,32960,32960,32960,32960,32960,32960,0
4.705966987006832,12446,takeoff,32841,32841,32841,32841,32841,32841,32841,32841,0
4.726625691022491,12466,takeoff,32834,32834,32834,32834,32834,32834,32834,32834,0
4.746605176012963,12486,takeoff,32824,32824,32824,32824,32824,32824,32824,32824,0
4.766540379001526,12506,takeoff,32817,32817,32817,32817,32817,32817,32817,32817,0
4.786442778015044,12526,takeoff,32809,32809,32809,32809,32809,32809,32809,32809,0
4.806307618011488,12546,takeoff,32801,32801,32801,32801,32801,32801,32801,32801,0
4.825928903999738,12566,takeoff,32790,32790,32790,32790,32790,32790,32790,32790,0
4.845980463025626,12586,takeoff,32784,32784,32784,32784,32784,32784,32784,32784,0
4.8659566810238175,12606,takeoff,32780,32780,32780,32780,32780,32780,32780,32780,0
4.8859871920139994,12626,takeoff,32774,32774,32774,32774,32774,32774,32774,32774,0
4.905946209008107,12646,takeoff,32865,32865,32865,32865,32865,32865,32865,32865,0
4.926052779017482,12666,takeoff,32876,32876,32876,32876,32876,32876,32876,32876,0
4.9459336810105015,12686,takeoff,32878,32878,32878,32878,32878,32878,32878,32878,0
4.966157002025284,12706,takeoff,32894,32894,32894,32894,32894,32894,32894,32894,0
4.985885490023065,12726,takeoff,32827,32827,32827,32827,32827,32827,32827,32827,0
5.0059037640166935,12746,takeoff,32843,32843,32843,32843,32843,32843,32843,32843,0
5.026103877025889,12766,takeoff,32818,32818,32818,32818,32818,32818,32818,32818,0
5.046006899006898,12786,takeoff,32805,32805,32805,32805,32805,32805,32805,32805,0
5.066215737024322,12806,takeoff,32791,32791,32791,32791,32791,32791,32791,32791,0
5.08606082201004,12826,takeoff,32775,32775,32775,32775,32775,32775,32775,32775,0
5.106057004013564,12846,takeoff,32786,32786,32786,32786,32786,32786,32786,32786,0
5.126044629025273,12866,takeoff,32897,32897,32897,32897,32897,32897,32897,32897,0
5.14620494900737,12886,takeoff,32906,32906,32906,32906,32906,32906,32906,32906,0
5.166016416013008,12906,takeoff,32905,32905,32905,32905,32905,32905,32905,32905,0
5.18500346201472,12925,takeoff,32879,32879,32879,32879,32879,32879,32879,32879,0
5.20595276899985,12946,takeoff,32840,32840,32840,32840,32840,32840,32840,32840,0
5.226193160022376,12966,takeoff,32826,32826,32826,32826,32826,32826,32826,32826,0
5.246017515019048,12986,takeoff,32725,32725,32725,32725,32725,32725,32725,32725,0
5.266024670010665,13006,takeoff,32718,32718,32718,32718,32718,32718,32718,32718,0
5.285873521002941,13026,takeoff,32717,32717,32717,32717,32717,32717,32717,32717,0
5.305918711004779,13046,takeoff,32745,32745,32745,32745,32745,32745,32745,32745,0
5.325991111021722,13066,takeoff,32847,32847,32847,32847,32847,32847,32847,32847,0
5.3459205880062655,13086,takeoff,32871,32871,32871,32871,32871,32871,32871,32871,0
5.366406713001197,13106,takeoff,32858,32858,32858,32858,32858,32858,32858,32858,0
5.385952021024423,13126,takeoff,32847,32847,32847,32847,32847,32847,32847,32847,0
5.405979061004473,13146,takeoff,32844,32844,32844,32844,32844,32844,32844,32844,0
5.426170839025872,13166,takeoff,32835,32835,32835,32835,32835,32835,32835,32835,0
5.446816879004473,13186,takeoff,32830,32830,32830,32830,32830,32830,32830,32830,0
5.466122267011087,13206,takeoff,32824,32824,32824,32824,32824,32824,32824,32824,0
5.486004071019124,13226,takeoff,32654,32654,32654,32654,32654,32654,32654,32654,0
5.505936990026385,13246,takeoff,32751,32751,32751,32751,32751,32751,32751,32751,0
5.525970528018661,13266,takeoff,32837,32837,32837,32837,32837,32837,32837,32837,0
5.546075739024673,13286,takeoff,32860,32860,32860,32860,32860,32860,32860,32860,0
5.565993418014841,13306,takeoff,32884,32884,32884,32884,32884,32884,32884,32884,0
5.58599322399823,13326,takeoff,32897,32897,32897,32897,32897,32897,32897,32897,0
5.605979938001838,13346,takeoff,32900,32900,32900,32900,32900,32900,32900,32900,0
5.626144099020166,13366,takeoff,32895,32895,32895,32895,32895,32895,32895,32895,0
5.646157826005947,13386,takeoff,32889,32889,32889,32889,32889,32889,32889,32889,0
5.665897726023104,13406,takeoff,32691,32691,32691,32691,32691,32691,32691,32691,0
5.685890045017004,13426,takeoff,32673,32673,32673,32673,32673,32673,32673,32673,0
5.705944034998538,13446,takeoff,32662,32662,32662,32662,32662,32662,32662,32662,0
5.726275115011958,13466,takeoff,32657,32657,32657,32657,32657,32657,32657,32657,0
5.74614199300413,13486,takeoff,32741,32741,32741,32741,32741,32741,32741,32741,0
5.765920886013191,13506,takeoff,32740,32740,32740,32740,32740,32740,32740,32740,0
5.785919415007811,13526,takeoff,32829,32829,32829,32829,32829,32829,32829,32829,0
5.805962880025618,13546,takeoff,32830,32830,32830,32830,32830,32830,32830,32830,0
5.82587187201716,13566,takeoff,32825,32825,32825,32825,32825,32825,32825,32825,0
5.845972674025688,13586,takeoff,32637,32637,32637,32637,32637,32637,32637,32637,0
5.865913044020999,13606,takeoff,32624,32624,32624,32624,32624,32624,32624,32624,0
5.885931556025753,13626,takeoff,32618,32618,32618,32618,32618,32618,32618,32618,0
5.905900017009117,13646,takeoff,32622,32622,32622,32622,32622,32622,32622,32622,0
5.925975015008589,13666,takeoff,32627,32627,32627,32627,32627,32627,32627,32627,0
5.945987528015394,13686,takeoff,32650,32650,32650,32650,32650,32650,32650,32650,0
5.966052580013638,13706,takeoff,32654,32654,32654,32654,32654,32654,32654,32654,0
5.985924079024699,13726,takeoff,32697,32697,32697,32697,32697,32697,32697,32697,0
6.005922643002123,13746,takeoff,32816,32816,32816,32816,32816,32816,32816,32816,0
6.026035513001261,13766,takeoff,32826,32826,32826,32826,32826,32826,32826,32826,0
6.046167129010428,13786,takeoff,32751,32751,32751,32751,32751,32751,32751,32751,0
6.066007993009407,13806,takeoff,32762,32762,32762,32762,32762,32762,32762,32762,0
6.086051397025585,13826,takeoff,32767,32767,32767,32767,32767,32767,32767,32767,0
6.10597012101789,13846,pre_fault_hover,32765,32765,32765,32765,32765,32765,32765,32765,0
6.1272279230179265,13867,pre_fault_hover,32664,32664,32664,32664,32664,32664,32664,32664,0
6.145213718002196,13885,pre_fault_hover,32453,32453,32453,32453,32453,32453,32453,32453,0
6.164931894018082,13905,pre_fault_hover,32275,32275,32275,32275,32275,32275,32275,32275,0
6.184920163999777,13925,pre_fault_hover,32115,32115,32115,32115,32115,32115,32115,32115,0
6.204897914023604,13945,pre_fault_hover,31977,31977,31977,31977,31977,31977,31977,31977,0
6.225022908998653,13965,pre_fault_hover,31863,31863,31863,31863,31863,31863,31863,31863,0
6.2449641750135925,13985,pre_fault_hover,31774,31774,31774,31774,31774,31774,31774,31774,0
6.265908271016087,14006,pre_fault_hover,31699,31699,31699,31699,31699,31699,31699,31699,0
6.2859259530087,14026,pre_fault_hover,31657,31657,31657,31657,31657,31657,31657,31657,0
6.305924575019162,14046,pre_fault_hover,31633,31633,31633,31633,31633,31633,31633,31633,0
6.325950208003633,14066,pre_fault_hover,31626,31626,31626,31626,31626,31626,31626,31626,0
6.346098716021515,14086,pre_fault_hover,31627,31627,31627,31627,31627,31627,31627,31627,0
6.364930200012168,14105,pre_fault_hover,31638,31638,31638,31638,31638,31638,31638,31638,0
6.384925393998856,14125,pre_fault_hover,31663,31663,31663,31663,31663,31663,31663,31663,0
6.404959427018184,14145,pre_fault_hover,31692,31692,31692,31692,31692,31692,31692,31692,0
6.424961456999881,14165,pre_fault_hover,31723,31723,31723,31723,31723,31723,31723,31723,0
6.445061533013359,14185,pre_fault_hover,31754,31754,31754,31754,31754,31754,31754,31754,0
6.465169925999362,14205,pre_fault_hover,31783,31783,31783,31783,31783,31783,31783,31783,0
6.4851392499986105,14225,pre_fault_hover,31792,31792,31792,31792,31792,31792,31792,31792,0
6.504996047005989,14245,pre_fault_hover,31825,31825,31825,31825,31825,31825,31825,31825,0
6.525025972019648,14265,pre_fault_hover,31878,31878,31878,31878,31878,31878,31878,31878,0
6.545144297007937,14285,pre_fault_hover,31916,31916,31916,31916,31916,31916,31916,31916,0
6.565060786000686,14305,pre_fault_hover,31951,31951,31951,31951,31951,31951,31951,31951,0
6.585051703004865,14325,pre_fault_hover,31985,31985,31985,31985,31985,31985,31985,31985,0
6.604877000005217,14345,pre_fault_hover,32018,32018,32018,32018,32018,32018,32018,32018,0
6.625227680022363,14365,pre_fault_hover,32049,32049,32049,32049,32049,32049,32049,32049,0
6.6454657209978905,14385,pre_fault_hover,32080,32080,32080,32080,32080,32080,32080,32080,0
6.664964335010154,14405,pre_fault_hover,32110,32110,32110,32110,32110,32110,32110,32110,0
6.68492165801581,14425,pre_fault_hover,32139,32139,32139,32139,32139,32139,32139,32139,0
6.7048565260192845,14445,pre_fault_hover,32167,32167,32167,32167,32167,32167,32167,32167,0
6.725171447003959,14465,pre_fault_hover,32171,32171,32171,32171,32171,32171,32171,32171,0
6.745086367009208,14485,pre_fault_hover,32202,32202,32202,32202,32202,32202,32202,32202,0
6.764943636022508,14505,pre_fault_hover,32235,32235,32235,32235,32235,32235,32235,32235,0
6.7849097620055545,14525,pre_fault_hover,32270,32270,32270,32270,32270,32270,32270,32270,0
6.8048802980047185,14545,pre_fault_hover,32316,32316,32316,32316,32316,32316,32316,32316,0
6.825965490017552,14566,pre_fault_hover,32344,32344,32344,32344,32344,32344,32344,32344,0
6.846121159003815,14586,pre_fault_hover,32371,32371,32371,32371,32371,32371,32371,32371,0
6.865956082998309,14606,pre_fault_hover,32388,32388,32388,32388,32388,32388,32388,32388,0
6.8859491780167446,14626,pre_fault_hover,32403,32403,32403,32403,32403,32403,32403,32403,0
6.905823881010292,14646,pre_fault_hover,32420,32420,32420,32420,32420,32420,32420,32420,0
6.926126336999005,14666,pre_fault_hover,32438,32438,32438,32438,32438,32438,32438,32438,0
6.9461248090083245,14686,pre_fault_hover,32454,32454,32454,32454,32454,32454,32454,32454,0
6.965998940024292,14706,pre_fault_hover,32455,32455,32455,32455,32455,32455,32455,32455,0
6.986011454020627,14726,pre_fault_hover,32470,32470,32470,32470,32470,32470,32470,32470,0
7.004776333022164,14745,pre_fault_hover,32486,32486,32486,32486,32486,32486,32486,32486,0
7.024993749015266,14765,pre_fault_hover,32504,32504,32504,32504,32504,32504,32504,32504,0
7.0451580680091865,14785,pre_fault_hover,32519,32519,32519,32519,32519,32519,32519,32519,0
7.064953459019307,14805,pre_fault_hover,32542,32542,32542,32542,32542,32542,32542,32542,0
7.084969298011856,14825,pre_fault_hover,32555,32555,32555,32555,32555,32555,32555,32555,0
7.1048947400122415,14845,pre_fault_hover,32568,32568,32568,32568,32568,32568,32568,32568,0
7.126173780998215,14866,pre_fault_hover,32581,32581,32581,32581,32581,32581,32581,32581,0
7.146260174020426,14886,pre_fault_hover,32592,32592,32592,32592,32592,32592,32592,32592,0
7.165947830013465,14906,pre_fault_hover,32591,32591,32591,32591,32591,32591,32591,32591,0
7.18594341102289,14926,pre_fault_hover,32601,32601,32601,32601,32601,32601,32601,32601,0
7.204863981023664,14945,pre_fault_hover,32612,32612,32612,32612,32612,32612,32612,32612,0
7.224905028007925,14965,pre_fault_hover,32624,32624,32624,32624,32624,32624,32624,32624,0
7.2451362120045815,14985,pre_fault_hover,32635,32635,32635,32635,32635,32635,32635,32635,0
7.264972846023738,15005,pre_fault_hover,32646,32646,32646,32646,32646,32646,32646,32646,0
7.284845047019189,15025,pre_fault_hover,32655,32655,32655,32655,32655,32655,32655,32655,0
7.305901537998579,15046,pre_fault_hover,32669,32669,32669,32669,32669,32669,32669,32669,0
7.325945587013848,15066,pre_fault_hover,32676,32676,32676,32676,32676,32676,32676,32676,0
7.346212108997861,15086,pre_fault_hover,32683,32683,32683,32683,32683,32683,32683,32683,0
7.366009204008151,15106,pre_fault_hover,32681,32681,32681,32681,32681,32681,32681,32681,0
7.3858880790066905,15126,pre_fault_hover,32696,32696,32696,32696,32696,32696,32696,32696,0
7.405908820015611,15146,pre_fault_hover,32694,32694,32694,32694,32694,32694,32694,32694,0
7.426018682017457,15166,pre_fault_hover,32700,32700,32700,32700,32700,32700,32700,32700,0
7.446218994999072,15186,pre_fault_hover,32706,32706,32706,32706,32706,32706,32706,32706,0
7.465954398008762,15206,pre_fault_hover,32713,32713,32713,32713,32713,32713,32713,32713,0
7.485933661024319,15226,pre_fault_hover,32718,32718,32718,32718,32718,32718,32718,32718,0
7.5058302270190325,15246,pre_fault_hover,32723,32723,32723,32723,32723,32723,32723,32723,0
7.525927633018,15266,pre_fault_hover,32727,32727,32727,32727,32727,32727,32727,32727,0
7.546167296008207,15286,pre_fault_hover,32731,32731,32731,32731,32731,32731,32731,32731,0
7.564975408022292,15305,pre_fault_hover,32737,32737,32737,32737,32737,32737,32737,32737,0
7.585013568022987,15325,pre_fault_hover,32740,32740,32740,32740,32740,32740,32740,32740,0
7.604960035998374,15345,pre_fault_hover,32736,32736,32736,32736,32736,32736,32736,32736,0
7.624969459022395,15365,fault_enable_transition,32738,32738,32738,32738,32738,32738,32738,32738,0
7.645046290010214,15385,fault_enable_transition,32733,32747,32733,32747,32940,65535,32940,32539,2
7.664973538019694,15405,fault_enable_transition,32718,32792,32688,32762,32963,65535,32933,32516,2
7.684943196014501,15425,fault_active,32664,32834,32664,32798,32945,65535,32945,32516,2
7.704910013999324,15445,fault_active,32618,32886,32614,32850,32944,65535,32940,32523,2
7.724958457023604,15465,fault_active,32583,32931,32551,32915,32947,65535,32915,32550,2
7.745170683017932,15485,fault_active,32515,33009,32511,32957,32946,65535,32942,32525,2
7.764934090024326,15505,fault_active,32444,33066,32468,33038,32924,65535,32948,32557,2
7.784937207004987,15525,fault_active,32398,33156,32390,33088,32955,65535,32947,32530,2
7.805145578022348,15545,fault_active,32327,33239,32321,33161,32955,65535,32949,32532,2
7.824987861007685,15565,fault_active,32259,33321,32251,33233,32958,65535,32950,32533,2
7.844935355999041,15585,fault_active,32190,33412,32170,33304,32967,65535,32947,32526,2
7.865067166014342,15605,fault_active,32101,33501,32087,33391,32954,65535,32940,32537,2
7.884942108008545,15625,fault_active,32019,33597,32005,33475,32954,65535,32940,32539,2
7.905877537006745,15646,fault_active,31923,33701,31915,33573,32947,65535,32939,32548,2
7.926047495013336,15666,fault_active,31835,33817,31817,33667,32959,65535,32941,32542,2
7.946342064999044,15686,fault_active,31755,33915,31711,33775,32963,65535,32919,32566,2
7.966373870003736,15706,fault_active,31654,34050,31616,33856,32977,65535,32939,32532,2
7.9859802720020525,15726,fault_active,31564,34150,31498,33988,32973,65535,32907,32578,2
8.005877673014766,15746,fault_active,31448,34304,31406,34066,32989,65535,32947,32524,2
8.026126189011848,15766,fault_active,31351,34409,31275,34213,32982,65535,32906,32581,2
8.045134662010241,15785,fault_active,31212,34572,31188,34300,32983,65535,32959,32528,2
8.065113631018903,15805,fault_active,31116,34680,31032,34448,32979,65535,32895,32584,2
8.084946577000665,15825,fault_active,30972,34846,30932,34542,32978,65535,32938,32535,2
8.104895107011544,15845,fault_active,30864,34984,30790,34686,32988,65535,32914,32561,2
8.124998173007043,15865,fault_active,30733,35143,30671,34805,32993,65535,32931,32544,2
8.145052421023138,15885,fault_active,30619,35287,30523,34951,33003,65535,32907,32566,2
8.165010743017774,15905,fault_active,30470,35444,30390,35092,32988,65535,32908,32573,2
8.185891030007042,15926,fault_active,30332,35620,30232,35232,33001,65535,32901,32562,2
8.205867509997915,15946,fault_active,30188,35792,30094,35362,33005,65535,32911,32544,2
8.226207889005309,15966,fault_active,30051,35953,29937,35511,33006,65535,32892,32555,2
8.24519720301032,15985,fault_active,29895,36125,29785,35671,32997,65535,32887,32568,2
8.265004106011475,16005,fault_active,29738,36298,29622,35822,32988,65535,32872,32571,2
8.28501659000176,16025,fault_active,29580,36468,29474,35986,32976,65535,32870,32589,2
8.305008813011227,16045,fault_active,29426,36658,29312,36148,32985,65535,32871,32588,2
8.326044345012633,16066,fault_active,29274,36844,29140,36322,32992,65535,32858,32603,2
8.346283352002501,16086,fault_active,29109,37051,28981,36483,33005,65535,32877,32586,2
8.365986051008804,16106,fault_active,28954,37232,28804,36658,33005,65535,32855,32606,2
8.385984803026076,16126,fault_active,28776,37436,28634,36822,33002,65535,32860,32595,2
8.404933597019408,16145,fault_active,28602,37640,28452,37002,33003,65535,32853,32600,2
8.42501804602216,16165,fault_active,26393,39875,26237,39211,32709,65535,32553,32894,2
8.4449306440074,16185,fault_active,28261,38063,28089,37331,33024,65535,32852,32567,2
8.465047607023735,16205,fault_active,25975,40343,25809,39629,32692,65535,32526,32911,2
8.484978197026066,16225,fault_active,27898,38456,27728,37714,32998,65535,32828,32613,2
8.504900048021227,16245,fault_active,27720,38668,27542,37898,33002,65535,32824,32615,2
8.524972565006465,16265,fault_active,25342,41060,25178,40284,32674,65535,32510,32951,2
8.544923293025931,16285,fault_active,27341,39115,27169,38275,33006,65535,32834,32609,2
8.56494410400046,16305,fault_active,24885,41583,24759,40709,32665,65535,32539,32928,2
8.58492602800834,16325,fault_active,26964,39556,26772,38672,33007,65535,32815,32628,2
8.604849690018455,16345,fault_active,26777,39803,26565,38847,33032,65535,32820,32591,2
8.624995711026713,16365,fault_active,24245,42355,24061,41363,32687,65535,32503,32920,2
8.645124699018197,16385,fault_active,24025,42611,23821,41599,32686,65535,32482,32937,2
8.664988430013182,16405,fault_active,26161,40475,25975,39493,32992,65535,32806,32661,2
8.68496210500598,16425,fault_active,23555,43127,23363,42095,32659,65535,32467,32990,2
8.704914986010408,16445,fault_disable_transition,25780,40912,25590,39890,25780,40912,25590,39890,0
8.725079391006147,16465,fault_disable_transition,24711,41279,24517,41645,24711,41279,24517,41645,0
8.744911743007833,16485,fault_disable_transition,27527,38283,27353,38489,27527,38283,27353,38489,0
8.764913677005097,16505,recovery,28411,37307,28245,37137,28411,37307,28245,37137,0
8.784940678015118,16525,recovery,33289,32365,33103,31959,33289,32365,33103,31959,0
8.804833572998177,16545,recovery,30244,35254,30092,34786,30244,35254,30092,34786,0
8.82505125500029,16565,recovery,36918,28420,36760,27958,36918,28420,36760,27958,0
8.845244744006777,16585,recovery,31395,33723,31329,33325,31395,33723,31329,33325,0
8.864939421007875,16605,recovery,31794,33200,31690,32836,31794,33200,31690,32836,0
8.885134975018445,16625,recovery,38507,26369,38427,25977,38507,26369,38427,25977,0
8.904882114002248,16645,recovery,32208,32496,32110,32126,32208,32496,32110,32126,0
8.925065507006366,16665,recovery,38068,26472,38030,26150,38068,26472,38030,26150,0
8.945033908006735,16685,recovery,32353,32099,32299,31785,32353,32099,32299,31785,0
8.964909075002652,16705,recovery,37257,27111,37235,26837,37257,27111,37235,26837,0
8.984928033023607,16725,recovery,36927,27359,36941,27109,36927,27359,36941,27109,0
