host_time_s,firmware_timestamp_ms,phase,stateEstimate.x,stateEstimate.y,stateEstimate.z,stateEstimate.roll,stateEstimate.pitch
3.6268934780091513,11367,takeoff,-1.3284733636609357e-18,6.829097671709696e-19,0.19456732273101807,0.0,0.0
3.64765345302294,11387,takeoff,-5.745874674274301e-19,7.9101880941283525e-19,0.1949189454317093,0.0,0.0
3.6668836080061737,11407,takeoff,1.3027122710490436e-19,9.018122595375886e-19,0.19520211219787598,0.0,0.0
3.686945564026246,11427,takeoff,7.774388818989756e-19,1.0140093834630562e-18,0.1954464465379715,0.0,0.0
3.7068992710264865,11447,takeoff,1.3588782482317005e-18,1.1262589299598443e-18,0.1956816464662552,0.0,0.0
3.726937758998247,11467,takeoff,1.867301709810122e-18,1.2371621366121258e-18,0.1959313005208969,0.0,0.0
3.7485613410244696,11488,takeoff,2.320605784475919e-18,1.348903897610383e-18,0.19622093439102173,0.0,0.0
3.768398079002509,11508,takeoff,2.6590961561435904e-18,1.452423483319863e-18,0.19654451310634613,0.0,0.0
3.7876582510070875,11527,takeoff,2.9279393678003688e-18,1.5537597258025093e-18,0.19694162905216217,0.0,0.0
3.807557762018405,11547,takeoff,3.079442046482825e-18,1.6441534027568447e-18,0.19739645719528198,0.0,0.0
3.8268491520138923,11567,takeoff,3.2333129432590202e-18,1.7263021569555579e-18,0.1979174166917801,0.0,0.0
3.846853107010247,11587,takeoff,3.2091904954405957e-18,1.8012163895168822e-18,0.19855010509490967,0.0,0.0
3.867357050010469,11607,takeoff,3.089418671850827e-18,1.865707525974579e-18,0.1992815136909485,0.0,0.0
3.8868903270049486,11627,takeoff,2.8752789820537116e-18,1.918155119508657e-18,0.2001153975725174,0.0,0.0
3.9070414360030554,11647,takeoff,2.5692552426335935e-18,1.9555897985152036e-18,0.20105218887329102,0.0,0.0
3.9270235389994923,11667,takeoff,2.1750224102568925e-18,1.976582815281187e-18,0.20208552479743958,0.0,0.0
3.946878821006976,11687,takeoff,1.6973998459674957e-18,1.979034578616794e-18,0.20321035385131836,0.0,0.0
3.9678953149996232,11708,takeoff,1.1421009896538833e-18,1.962783374712271e-18,0.2044781595468521,0.0,0.0
3.987828803015873,11728,takeoff,5.115510831732727e-19,1.920840147777004e-18,0.20577359199523926,0.0,0.0
4.008006726013264,11748,takeoff,-1.8964860376882763e-19,1.851154110277321e-18,0.20708224177360535,0.0,0.0
4.028252955002245,11768,takeoff,-9.334750790248934e-19,1.7559055035127588e-18,0.208528071641922,0.0,0.0
4.047928571002558,11788,takeoff,-1.7209438877425925e-18,1.629785172119222e-18,0.2100270390510559,0.0,0.0
4.067939913016744,11808,takeoff,-2.5373872823543756e-18,1.4720289046082885e-18,0.21166928112506866,0.0,0.0
4.087963396013947,11828,takeoff,-3.3761151294634904e-18,1.2773756254889678e-18,0.21336482465267181,0.0,0.0
4.108109200024046,11848,takeoff,-4.227663862476871e-18,1.044511668550949e-18,0.2152082771062851,0.0,0.0
4.128028677019756,11868,takeoff,-5.082777537135202e-18,7.694094913917117e-19,0.2171371579170227,0.0,0.0
4.147994017024757,11888,takeoff,-5.9262978619182956e-18,4.49353460060244e-19,0.21908871829509735,0.0,0.0
4.167889010015642,11908,takeoff,-6.750657374992211e-18,8.241254726593514e-20,0.22111795842647552,0.0,0.0
4.187845038017258,11928,takeoff,-7.5462388609651e-18,-3.3382122145314504e-19,0.2232220470905304,0.0,0.0
4.207927634008229,11948,takeoff,-8.30363024523703e-18,-8.016355691773768e-19,0.22539885342121124,0.0,0.0
4.228046773001552,11968,takeoff,-9.013752393404615e-18,-1.3226845469391365e-18,0.22764676809310913,0.0,0.0
4.2475690280261915,11987,takeoff,-9.693093496617878e-18,-1.9115014854564335e-18,0.23007583618164062,0.0,0.0
4.267919800011441,12008,takeoff,-1.0314129119994115e-17,-2.5614547226620653e-18,0.23262210190296173,0.0,0.0
4.288510539015988,12028,takeoff,-1.082334812252666e-17,-3.2494466875165607e-18,0.23503898084163666,0.0,0.0
4.308246136002708,12048,takeoff,-1.1265113027647342e-17,-3.9970409446134114e-18,0.23759964108467102,0.0,0.0
4.328790007013595,12068,takeoff,-1.159897801212477e-17,-4.7953231752862865e-18,0.2401452511548996,0.0,0.0
4.348096591013018,12088,takeoff,-1.1903423490936137e-17,-5.550551068666083e-18,0.2428523451089859,0.0,0.0
4.368531437008642,12108,takeoff,-1.2008351351638489e-17,-6.452275130070858e-18,0.2455032765865326,0.0,0.0
4.388475520012435,12128,takeoff,-1.1820124748890822e-17,-7.508637711860278e-18,0.24818123877048492,0.0,0.0
4.40805793000618,12148,takeoff,-1.1569130026901407e-17,-8.13631063247164e-18,0.2496928721666336,0.0,0.0
4.4281962550012395,12168,takeoff,-1.112831968820761e-17,-9.182425273652141e-18,0.2526448667049408,0.0,0.0
4.447935108008096,12188,takeoff,-1.0383520474400576e-17,-1.020407439385516e-17,0.2554294764995575,0.0,0.0
4.468079682003008,12208,takeoff,-9.300349796138926e-18,-1.1215302692701237e-17,0.2582766115665436,0.0,0.0
4.487822848022915,12228,takeoff,-7.816113980436039e-18,-1.2199120707589143e-17,0.26125916838645935,0.0,0.0
4.5080810720101,12248,takeoff,-5.857045060264437e-18,-1.308955251286165e-17,0.26421797275543213,0.0,0.0
4.528170200006571,12268,takeoff,-3.356263208352524e-18,-1.3835961420140713e-17,0.26722660660743713,0.0,0.0
4.5479236760002095,12288,takeoff,-2.3672223750769575e-19,-1.435998116537367e-17,0.2702791690826416,0.0,0.0
4.5679121110006236,12308,takeoff,3.580153496415261e-18,-1.45585640693905e-17,0.27337202429771423,0.0,0.0
4.587943506019656,12328,takeoff,8.166108986858251e-18,-1.430265589456252e-17,0.27650296688079834,0.0,0.0
4.608042641018983,12348,takeoff,1.3582457859353424e-17,-1.3427580697362058e-17,0.2796700894832611,0.0,0.0
4.62803808299941,12368,takeoff,1.9873912534731722e-17,-1.1735634866763431e-17,0.2828714847564697,0.0,0.0
4.648009292024653,12388,takeoff,2.7060800149366024e-17,-8.987206513186564e-18,0.2861049771308899,0.0,0.0
4.667889055010164,12408,takeoff,3.512951689090228e-17,-4.897379064901854e-18,0.28936824202537537,0.0,0.0
4.687902639998356,12428,takeoff,4.402176472412898e-17,8.679370421044342e-19,0.29266172647476196,0.0,0.0
4.708082851022482,12448,takeoff,5.3621146101970115e-17,8.69692402082333e-18,0.295986145734787,0.0,0.0
4.7279285170079675,12468,takeoff,6.3737707268559e-17,1.9038544488475645e-17,0.2993360459804535,0.0,0.0
4.747918036009651,12488,takeoff,7.4089151333166e-17,3.242962253258635e-17,0.3027072548866272,0.0,0.0
4.767877503007185,12508,takeoff,8.427814374291248e-17,4.947090303610576e-17,0.30609726905822754,0.0,0.0
4.7878882760123815,12528,takeoff,9.376663328783475e-17,7.082160262512433e-17,0.30950450897216797,0.0,0.0
4.807901596010197,12548,takeoff,1.0184438284166009e-16,9.719148527860441e-17,0.312927782535553,0.0,0.0
4.82860037899809,12568,takeoff,1.0756905501567828e-16,1.2932029200090727e-16,0.3163658380508423,0.0,0.0
4.848283030005405,12588,takeoff,1.0973350874604373e-16,1.6796135271949722e-16,0.31981733441352844,0.0,0.0
4.868327482021414,12608,takeoff,1.068378604414059e-16,2.1385453747891107e-16,0.3232809901237488,0.0,0.0
4.88822368401452,12628,takeoff,9.704060753487474e-17,2.676795108099816e-16,0.32675600051879883,0.0,0.0
4.908185575011885,12648,takeoff,7.809678184398131e-17,3.299870691215507e-16,0.33023911714553833,0.0,0.0
4.928876626014244,12668,takeoff,5.4797294362624564e-17,3.903831387689629e-16,0.33370089530944824,0.0,0.0
4.948224967025453,12688,takeoff,1.1758637932417918e-17,4.689540737749494e-16,0.3370972275733948,0.0,0.0
4.967943527008174,12708,takeoff,-4.954906829526957e-17,5.564724825005791e-16,0.3406094014644623,0.0,0.0
4.987943309999537,12728,takeoff,-1.3300336330913638e-16,6.506759399437358e-16,0.34394705295562744,0.0,0.0
5.008012222009711,12748,takeoff,-2.4537538630332216e-16,7.531603091166057e-16,0.3474569022655487,0.0,0.0
5.028085121011827,12768,takeoff,-3.928414136703521e-16,8.606812950125273e-16,0.3511621952056885,0.0,0.0
5.047868510009721,12788,takeoff,-5.786190588790493e-16,9.654918813563535e-16,0.3547056019306183,0.0,0.0
5.067917510023108,12808,takeoff,-8.119673714247484e-16,1.0649196791994971e-15,0.3582700490951538,0.0,0.0
5.087823344016215,12828,takeoff,-1.1007375261653293e-15,1.1516510884380091e-15,0.361853688955307,0.0,0.0
5.107969814998796,12848,takeoff,-1.451631300719027e-15,1.215236157722495e-15,0.3653537333011627,0.0,0.0
5.128135040024063,12868,takeoff,-1.8714820275086974e-15,1.2435579748633634e-15,0.36878156661987305,0.0,0.0
5.148037345003104,12888,takeoff,-2.3721401209829017e-15,1.2224153972251856e-15,0.3723281919956207,0.0,0.0
5.16786410700297,12908,takeoff,-2.962976518395351e-15,1.1317863658798829e-15,0.3759908974170685,0.0,0.0
5.186818745016353,12927,takeoff,-3.664414878170241e-15,9.452450410598972e-16,0.379836767911911,0.0,0.0
5.208392976026516,12948,takeoff,-4.4689674290538436e-15,6.304146471476169e-16,0.38364166021347046,0.0,0.0
5.22819143201923,12968,takeoff,-5.359089365851444e-15,1.568687680609325e-16,0.38727471232414246,0.0,0.0
5.247985762020107,12988,takeoff,-6.347661942108411e-15,-5.184887193490585e-16,0.39092162251472473,0.0,0.0
5.267839312000433,13008,takeoff,-7.426047115828647e-15,-1.4450283612578245e-15,0.3945791721343994,0.0,0.0
5.287920810020296,13028,takeoff,-8.429323760533475e-15,-2.4381686685619793e-15,0.39826396107673645,0.0,0.0
5.308101949020056,13048,takeoff,-9.768454051022318e-15,-4.282668038019417e-15,0.4018045961856842,0.0,0.0
5.328616569022415,13068,takeoff,-1.0834782134254862e-14,-5.950447959075875e-15,0.40538346767425537,0.0,0.0
5.3478953880257905,13088,takeoff,-1.2014796438569036e-14,-8.44013190094044e-15,0.409060001373291,0.0,0.0
5.3681313680135645,13108,takeoff,-1.3151684060373758e-14,-1.1652051190775593e-14,0.4130825102329254,0.0,0.0
5.387890974001493,13128,takeoff,-1.3999378540359864e-14,-1.546190204950587e-14,0.4166952967643738,0.0,0.0
5.4080821520183235,13148,takeoff,-1.4502110382247184e-14,-2.0065300807069024e-14,0.42032769322395325,0.0,0.0
5.428128483006731,13168,takeoff,-1.4492962426416837e-14,-2.5560782806219144e-14,0.4239778220653534,0.0,0.0
5.447932210023282,13188,takeoff,-1.376286661269573e-14,-3.20430971524361e-14,0.42764365673065186,0.0,0.0
5.467932210012805,13208,takeoff,-1.2050226979719737e-14,-3.95616597478627e-14,0.43121573328971863,0.0,0.0
5.487935656012269,13228,takeoff,-9.06050476074012e-15,-4.819689637084075e-14,0.4348126947879791,0.0,0.0
5.508093455020571,13248,takeoff,-4.4175707403638735e-15,-5.803284963039682e-14,0.43853631615638733,0.0,0.0
5.527981143008219,13268,takeoff,2.342527213872181e-15,-6.903547557831485e-14,0.44226232171058655,0.0,0.0
5.5479068490094505,13288,takeoff,1.1701952442797186e-14,-8.100152357670351e-14,0.4457833468914032,0.0,0.0
5.567867266014218,13308,takeoff,2.4252682720720016e-14,-9.387143704497544e-14,0.44933459162712097,0.0,0.0
5.587948978005443,13328,takeoff,4.069418684405496e-14,-1.0740137891453866e-13,0.45291784405708313,0.0,0.0
5.607955944025889,13348,takeoff,6.182342371331348e-14,-1.212145076152915e-13,0.45653456449508667,0.0,0.0
5.628112571022939,13368,takeoff,8.853157193889488e-14,-1.3476131560490046e-13,0.46018487215042114,0.0,0.0
5.647958024026593,13388,takeoff,1.2179566708479805e-13,-1.4727219552375381e-13,0.4638676643371582,0.0,0.0
5.667916168022202,13408,takeoff,1.6266538626057842e-13,-1.577025185786618e-13,0.4675806164741516,0.0,0.0
5.6879049930139445,13428,takeoff,2.1224206203304674e-13,-1.6467357262951038e-13,0.47131967544555664,0.0,0.0
5.708210169017548,13448,takeoff,2.7164601405955946e-13,-1.6641209081309088e-13,0.4750756621360779,0.0,0.0
5.7280246690206695,13468,takeoff,3.419714869352247e-13,-1.6068549756834832e-13,0.4788409471511841,0.0,0.0
5.7478330390003975,13488,takeoff,4.2422120503926575e-13,-1.4473224864679918e-13,0.4826109707355499,0.0,0.0
5.76795833001961,13508,takeoff,5.192150962646247e-13,-1.1518326711260768e-13,0.48638296127319336,0.0,0.0
5.7879367120040115,13528,takeoff,6.112299251806452e-13,-7.933824224762992e-14,0.49016886949539185,0.0,0.0
5.80828954000026,13548,takeoff,7.490634089564463e-13,1.77395380692889e-15,0.49392643570899963,0.0,0.0
5.828207541024312,13568,takeoff,8.834369867594116e-13,9.983547056549233e-14,0.49770116806030273,0.0,0.0
5.847988426015945,13588,takeoff,1.00966153840365e-12,2.062424124711637e-13,0.5014982223510742,0.0,0.0
5.867943572025979,13608,takeoff,1.1642861154348427e-12,3.7499934798027046e-13,0.5052876472473145,0.0,0.0
5.888001481012907,13628,takeoff,1.324815040656957e-12,5.943216838805165e-13,0.509077250957489,0.0,0.0
5.908148304006318,13648,takeoff,1.4858111485951953e-12,8.740934408571488e-13,0.5128605961799622,0.0,0.0
5.928330896014813,13668,takeoff,1.6395657618031856e-12,1.2252009302937683e-12,0.516635000705719,0.0,0.0
5.947948051005369,13688,takeoff,1.7743345855081305e-12,1.6575148371889004e-12,0.5202969312667847,0.0,0.0
5.967911495012231,13708,takeoff,1.8773049521164653e-12,2.18431869813962e-12,0.523956298828125,0.0,0.0
5.987897696002619,13728,takeoff,1.9295010467851315e-12,2.8150765139095535e-12,0.5275211930274963,0.0,0.0
6.008073235017946,13748,takeoff,1.9107283030089794e-12,3.566929304005262e-12,0.5312102437019348,0.0,0.0
6.027927028015256,13768,takeoff,1.7899632514042918e-12,4.447122357864597e-12,0.5348061323165894,0.0,0.0
6.047899220022373,13788,takeoff,1.534088177670978e-12,5.468053961010799e-12,0.5384271144866943,0.0,0.0
6.06787365800119,13808,takeoff,1.100862998849872e-12,6.637853461333165e-12,0.5420724749565125,0.0,0.0
6.0878712910052855,13828,takeoff,4.39392147883258e-13,7.960491640868206e-12,0.5457407236099243,0.0,0.0
6.107965536008123,13848,pre_fault_hover,-5.111097092433403e-13,9.433884229359535e-12,0.5494317412376404,0.0,0.0
6.127329110022401,13867,pre_fault_hover,-1.8431989875361543e-12,1.1086190992992684e-11,0.5533191561698914,0.0,0.0
6.147209631017176,13887,pre_fault_hover,-3.611199013431321e-12,1.2828717255164435e-11,0.5571084022521973,0.0,0.0
6.1669112630188465,13907,pre_fault_hover,-5.096258050979463e-12,1.3953876248917751e-11,0.5589783191680908,0.0,0.0
6.186998168006539,13927,pre_fault_hover,-8.3251435259446e-12,1.6281795356398732e-11,0.5645100474357605,0.0,0.0
6.207065999013139,13947,pre_fault_hover,-1.2595824556982382e-11,1.8277086441531587e-11,0.568134605884552,0.0,0.0
6.227253155026119,13967,pre_fault_hover,-1.64001937030811e-11,1.9793385680477726e-11,0.5717506408691406,0.0,0.0
6.24706469400553,13987,pre_fault_hover,-2.189086238668647e-11,2.1204912825645295e-11,0.5752660036087036,0.0,0.0
6.267989307001699,14008,pre_fault_hover,-2.867086602853508e-11,2.2207007066565865e-11,0.5788536667823792,0.0,0.0
6.288009351002984,14028,pre_fault_hover,-3.6630216221356093e-11,2.245951341572905e-11,0.5821222066879272,0.0,0.0
6.308091105020139,14048,pre_fault_hover,-4.755869656425382e-11,2.1255075824400116e-11,0.585250198841095,0.0,0.0
6.328642352018505,14068,pre_fault_hover,-5.871506753019062e-11,1.8902790790975565e-11,0.5882848501205444,0.0,0.0
6.347952846001135,14088,pre_fault_hover,-6.957983494926268e-11,1.5809527298404902e-11,0.5912147164344788,0.0,0.0
6.366834639018634,14107,pre_fault_hover,-8.065199896822861e-11,1.0351794074714427e-11,0.592612624168396,0.0,0.0
6.386858796002343,14127,pre_fault_hover,-9.655123228702323e-11,1.7029837826379457e-12,0.5954250693321228,0.0,0.0
6.406925139017403,14147,pre_fault_hover,-1.1373837288664035e-10,-1.038813219472745e-11,0.5979702472686768,0.0,0.0
6.427878683025483,14167,pre_fault_hover,-1.3236259310822618e-10,-2.6828100505027486e-11,0.6003888845443726,0.0,0.0
6.446921841008589,14187,pre_fault_hover,-1.5210641080010134e-10,-4.85869088018287e-11,0.6026843190193176,0.0,0.0
6.466925956017803,14207,pre_fault_hover,-1.7246862271669272e-10,-7.677131153016603e-11,0.6048600673675537,0.0,0.0
6.487005599017721,14227,pre_fault_hover,-1.9271088891326116e-10,-1.1262043381199405e-10,0.6069191098213196,0.0,0.0
6.5068495190062094,14247,pre_fault_hover,-2.117918895816473e-10,-1.5749311577106795e-10,0.6088642477989197,0.0,0.0
6.526978260022588,14267,pre_fault_hover,-2.2828838819322073e-10,-2.1284597695458984e-10,0.6106982827186584,0.0,0.0
6.546871957019903,14287,pre_fault_hover,-2.4030497036697795e-10,-2.802013066016684e-10,0.6124248504638672,0.0,0.0
6.568913323018933,14309,pre_fault_hover,-2.4974575185687797e-10,-3.7868327917855993e-10,0.6148112416267395,0.0,0.0
6.586863427015487,14327,pre_fault_hover,-2.4036442280994663e-10,-4.5703049678103014e-10,0.6155723333358765,0.0,0.0
6.606870204006555,14347,pre_fault_hover,-2.2135968058556443e-10,-5.693322480126994e-10,0.6170016527175903,0.0,0.0
6.627027120004641,14367,pre_fault_hover,-1.8357058928497594e-10,-6.990411027807397e-10,0.6183405518531799,0.0,0.0
6.647183438006323,14387,pre_fault_hover,-1.2121119385977153e-10,-8.467027079461786e-10,0.61959308385849,0.0,0.0
6.667006661009509,14407,pre_fault_hover,-2.7378847453074506e-11,-1.012127381905259e-09,0.6207633018493652,0.0,0.0
6.687008919019718,14427,pre_fault_hover,1.0606994449435803e-10,-1.194093157685927e-09,0.6218547821044922,0.0,0.0
6.707120889012003,14447,pre_fault_hover,2.8863619827568243e-10,-1.3899958961616221e-09,0.622870922088623,0.0,0.0
6.727119148999918,14467,pre_fault_hover,4.84956130808456e-10,-1.570124363858838e-09,0.623801052570343,0.0,0.0
6.747017915011384,14487,pre_fault_hover,7.866314266635754e-10,-1.7789530959433364e-09,0.624654233455658,0.0,0.0
6.766917255998123,14507,pre_fault_hover,1.1713426895099133e-09,-1.9828678698985414e-09,0.6254445314407349,0.0,0.0
6.786925880005583,14527,pre_fault_hover,1.6510511846590248e-09,-2.168048629513919e-09,0.6261563897132874,0.0,0.0
6.8068964749982115,14547,pre_fault_hover,2.2422679268885304e-09,-2.319297420783073e-09,0.6268152594566345,0.0,0.0
6.82830712699797,14568,pre_fault_hover,2.975280688488624e-09,-2.4194592995741004e-09,0.627449095249176,0.0,0.0
6.848016781004844,14588,pre_fault_hover,3.837636874948203e-09,-2.4291419986610663e-09,0.6280036568641663,0.0,0.0
6.868022196023958,14608,pre_fault_hover,5.034180183827175e-09,-2.2612149930267833e-09,0.6285551190376282,0.0,0.0
6.888035755022429,14628,pre_fault_hover,6.260831852955562e-09,-1.946373728856088e-09,0.6290452480316162,0.0,0.0
6.908158821024699,14648,pre_fault_hover,7.449476147058931e-09,-1.534115723345053e-09,0.6294688582420349,0.0,0.0
6.928545335016679,14668,pre_fault_hover,8.997021794243665e-09,-7.432129356388373e-10,0.6298598051071167,0.0,0.0
6.9479282640095335,14688,pre_fault_hover,1.071208455272199e-08,4.1205694412127514e-10,0.6302154064178467,0.0,0.0
6.967877820017748,14708,pre_fault_hover,1.2573041274777097e-08,2.0220718432995e-09,0.6305370926856995,0.0,0.0
6.9879398660268635,14728,pre_fault_hover,1.4540951553954073e-08,4.1910603876260666e-09,0.6308261752128601,0.0,0.0
7.007123780000256,14747,pre_fault_hover,1.6607597075335434e-08,7.089323794673419e-09,0.6310923099517822,0.0,0.0
7.027225635014474,14767,pre_fault_hover,1.857497800017427e-08,1.075408295747593e-08,0.6313148140907288,0.0,0.0
7.046968077018391,14787,pre_fault_hover,2.037363522333635e-08,1.5371394823660012e-08,0.6315079927444458,0.0,0.0
7.06691882701125,14807,pre_fault_hover,2.1836767061245155e-08,2.109362462476838e-08,0.6316733956336975,0.0,0.0
7.086889778001932,14827,pre_fault_hover,2.2744396588336713e-08,2.8076373226326723e-08,0.6318128705024719,0.0,0.0
7.106849708012305,14847,pre_fault_hover,2.2811889266449725e-08,3.6471053732611836e-08,0.6319280862808228,0.0,0.0
7.128227257024264,14868,pre_fault_hover,2.1691290541525632e-08,4.66276866006865e-08,0.6320226788520813,0.0,0.0
7.147986990021309,14888,pre_fault_hover,1.8880541574617382e-08,5.824472992799201e-08,0.6320920586585999,0.0,0.0
7.167934335011523,14908,pre_fault_hover,1.3863306946859666e-08,7.158229209380806e-08,0.6321413516998291,0.0,0.0
7.1878073070256505,14928,pre_fault_hover,6.023008758404558e-09,8.659624484153028e-08,0.6321719288825989,0.0,0.0
7.2069596760265995,14947,pre_fault_hover,-2.820279121351632e-09,1.010140806556592e-07,0.6321781277656555,0.0,0.0
7.227151141007198,14967,pre_fault_hover,-1.734605170611303e-08,1.1845826008993754e-07,0.6321730017662048,0.0,0.0
7.247257221024483,14987,pre_fault_hover,-3.8239384991811676e-08,1.376118348161981e-07,0.6321510672569275,0.0,0.0
7.266942385002039,15007,pre_fault_hover,-6.572255983883224e-08,1.5721019508418976e-07,0.6321138143539429,0.0,0.0
7.28682527699857,15027,pre_fault_hover,-1.0107500969525063e-07,1.7635974813856592e-07,0.6320626735687256,0.0,0.0
7.307925191998947,15048,pre_fault_hover,-1.4650976254415582e-07,1.9433272768765164e-07,0.6319951415061951,0.0,0.0
7.327980180009035,15068,pre_fault_hover,-2.019642124651e-07,2.0836276348745741e-07,0.6319202184677124,0.0,0.0
7.348019526019925,15088,pre_fault_hover,-2.6964258381667605e-07,2.1683584350284946e-07,0.6318347454071045,0.0,0.0
7.368061425018823,15108,pre_fault_hover,-3.5100291029266373e-07,2.1695585417091934e-07,0.631740152835846,0.0,0.0
