protocol_id,trial_seed,spawn_x_cmd,spawn_y_cmd,spawn_yaw_deg_cmd,fault_time_cmd,hover_z_cmd,stage1_z_cmd,post_fault_mode,eval_duration_cmd,landing_descent_rate_cmd,t,phase,x,y,z,vx,vy,vz,roll_deg,pitch_deg,yaw_deg,gyro_x_deg_s,gyro_y_deg_s,gyro_z_deg_s,motor_m1,motor_m2,motor_m3,motor_m4,z_cmd,controller,allocator_config,selected_candidate,pinv_w_thrust,pinv_w_roll,pinv_w_pitch,pinv_w_yaw,pinv_lambda,pinv_nom_m1,pinv_nom_m2,pinv_nom_m3,pinv_nom_m4,pinv_alloc_m1,pinv_alloc_m2,pinv_alloc_m3,pinv_alloc_m4,pinv_active_mask,pinv_err_thrust,pinv_err_roll,pinv_err_pitch,pinv_err_yaw,pinv_objective,r1,r2,r3,r4,qp_score,qp_predicted_vz,qp_predicted_drift,qp_predicted_tilt,fault_x,fault_y,fault_z,fault_vx,fault_vy,fault_vz,fault_roll_deg,fault_pitch_deg,fault_max_motor_pwm
pinv_deterministic_v2,12049601,0.0,0.0,0.0,10.0,0.7,0.301,adaptive_ramp_v1,18.0,0.08,0.043321847915649414,arming,-5.149503819005593e-19,3.743242364690777e-20,0.014999257400631905,-3.4947222827507845e-18,-8.41330958647425e-20,6.840026003374078e-07,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.05,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,none,1.0,1.0,1.0,0.2,1e-06,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,
pinv_deterministic_v2,12049601,0.0,0.0,0.0,10.0,0.7,0.301,adaptive_ramp_v1,18.0,0.08,0.043712615966796875,arming,-5.149503819005593e-19,3.743242364690777e-20,0.014999257400631905,-3.4947222827507845e-18,-8.41330958647425e-20,6.840026003374078e-07,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.05,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,none,1.0,1.0,1.0,0.2,1e-06,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,
pinv_deterministic_v2,12049601,0.0,0.0,0.0,10.0,0.7,0.301,adaptive_ramp_v1,18.0,0.08,0.04379677772521973,arming,-5.149503819005593e-19,3.743242364690777e-20,0.014999257400631905,-3.4947222827507845e-18,-8.41330958647425e-20,6.840026003374078e-07,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.05,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,none,1.0,1.0,1.0,0.2,1e-06,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,
pinv_deterministic_v2,12049601,0.0,0.0,0.0,10.0,0.7,0.301,adaptive_ramp_v1,18.0,0.08,0.0648195743560791,arming,-5.164992258987766e-19,3.7395139127031794e-20,0.014999257400631905,-3.495026271625898e-18,-8.41404177056333e-20,6.735750730513246e-07,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.05,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,none,1.0,1.0,1.0,0.2,1e-06,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,
pinv_deterministic_v2,12049601,0.0,0.0,0.0,10.0,0.7,0.301,adaptive_ramp_v1,18.0,0.08,0.06513810157775879,arming,-5.164992258987766e-19,3.7395139127031794e-20,0.014999257400631905,-3.495026271625898e-18,-8.41404177056333e-20,6.735750730513246e-07,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.05,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,none,1.0,1.0,1.0,0.2,1e-06,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,
pinv_deterministic_v2,12049601,0.0,0.0,0.0,10.0,0.7,0.301,adaptive_ramp_v1,18.0,0.08,0.06525111198425293,arming,-5.164992258987766e-19,3.7395139127031794e-20,0.014999257400631905,-3.495026271625898e-18,-8.41404177056333e-20,6.735750730513246e-07,0.0,0.0,0.0,0.0,0.0,0.0,37779,37779,37779,37779,0.05,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,none,1.0,1.0,1.0,0.2,1e-06,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,
pinv_deterministic_v2,12049601,0.0,0.0,0.0,10.0,0.7,0.301,adaptive_ramp_v1,18.0,0.08,0.08439278602600098,arming,-5.146533206630762e-19,3.743958069791091e-20,0.014999255537986755,-3.495936170299706e-18,-8.416231860482035e-20,6.724534387103631e-07,0.0,0.0,0.0,0.0,0.0,0.0,37779,37779,37779,37779,0.05,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,none,1.0,1.0,1.0,0.2,1e-06,37779,37779,37779,37779,37779,37779,37779,37779,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,
pinv_deterministic_v2,12049601,0.0,0.0,0.0,10.0,0.7,0.301,adaptive_ramp_v1,18.0,0.08,0.08462119102478027,arming,-5.146533206630762e-19,3.743958069791091e-20,0.014999255537986755,-3.495936170299706e-18,-8.416231860482035e-20,6.724534387103631e-07,0.0,0.0,0.0,0.0,0.0,0.0,37779,37779,37779,37779,0.05,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,none,1.0,1.0,1.0,0.2,1e-06,37779,37779,37779,37779,37779,37779,37779,37779,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,
pinv_deterministic_v2,12049601,0.0,0.0,0.0,10.0,0.7,0.301,adaptive_ramp_v1,18.0,0.08,0.08466696739196777,arming,-5.146533206630762e-19,3.743958069791091e-20,0.014999255537986755,-3.495936170299706e-18,-8.416231860482035e-20,6.724534387103631e-07,0.0,0.0,0.0,0.0,0.0,0.0,37809,37809,37809,37809,0.05,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,none,1.0,1.0,1.0,0.2,1e-06,37779,37779,37779,37779,37779,37779,37779,37779,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,
pinv_deterministic_v2,12049601,0.0,0.0,0.0,10.0,0.7,0.301,adaptive_ramp_v1,18.0,0.08,0.10444140434265137,arming,-5.040850543619456e-19,4.5554235431753185e-20,0.014999758452177048,-3.4593783027424656e-18,-4.275298182499382e-20,4.050314146297751e-06,0.0,0.0,0.0,0.0,0.0,0.0,37809,37809,37809,37809,0.05,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,none,1.0,1.0,1.0,0.2,1e-06,37809,37809,37809,37809,37809,37809,37809,37809,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,
pinv_deterministic_v2,12049601,0.0,0.0,0.0,10.0,0.7,0.301,adaptive_ramp_v1,18.0,0.08,0.10471463203430176,arming,-5.040850543619456e-19,4.5554235431753185e-20,0.014999758452177048,-3.4593783027424656e-18,-4.275298182499382e-20,4.050314146297751e-06,0.0,0.0,0.0,0.0,0.0,0.0,37809,37809,37809,37809,0.05,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,none,1.0,1.0,1.0,0.2,1e-06,37809,37809,37809,37809,37809,37809,37809,37809,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,
pinv_deterministic_v2,12049601,0.0,0.0,0.0,10.0,0.7,0.301,adaptive_ramp_v1,18.0,0.08,0.10485625267028809,arming,-5.040850543619456e-19,4.5554235431753185e-20,0.014999758452177048,-3.4593783027424656e-18,-4.275298182499382e-20,4.050314146297751e-06,0.0,0.0,0.0,0.0,0.0,0.0,37839,37839,37839,37839,0.05,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,none,1.0,1.0,1.0,0.2,1e-06,37809,37809,37809,37809,37809,37809,37809,37809,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,
pinv_deterministic_v2,12049601,0.0,0.0,0.0,10.0,0.7,0.301,adaptive_ramp_v1,18.0,0.08,0.12434935569763184,arming,-4.867821937061379e-19,6.084221013117812e-20,0.01507288683205843,-3.4012692783009217e-18,3.0354613961506573e-20,0.007955036126077175,0.0,0.0,0.0,0.0,0.0,0.0,37839,37839,37839,37839,0.05,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,none,1.0,1.0,1.0,0.2,1e-06,37839,37839,37839,37839,37839,37839,37839,37839,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,
pinv_deterministic_v2,12049601,0.0,0.0,0.0,10.0,0.7,0.301,adaptive_ramp_v1,18.0,0.08,0.12466287612915039,arming,-4.867821937061379e-19,6.084221013117812e-20,0.01507288683205843,-3.4012692783009217e-18,3.0354613961506573e-20,0.007955036126077175,0.0,0.0,0.0,0.0,0.0,0.0,37839,37839,37839,37839,0.05,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,none,1.0,1.0,1.0,0.2,1e-06,37839,37839,37839,37839,37839,37839,37839,37839,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,
pinv_deterministic_v2,12049601,0.0,0.0,0.0,10.0,0.7,0.301,adaptive_ramp_v1,18.0,0.08,0.1247560977935791,arming,-4.867821937061379e-19,6.084221013117812e-20,0.01507288683205843,-3.4012692783009217e-18,3.0354613961506573e-20,0.007955036126077175,0.0,0.0,0.0,0.0,0.0,0.0,37668,37668,37668,37668,0.05,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,none,1.0,1.0,1.0,0.2,1e-06,37839,37839,37839,37839,37839,37839,37839,37839,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,
pinv_deterministic_v2,12049601,0.0,0.0,0.0,10.0,0.7,0.301,adaptive_ramp_v1,18.0,0.08,0.14458394050598145,arming,-4.898126732778025e-19,7.477567980872173e-20,0.015547661110758781,-3.4335262202631927e-18,9.089188525233672e-20,0.03348492458462715,0.0,0.0,0.0,0.0,0.0,0.0,37668,37668,37668,37668,0.05,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,none,1.0,1.0,1.0,0.2,1e-06,37668,37668,37668,37668,37668,37668,37668,37668,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,
pinv_deterministic_v2,12049601,0.0,0.0,0.0,10.0,0.7,0.301,adaptive_ramp_v1,18.0,0.08,0.14484643936157227,arming,-4.898126732778025e-19,7.477567980872173e-20,0.015547661110758781,-3.4335262202631927e-18,9.089188525233672e-20,0.03348492458462715,0.0,0.0,0.0,0.0,0.0,0.0,37668,37668,37668,37668,0.05,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,none,1.0,1.0,1.0,0.2,1e-06,37668,37668,37668,37668,37668,37668,37668,37668,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,
pinv_deterministic_v2,12049601,0.0,0.0,0.0,10.0,0.7,0.301,adaptive_ramp_v1,18.0,0.08,0.14493274688720703,arming,-4.898126732778025e-19,7.477567980872173e-20,0.015547661110758781,-3.4335262202631927e-18,9.089188525233672e-20,0.03348492458462715,0.0,0.0,0.0,0.0,0.0,0.0,37031,37031,37031,37031,0.05,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,none,1.0,1.0,1.0,0.2,1e-06,37668,37668,37668,37668,37668,37668,37668,37668,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,
pinv_deterministic_v2,12049601,0.0,0.0,0.0,10.0,0.7,0.301,adaptive_ramp_v1,18.0,0.08,0.1643810272216797,arming,-5.233423360100629e-19,8.74161627912684e-20,0.01662834733724594,-3.5890713305991954e-18,1.4026749801245456e-19,0.06268865615129471,0.0,0.0,0.0,0.0,0.0,0.0,37031,37031,37031,37031,0.05,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,none,1.0,1.0,1.0,0.2,1e-06,37031,37031,37031,37031,37031,37031,37031,37031,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,
pinv_deterministic_v2,12049601,0.0,0.0,0.0,10.0,0.7,0.301,adaptive_ramp_v1,18.0,0.08,0.16466999053955078,arming,-5.233423360100629e-19,8.74161627912684e-20,0.01662834733724594,-3.5890713305991954e-18,1.4026749801245456e-19,0.06268865615129471,0.0,0.0,0.0,0.0,0.0,0.0,37031,37031,37031,37031,0.05,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,none,1.0,1.0,1.0,0.2,1e-06,37031,37031,37031,37031,37031,37031,37031,37031,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,
pinv_deterministic_v2,12049601,0.0,0.0,0.0,10.0,0.7,0.301,adaptive_ramp_v1,18.0,0.08,0.16475987434387207,arming,-5.233423360100629e-19,8.74161627912684e-20,0.01662834733724594,-3.5890713305991954e-18,1.4026749801245456e-19,0.06268865615129471,0.0,0.0,0.0,0.0,0.0,0.0,36262,36262,36262,36262,0.05,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,none,1.0,1.0,1.0,0.2,1e-06,37031,37031,37031,37031,37031,37031,37031,37031,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,
pinv_deterministic_v2,12049601,0.0,0.0,0.0,10.0,0.7,0.301,adaptive_ramp_v1,18.0,0.08,0.1843883991241455,arming,-5.958889708631074e-19,9.883316809966671e-20,0.01831435039639473,-3.89072796997534e-18,1.7978404844912943e-19,0.09055659919977188,0.0,0.0,0.0,0.0,0.0,0.0,36262,36262,36262,36262,0.05,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,none,1.0,1.0,1.0,0.2,1e-06,36262,36262,36262,36262,36262,36262,36262,36262,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,
pinv_deterministic_v2,12049601,0.0,0.0,0.0,10.0,0.7,0.301,adaptive_ramp_v1,18.0,0.08,0.18459582328796387,arming,-5.958889708631074e-19,9.883316809966671e-20,0.01831435039639473,-3.89072796997534e-18,1.7978404844912943e-19,0.09055659919977188,0.0,0.0,0.0,0.0,0.0,0.0,36262,36262,36262,36262,0.05,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,none,1.0,1.0,1.0,0.2,1e-06,36262,36262,36262,36262,36262,36262,36262,36262,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,
pinv_deterministic_v2,12049601,0.0,0.0,0.0,10.0,0.7,0.301,adaptive_ramp_v1,18.0,0.08,0.184678316116333,arming,-5.958889708631074e-19,9.883316809966671e-20,0.01831435039639473,-3.89072796997534e-18,1.7978404844912943e-19,0.09055659919977188,0.0,0.0,0.0,0.0,0.0,0.0,35486,35486,35486,35486,0.05,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,none,1.0,1.0,1.0,0.2,1e-06,36262,36262,36262,36262,36262,36262,36262,36262,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,
pinv_deterministic_v2,12049601,0.0,0.0,0.0,10.0,0.7,0.301,adaptive_ramp_v1,18.0,0.08,0.2044353485107422,arming,-7.141734720127176e-19,1.091017365251117e-19,0.02054024673998356,-4.3516383839638684e-18,2.106451748265055e-19,0.11508023738861084,0.0,0.0,0.0,0.0,0.0,0.0,35486,35486,35486,35486,0.05,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,none,1.0,1.0,1.0,0.2,1e-06,35113,35113,35113,35113,35113,35113,35113,35113,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,
pinv_deterministic_v2,12049601,0.0,0.0,0.0,10.0,0.7,0.301,adaptive_ramp_v1,18.0,0.08,0.20458054542541504,arming,-7.141734720127176e-19,1.091017365251117e-19,0.02054024673998356,-4.3516383839638684e-18,2.106451748265055e-19,0.11508023738861084,0.0,0.0,0.0,0.0,0.0,0.0,35486,35486,35486,35486,0.05,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,none,1.0,1.0,1.0,0.2,1e-06,35113,35113,35113,35113,35113,35113,35113,35113,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,
pinv_deterministic_v2,12049601,0.0,0.0,0.0,10.0,0.7,0.301,adaptive_ramp_v1,18.0,0.08,0.20465731620788574,arming,-7.141734720127176e-19,1.091017365251117e-19,0.02054024673998356,-4.3516383839638684e-18,2.106451748265055e-19,0.11508023738861084,0.0,0.0,0.0,0.0,0.0,0.0,34756,34756,34756,34756,0.05,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,none,1.0,1.0,1.0,0.2,1e-06,35113,35113,35113,35113,35113,35113,35113,35113,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,
pinv_deterministic_v2,12049601,0.0,0.0,0.0,10.0,0.7,0.301,adaptive_ramp_v1,18.0,0.08,0.2244257926940918,arming,-8.830936792633964e-19,1.1830157467444113e-19,0.023213546723127365,-4.9760613119485105e-18,2.3396643359818706e-19,0.13540118932724,0.0,0.0,0.0,0.0,0.0,0.0,34756,34756,34756,34756,0.05,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,none,1.0,1.0,1.0,0.2,1e-06,34418,34418,34418,34418,34418,34418,34418,34418,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,
pinv_deterministic_v2,12049601,0.0,0.0,0.0,10.0,0.7,0.301,adaptive_ramp_v1,18.0,0.08,0.22455859184265137,arming,-8.830936792633964e-19,1.1830157467444113e-19,0.023213546723127365,-4.9760613119485105e-18,2.3396643359818706e-19,0.13540118932724,0.0,0.0,0.0,0.0,0.0,0.0,34756,34756,34756,34756,0.05,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,none,1.0,1.0,1.0,0.2,1e-06,34418,34418,34418,34418,34418,34418,34418,34418,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,
pinv_deterministic_v2,12049601,0.0,0.0,0.0,10.0,0.7,0.301,adaptive_ramp_v1,18.0,0.08,0.2246410846710205,arming,-8.830936792633964e-19,1.1830157467444113e-19,0.023213546723127365,-4.9760613119485105e-18,2.3396643359818706e-19,0.13540118932724,0.0,0.0,0.0,0.0,0.0,0.0,34100,34100,34100,34100,0.05,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,none,1.0,1.0,1.0,0.2,1e-06,34418,34418,34418,34418,34418,34418,34418,34418,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,
pinv_deterministic_v2,12049601,0.0,0.0,0.0,10.0,0.7,0.301,adaptive_ramp_v1,18.0,0.08,0.24442052841186523,arming,-1.1057618079710865e-18,1.265162407142199e-19,0.026233529672026634,-5.760320349696774e-18,2.5078329979472567e-19,0.1512237787246704,0.0,0.0,0.0,0.0,0.0,0.0,34100,34100,34100,34100,0.05,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,none,1.0,1.0,1.0,0.2,1e-06,33808,33808,33808,33808,33808,33808,33808,33808,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,
pinv_deterministic_v2,12049601,0.0,0.0,0.0,10.0,0.7,0.301,adaptive_ramp_v1,18.0,0.08,0.24460101127624512,arming,-1.1057618079710865e-18,1.265162407142199e-19,0.026233529672026634,-5.760320349696774e-18,2.5078329979472567e-19,0.1512237787246704,0.0,0.0,0.0,0.0,0.0,0.0,34100,34100,34100,34100,0.05,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,none,1.0,1.0,1.0,0.2,1e-06,33808,33808,33808,33808,33808,33808,33808,33808,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,
pinv_deterministic_v2,12049601,0.0,0.0,0.0,10.0,0.7,0.301,adaptive_ramp_v1,18.0,0.08,0.2446746826171875,arming,-1.1057618079710865e-18,1.265162407142199e-19,0.026233529672026634,-5.760320349696774e-18,2.5078329979472567e-19,0.1512237787246704,0.0,0.0,0.0,0.0,0.0,0.0,33783,33783,33783,33783,0.05,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,none,1.0,1.0,1.0,0.2,1e-06,33808,33808,33808,33808,33808,33808,33808,33808,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,
pinv_deterministic_v2,12049601,0.0,0.0,0.0,10.0,0.7,0.301,adaptive_ramp_v1,18.0,0.08,0.26440858840942383,arming,-1.3835887180680736e-18,1.3383229134073343e-19,0.029503392055630684,-6.693841647438394e-18,2.6205570359229206e-19,0.1628941148519516,0.0,0.0,0.0,0.0,0.0,0.0,33783,33783,33783,33783,0.05,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,none,1.0,1.0,1.0,0.2,1e-06,33510,33510,33510,33510,33510,33510,33510,33510,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,
pinv_deterministic_v2,12049601,0.0,0.0,0.0,10.0,0.7,0.301,adaptive_ramp_v1,18.0,0.08,0.26453232765197754,arming,-1.3835887180680736e-18,1.3383229134073343e-19,0.029503392055630684,-6.693841647438394e-18,2.6205570359229206e-19,0.1628941148519516,0.0,0.0,0.0,0.0,0.0,0.0,33783,33783,33783,33783,0.05,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,none,1.0,1.0,1.0,0.2,1e-06,33510,33510,33510,33510,33510,33510,33510,33510,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,
