protocol_id,trial_seed,spawn_x_cmd,spawn_y_cmd,spawn_yaw_deg_cmd,fault_time_cmd,hover_z_cmd,stage1_z_cmd,post_fault_mode,eval_duration_cmd,landing_descent_rate_cmd,t,phase,x,y,z,vx,vy,vz,roll_deg,pitch_deg,yaw_deg,gyro_x_deg_s,gyro_y_deg_s,gyro_z_deg_s,motor_m1,motor_m2,motor_m3,motor_m4,z_cmd,controller,allocator_config,selected_candidate,pinv_w_thrust,pinv_w_roll,pinv_w_pitch,pinv_w_yaw,pinv_lambda,pinv_nom_m1,pinv_nom_m2,pinv_nom_m3,pinv_nom_m4,pinv_alloc_m1,pinv_alloc_m2,pinv_alloc_m3,pinv_alloc_m4,pinv_active_mask,pinv_err_thrust,pinv_err_roll,pinv_err_pitch,pinv_err_yaw,pinv_objective,r1,r2,r3,r4,qp_score,qp_predicted_vz,qp_predicted_drift,qp_predicted_tilt,fault_x,fault_y,fault_z,fault_vx,fault_vy,fault_vz,fault_roll_deg,fault_pitch_deg,fault_max_motor_pwm
pinv_deterministic_v2,13049601,0.0,0.0,0.0,10.0,0.7,0.301,adaptive_ramp_v1,18.0,0.08,0.04636716842651367,arming,-5.53991445656684e-19,3.6492533213545855e-20,0.014999259263277054,-3.55753961923898e-18,-8.564548575487061e-20,7.5959349032928e-07,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.05,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,none,1.0,1.0,1.0,0.2,1e-06,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,
pinv_deterministic_v2,13049601,0.0,0.0,0.0,10.0,0.7,0.301,adaptive_ramp_v1,18.0,0.08,0.04725337028503418,arming,-5.53991445656684e-19,3.6492533213545855e-20,0.014999259263277054,-3.55753961923898e-18,-8.564548575487061e-20,7.5959349032928e-07,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.05,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,none,1.0,1.0,1.0,0.2,1e-06,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,
pinv_deterministic_v2,13049601,0.0,0.0,0.0,10.0,0.7,0.301,adaptive_ramp_v1,18.0,0.08,0.04734158515930176,arming,-5.53991445656684e-19,3.6492533213545855e-20,0.014999259263277054,-3.55753961923898e-18,-8.564548575487061e-20,7.5959349032928e-07,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.05,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,none,1.0,1.0,1.0,0.2,1e-06,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,
pinv_deterministic_v2,13049601,0.0,0.0,0.0,10.0,0.7,0.301,adaptive_ramp_v1,18.0,0.08,0.06594657897949219,arming,-5.540211207611593e-19,3.6491815892858406e-20,0.014999259263277054,-3.557294360187358e-18,-8.563958563065763e-20,7.612376862198289e-07,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.05,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,none,1.0,1.0,1.0,0.2,1e-06,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,
pinv_deterministic_v2,13049601,0.0,0.0,0.0,10.0,0.7,0.301,adaptive_ramp_v1,18.0,0.08,0.06629037857055664,arming,-5.540211207611593e-19,3.6491815892858406e-20,0.014999259263277054,-3.557294360187358e-18,-8.563958563065763e-20,7.612376862198289e-07,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.05,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,none,1.0,1.0,1.0,0.2,1e-06,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,
pinv_deterministic_v2,13049601,0.0,0.0,0.0,10.0,0.7,0.301,adaptive_ramp_v1,18.0,0.08,0.06636333465576172,arming,-5.540211207611593e-19,3.6491815892858406e-20,0.014999259263277054,-3.557294360187358e-18,-8.563958563065763e-20,7.612376862198289e-07,0.0,0.0,0.0,0.0,0.0,0.0,37779,37779,37779,37779,0.05,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,none,1.0,1.0,1.0,0.2,1e-06,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,
pinv_deterministic_v2,13049601,0.0,0.0,0.0,10.0,0.7,0.301,adaptive_ramp_v1,18.0,0.08,0.08455300331115723,arming,-5.184983146441641e-19,3.734700109279033e-20,0.014999253675341606,-3.557052823448493e-18,-8.563377597932416e-20,7.343055585806724e-07,0.0,0.0,0.0,0.0,0.0,0.0,37779,37779,37779,37779,0.05,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,none,1.0,1.0,1.0,0.2,1e-06,37779,37779,37779,37779,37779,37779,37779,37779,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,
pinv_deterministic_v2,13049601,0.0,0.0,0.0,10.0,0.7,0.301,adaptive_ramp_v1,18.0,0.08,0.08597421646118164,arming,-5.184983146441641e-19,3.734700109279033e-20,0.014999253675341606,-3.557052823448493e-18,-8.563377597932416e-20,7.343055585806724e-07,0.0,0.0,0.0,0.0,0.0,0.0,37779,37779,37779,37779,0.05,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,none,1.0,1.0,1.0,0.2,1e-06,37779,37779,37779,37779,37779,37779,37779,37779,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,
pinv_deterministic_v2,13049601,0.0,0.0,0.0,10.0,0.7,0.301,adaptive_ramp_v1,18.0,0.08,0.08609724044799805,arming,-5.184983146441641e-19,3.734700109279033e-20,0.014999253675341606,-3.557052823448493e-18,-8.563377597932416e-20,7.343055585806724e-07,0.0,0.0,0.0,0.0,0.0,0.0,37809,37809,37809,37809,0.05,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,none,1.0,1.0,1.0,0.2,1e-06,37779,37779,37779,37779,37779,37779,37779,37779,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,
pinv_deterministic_v2,13049601,0.0,0.0,0.0,10.0,0.7,0.301,adaptive_ramp_v1,18.0,0.08,0.10459661483764648,arming,-5.094625038253646e-19,8.089738502828527e-20,0.015003119595348835,-3.519793299936654e-18,1.168558180600633e-19,0.00010561873932601884,0.0,0.0,0.0,0.0,0.0,0.0,37809,37809,37809,37809,0.05,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,none,1.0,1.0,1.0,0.2,1e-06,37809,37809,37809,37809,37809,37809,37809,37809,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,
