motor,eta,protocol_id,trial_seed,controller,allocator_config,rows,actual_fault_t,post_fault_rows,active_post_fault_rows,contact_found,safe_touchdown,contact_t,fault_to_contact_s,contact_phase,vertical_speed_mps,vertical_speed_margin_mps,horizontal_speed_mps,max_tilt_deg,angular_rate_radps,horizontal_drift_m,vertical_speed_ok,horizontal_speed_ok,roll_pitch_ok,angular_rate_ok,drift_ok,fault_motor_allocation,expected_applied_pwm,logged_applied_pwm,pinv_active_mask,pinv_err_thrust,pinv_err_yaw,pinv_objective,summary_file
2,0.496,seeded_ic_v1,24980018,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4161,9.805046319961548,2700,2613,True,True,15.026098728179932,5.221052408218384,adaptive_brake,0.3220413029193878,0.02795869708061216,0.007769923078773561,0.015735117718577385,0.08408462592020931,0.021796042029513126,True,True,True,True,True,65535,32505,32505,2,-4719.640625,117963.640625,623406720.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m2_eta0p496_seededpinv_pinv_m2_eta0p496_seed24980018_summary.csv
2,0.496,seeded_ic_v1,24980019,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4188,9.96427583694458,2700,2616,True,True,15.20444917678833,5.24017333984375,adaptive_brake,0.3327968418598175,0.017203158140182473,0.008635153770257609,0.014616449363529682,0.07308685137125331,0.036884884021768996,True,True,True,True,True,65535,32505,32505,2,-4719.640625,117963.640625,623406592.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m2_eta0p496_seededpinv_pinv_m2_eta0p496_seed24980019_summary.csv
2,0.496,seeded_ic_v1,24980020,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4221,10.185171365737915,2700,2607,True,True,15.385451316833496,5.200279951095581,adaptive_brake,0.3378158211708069,0.012184178829193093,0.007877242107747547,0.03299577534198761,0.07456846873670615,0.021096293122053366,True,True,True,True,True,65535,32505,32505,2,-4719.640625,117963.640625,623406592.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m2_eta0p496_seededpinv_pinv_m2_eta0p496_seed24980020_summary.csv
2,0.496,seeded_ic_v1,24980021,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4230,10.244402885437012,2700,2619,True,True,15.424366474151611,5.1799635887146,adaptive_brake,0.3236921727657318,0.026307827234268166,0.008050162690207256,0.02186049148440361,0.07693131008555212,0.04674430072155399,True,True,True,True,True,65535,32505,32505,2,-4719.640625,117963.640625,623406592.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m2_eta0p496_seededpinv_pinv_m2_eta0p496_seed24980021_summary.csv
2,0.496,seeded_ic_v1,24980022,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4167,9.825631141662598,2700,2616,True,True,15.005656242370605,5.180025100708008,adaptive_brake,0.3409856855869293,0.009014314413070657,0.00815349191740563,0.02864643558859825,0.08606651015113027,0.049685872545167535,True,True,True,True,True,65535,32505,32505,2,-4719.640625,117963.640625,623406656.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m2_eta0p496_seededpinv_pinv_m2_eta0p496_seed24980022_summary.csv
2,0.496,seeded_ic_v1,24980023,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4191,9.98797345161438,2700,2610,True,True,15.16779112815857,5.1798176765441895,adaptive_brake,0.3298214077949524,0.020178592205047585,0.0078526880433372,0.028252266347408295,0.07994475986471432,0.019232909282571795,True,True,True,True,True,65535,32505,32505,2,-4719.640625,117963.640625,623406656.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m2_eta0p496_seededpinv_pinv_m2_eta0p496_seed24980023_summary.csv
2,0.496,seeded_ic_v1,24980024,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4179,9.924471855163574,2697,2613,True,True,15.186325550079346,5.2618536949157715,adaptive_brake,0.32997849583625793,0.020021504163742043,0.007440603300374278,0.02481146529316902,0.07242337866065934,0.03776297333409726,True,True,True,True,True,65535,32505,32505,2,-4719.640625,117963.640625,623406592.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m2_eta0p496_seededpinv_pinv_m2_eta0p496_seed24980024_summary.csv
2,0.496,seeded_ic_v1,24980025,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4167,9.83632493019104,2700,2604,True,True,15.036096096038818,5.199771165847778,adaptive_brake,0.32137608528137207,0.028623914718627907,0.008135820657722202,0.016514571383595467,0.0780885353706525,0.012467746917906463,True,True,True,True,True,65535,32505,32505,2,-4719.640625,117963.640625,623406528.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m2_eta0p496_seededpinv_pinv_m2_eta0p496_seed24980025_summary.csv
2,0.496,seeded_ic_v1,24980026,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4206,10.084256649017334,2700,2616,True,True,15.225499629974365,5.141242980957031,adaptive_brake,0.3308779001235962,0.019122099876403786,0.0078104146748002755,0.03163133189082146,0.07694088663931123,0.04360326314627083,True,True,True,True,True,65535,32505,32505,2,-4719.640625,117963.640625,623406592.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m2_eta0p496_seededpinv_pinv_m2_eta0p496_seed24980026_summary.csv
2,0.496,seeded_ic_v1,24980027,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4204,10.144891738891602,2689,2602,True,True,15.344064474105835,5.199172735214233,adaptive_brake,0.33111807703971863,0.01888192296028135,0.008364896402074615,0.02445514127612114,0.07392592528788215,0.025289236743661802,True,True,True,True,True,65535,32505,32505,2,-4719.640625,117963.640625,623406656.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m2_eta0p496_seededpinv_pinv_m2_eta0p496_seed24980027_summary.csv
2,0.496,seeded_ic_v1,24980028,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4092,9.812867641448975,2652,2440,True,True,16.423197031021118,6.6103293895721436,landing_ramp,0.2176855057477951,0.13231449425220487,0.007265523461157232,0.04070597514510155,0.049064962571130945,0.04949055091414528,True,True,True,True,True,65535,32505,32505,2,-4719.640625,117963.640625,623406656.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m2_eta0p496_seededpinv_pinv_m2_eta0p496_seed24980028_summary.csv
2,0.496,seeded_ic_v1,24980029,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4068,9.820364236831665,2637,2443,True,True,16.525643587112427,6.705279350280762,landing_ramp,0.2215757817029953,0.12842421829700468,0.007178877492787242,0.051430732011795044,0.054428414487320886,0.029557230267699013,True,True,True,True,True,65535,32505,32505,2,-4719.640625,117963.640625,623406592.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m2_eta0p496_seededpinv_pinv_m2_eta0p496_seed24980029_summary.csv
2,0.496,seeded_ic_v1,24980030,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4119,9.940061807632446,2651,2457,True,True,16.76681160926819,6.826749801635742,landing_ramp,0.21133726835250854,0.13866273164749143,0.0039971039271993825,0.045024074614048004,0.06287195996879237,0.04673930976882874,True,True,True,True,True,65535,32505,32505,2,-4719.640625,117963.640625,623406656.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m2_eta0p496_seededpinv_pinv_m2_eta0p496_seed24980030_summary.csv
3,0.496,seeded_ic_v1,34980001,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4221,10.18608832359314,2700,2613,True,True,14.986030101776123,4.799941778182983,adaptive_brake,0.3419052064418793,0.008094793558120705,0.009457294914000209,0.003554661525413394,0.08205389252623858,0.031065544222535837,True,True,True,True,True,65535,32505,32505,4,-4719.640625,-117963.640625,623406528.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m3_eta0p496_seededpinv_pinv_m3_eta0p496_seed34980001_summary.csv
3,0.496,seeded_ic_v1,34980002,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4197,10.038189888000488,2700,2610,True,False,14.79813528060913,4.759945392608643,adaptive_brake,0.35548266768455505,-0.005482667684555076,0.00948619647078158,0.014527236111462116,0.08311880242162072,0.030096627372442605,False,True,True,True,True,65535,32505,32505,4,-4719.640625,-117963.640625,623406528.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m3_eta0p496_seededpinv_pinv_m3_eta0p496_seed34980002_summary.csv
3,0.496,seeded_ic_v1,34980003,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4079,9.907066106796265,2633,2462,True,True,16.121492624282837,6.214426517486572,landing_ramp,0.25507500767707825,0.09492499232292173,0.008627686710355428,0.06048492342233658,0.054450976985894205,0.037437434724664494,True,True,True,True,True,65535,32505,32505,4,-4719.640625,-117963.640625,623406592.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m3_eta0p496_seededpinv_pinv_m3_eta0p496_seed34980003_summary.csv
3,0.496,seeded_ic_v1,34980004,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4063,9.771847486495972,2639,2409,True,True,15.858762502670288,6.086915016174316,landing_ramp,0.24665102362632751,0.10334897637367246,0.008463686455721145,0.07092902809381485,0.05338076243246529,0.037060598972988884,True,True,True,True,True,65535,32505,32505,4,-4719.640625,-117963.640625,623406656.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m3_eta0p496_seededpinv_pinv_m3_eta0p496_seed34980004_summary.csv
3,0.496,seeded_ic_v1,34980005,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4040,9.75979471206665,2622,2416,True,True,15.733807802200317,5.974013090133667,adaptive_brake,0.2498472034931183,0.10015279650688169,0.008571388768409748,0.06362967193126678,0.05554910476648605,0.05002550392231838,True,True,True,True,True,65535,32505,32505,4,-4719.640625,-117963.640625,623406656.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m3_eta0p496_seededpinv_pinv_m3_eta0p496_seed34980005_summary.csv
3,0.496,seeded_ic_v1,34980006,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4099,10.085862159729004,2632,2428,True,True,16.107314109802246,6.021451950073242,landing_ramp,0.2535965144634247,0.0964034855365753,0.008337413132308466,0.07491204887628555,0.053126320264294605,0.04230121138350518,True,True,True,True,True,65535,32505,32505,4,-4719.640625,-117963.640625,623406592.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m3_eta0p496_seededpinv_pinv_m3_eta0p496_seed34980006_summary.csv
3,0.496,seeded_ic_v1,34980007,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4094,10.156485795974731,2635,2407,True,True,16.33812689781189,6.181641101837158,landing_ramp,0.2501581311225891,0.09984186887741087,0.008133641391916633,0.07372450083494186,0.05021718832024401,0.04247308146784377,True,True,True,True,True,65535,32505,32505,4,-4719.640625,-117963.640625,623406656.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m3_eta0p496_seededpinv_pinv_m3_eta0p496_seed34980007_summary.csv
3,0.496,seeded_ic_v1,34980008,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4086,9.881230115890503,2640,2442,True,True,16.059332847595215,6.178102731704712,landing_ramp,0.25106585025787354,0.09893414974212644,0.008335132087583914,0.06271129101514816,0.05230415501894261,0.05996082682180167,True,True,True,True,True,65535,32505,32505,4,-4719.640625,-117963.640625,623406656.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m3_eta0p496_seededpinv_pinv_m3_eta0p496_seed34980008_summary.csv
3,0.496,seeded_ic_v1,34980009,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4093,9.991877317428589,2637,2456,True,True,16.106872081756592,6.114994764328003,landing_ramp,0.2587767243385315,0.09122327566146848,0.009246166595469847,0.07413015514612198,0.05653962125835369,0.045011991941366986,True,True,True,True,True,65535,32505,32505,4,-4719.640625,-117963.640625,623406592.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m3_eta0p496_seededpinv_pinv_m3_eta0p496_seed34980009_summary.csv
3,0.496,seeded_ic_v1,34980010,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4134,10.251184463500977,2636,2444,True,True,16.55286192893982,6.301677465438843,landing_ramp,0.24588006734848022,0.10411993265151975,0.008646896729783915,0.06284737586975098,0.04718615615077901,0.07112433759350446,True,True,True,True,True,65535,32505,32505,4,-4719.640625,-117963.640625,623406656.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m3_eta0p496_seededpinv_pinv_m3_eta0p496_seed34980010_summary.csv
3,0.496,seeded_ic_v1,34980011,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4072,9.838737964630127,2641,2416,True,True,16.02000641822815,6.1812684535980225,landing_ramp,0.2606401741504669,0.08935982584953306,0.008599473131193225,0.06916410475969315,0.056588129964570036,0.03473875040984493,True,True,True,True,True,65535,32505,32505,4,-4719.640625,-117963.640625,623406656.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m3_eta0p496_seededpinv_pinv_m3_eta0p496_seed34980011_summary.csv
3,0.496,seeded_ic_v1,34980012,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4074,9.782057285308838,2641,2433,True,True,15.84489393234253,6.062836647033691,landing_ramp,0.2429502308368683,0.10704976916313169,0.007879439293442233,0.08442950993776321,0.04761310009455908,0.024181020168299722,True,True,True,True,True,65535,32505,32505,4,-4719.640625,-117963.640625,623406592.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m3_eta0p496_seededpinv_pinv_m3_eta0p496_seed34980012_summary.csv
3,0.496,seeded_ic_v1,34980013,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4086,9.828465461730957,2646,2457,True,True,15.796035766601562,5.9675703048706055,adaptive_brake,0.24358873069286346,0.10641126930713651,0.008537540121997285,0.05813293159008026,0.05437874273770197,0.005168306487809893,True,True,True,True,True,65535,32505,32505,4,-4719.640625,-117963.640625,623406656.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m3_eta0p496_seededpinv_pinv_m3_eta0p496_seed34980013_summary.csv
3,0.496,seeded_ic_v1,34980014,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4107,10.097349166870117,2636,2409,True,True,16.08203101158142,5.984681844711304,adaptive_brake,0.25975778698921204,0.09024221301078794,0.00833002678365219,0.07832760363817215,0.047367390752534,0.04677639137218923,True,True,True,True,True,65535,32505,32505,4,-4719.640625,-117963.640625,623406592.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m3_eta0p496_seededpinv_pinv_m3_eta0p496_seed34980014_summary.csv
3,0.496,seeded_ic_v1,34980015,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4113,9.874746561050415,2658,2457,True,True,15.962876081466675,6.08812952041626,landing_ramp,0.24650226533412933,0.10349773466587064,0.00821088140144303,0.07235407829284668,0.045877970390825355,0.031224454980782555,True,True,True,True,True,65535,32505,32505,4,-4719.640625,-117963.640625,623406528.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m3_eta0p496_seededpinv_pinv_m3_eta0p496_seed34980015_summary.csv
3,0.496,seeded_ic_v1,34980016,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4092,9.849835872650146,2649,2446,True,True,15.870215654373169,6.0203797817230225,landing_ramp,0.2639675736427307,0.08603242635726926,0.008722737492628216,0.07029503583908081,0.0602116500605885,0.05061588199985149,True,True,True,True,True,65535,32505,32505,4,-4719.640625,-117963.640625,623406656.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m3_eta0p496_seededpinv_pinv_m3_eta0p496_seed34980016_summary.csv
3,0.496,seeded_ic_v1,34980017,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4089,9.826371669769287,2655,2451,True,True,15.837849855422974,6.0114781856536865,landing_ramp,0.2574276924133301,0.0925723075866699,0.00867539736357014,0.062227651476860046,0.0618677845639073,0.03718869895004366,True,True,True,True,True,65535,32505,32505,4,-4719.640625,-117963.640625,623406656.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m3_eta0p496_seededpinv_pinv_m3_eta0p496_seed34980017_summary.csv
3,0.496,seeded_ic_v1,34980018,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4062,9.8234121799469,2640,2452,True,True,15.82784914970398,6.00443696975708,landing_ramp,0.2510256767272949,0.09897432327270506,0.008226293841460387,0.06533331423997879,0.05547576447979568,0.033818881796627495,True,True,True,True,True,65535,32505,32505,4,-4719.640625,-117963.640625,623406656.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m3_eta0p496_seededpinv_pinv_m3_eta0p496_seed34980018_summary.csv
3,0.496,seeded_ic_v1,34980019,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4152,9.774402379989624,2697,2598,True,False,14.409342765808105,4.6349403858184814,adaptive_brake,0.368940144777298,-0.018940144777297996,0.009665798365456672,0.04204459860920906,0.08728545533400953,0.024424306345749682,False,True,True,True,True,65535,32505,32505,4,-4719.640625,-117963.640625,623406656.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m3_eta0p496_seededpinv_pinv_m3_eta0p496_seed34980019_summary.csv
3,0.496,seeded_ic_v1,34980020,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4176,9.88280963897705,2700,2613,True,False,14.52277421951294,4.639964580535889,adaptive_brake,0.35095030069351196,-0.0009503006935119851,0.009907225705435023,0.01513668429106474,0.08308670284446207,0.004306504872292576,False,True,True,True,True,65535,32505,32505,4,-4719.640625,-117963.640625,623406592.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m3_eta0p496_seededpinv_pinv_m3_eta0p496_seed34980020_summary.csv
3,0.496,seeded_ic_v1,34980021,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4158,9.76603102684021,2700,2610,True,False,14.527118921279907,4.761087894439697,adaptive_brake,0.35233813524246216,-0.0023381352424621804,0.009125495981368359,0.02251375839114189,0.08197309416955265,0.04161004323552747,False,True,True,True,True,65535,32505,32505,4,-4719.640625,-117963.640625,623406592.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m3_eta0p496_seededpinv_pinv_m3_eta0p496_seed34980021_summary.csv
3,0.496,seeded_ic_v1,34980022,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4224,10.205769062042236,2700,2610,True,False,14.884130477905273,4.678361415863037,adaptive_brake,0.3618171215057373,-0.011817121505737327,0.010083028817763304,0.024757949635386467,0.09053243225050267,0.00420237546536814,False,True,True,True,True,65535,32505,32505,4,-4719.640625,-117963.640625,623406592.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m3_eta0p496_seededpinv_pinv_m3_eta0p496_seed34980022_summary.csv
3,0.496,seeded_ic_v1,34980023,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4158,9.787378549575806,2697,2598,True,False,14.473240613937378,4.685862064361572,adaptive_brake,0.3589516282081604,-0.008951628208160423,0.009490474139884133,0.023267239332199097,0.08224385113177173,0.011613507988144303,False,True,True,True,True,65535,32505,32505,4,-4719.640625,-117963.640625,623406656.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m3_eta0p496_seededpinv_pinv_m3_eta0p496_seed34980023_summary.csv
3,0.496,seeded_ic_v1,34980024,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4179,9.904818534851074,2700,2616,True,True,14.586804151535034,4.68198561668396,adaptive_brake,0.34758999943733215,0.0024100005626678245,0.00987762953698247,0.008868634700775146,0.08506292642453031,0.004654819657072697,True,True,True,True,True,65535,32505,32505,4,-4719.640625,-117963.640625,623406592.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m3_eta0p496_seededpinv_pinv_m3_eta0p496_seed34980024_summary.csv
3,0.496,seeded_ic_v1,34980025,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4182,9.929329872131348,2700,2613,True,False,14.629345417022705,4.700015544891357,adaptive_brake,0.35440593957901,-0.004405939579010032,0.00978917516743647,0.013561462983489037,0.08657091465851838,0.010745425314652937,False,True,True,True,True,65535,32505,32505,4,-4719.640625,-117963.640625,623406592.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m3_eta0p496_seededpinv_pinv_m3_eta0p496_seed34980025_summary.csv
3,0.496,seeded_ic_v1,34980026,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4170,9.872454404830933,2700,2613,True,False,14.673600435256958,4.801146030426025,adaptive_brake,0.3640269339084625,-0.014026933908462547,0.009175079822427785,0.02471504919230938,0.08667843028302971,0.035158386308003574,False,True,True,True,True,65535,32505,32505,4,-4719.640625,-117963.640625,623406656.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m3_eta0p496_seededpinv_pinv_m3_eta0p496_seed34980026_summary.csv
3,0.496,seeded_ic_v1,34980027,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4167,9.855158805847168,2697,2601,True,False,14.597177505493164,4.742018699645996,adaptive_brake,0.35126081109046936,-0.0012608110904693826,0.009115075593024949,0.017450958490371704,0.0864573658990764,0.04466512137020668,False,True,True,True,True,65535,32505,32505,4,-4719.640625,-117963.640625,623406656.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m3_eta0p496_seededpinv_pinv_m3_eta0p496_seed34980027_summary.csv
3,0.496,seeded_ic_v1,34980028,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4176,9.883722066879272,2700,2613,True,True,14.643702030181885,4.759979963302612,adaptive_brake,0.3448444604873657,0.005155539512634255,0.00886695367654873,0.020664546638727188,0.08098453480962908,0.0394801950974076,True,True,True,True,True,65535,32505,32505,4,-4719.640625,-117963.640625,623406656.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m3_eta0p496_seededpinv_pinv_m3_eta0p496_seed34980028_summary.csv
3,0.496,seeded_ic_v1,34980029,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4221,10.185965061187744,2700,2610,True,False,14.965967655181885,4.780002593994141,adaptive_brake,0.35804861783981323,-0.008048617839813255,0.009109613397325312,0.018443556502461433,0.08416951873479168,0.013146333084449653,False,True,True,True,True,65535,32505,32505,4,-4719.640625,-117963.640625,623406528.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m3_eta0p496_seededpinv_pinv_m3_eta0p496_seed34980029_summary.csv
3,0.496,seeded_ic_v1,34980030,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4197,10.025963306427002,2700,2619,True,False,14.706833839416504,4.680870532989502,adaptive_brake,0.3555225729942322,-0.0055225729942322,0.00985964111561682,0.022121049463748932,0.08527628600275593,0.019566647444520933,False,True,True,True,True,65535,32505,32505,4,-4719.640625,-117963.640625,623406656.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m3_eta0p496_seededpinv_pinv_m3_eta0p496_seed34980030_summary.csv
4,0.496,seeded_ic_v1,44980001,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4164,9.805667400360107,2700,2613,True,False,14.226656913757324,4.420989513397217,adaptive_brake,0.37178531289100647,-0.021785312891006492,0.008684175208572488,0.01676201820373535,0.08103201560792558,0.011741062644889525,False,True,True,True,True,65535,32505,32505,8,-4719.640625,117963.640625,623406656.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m4_eta0p496_seededpinv_pinv_m4_eta0p496_seed44980001_summary.csv
4,0.496,seeded_ic_v1,44980002,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4212,10.1289381980896,2700,2616,True,False,14.388861179351807,4.259922981262207,adaptive_brake,0.3778379559516907,-0.027837955951690696,0.009510604861801346,0.044140398502349854,0.08688608590308278,0.026402868310496628,False,True,True,True,True,65535,32505,32505,8,-4719.640625,117963.640625,623406656.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m4_eta0p496_seededpinv_pinv_m4_eta0p496_seed44980002_summary.csv
4,0.496,seeded_ic_v1,44980003,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4188,9.965150356292725,2700,2619,True,False,14.285380840301514,4.320230484008789,adaptive_brake,0.38017258048057556,-0.030172580480575584,0.009160042002802012,0.03276512026786804,0.0860746394753116,0.03077062064098034,False,True,True,True,True,65535,32505,32505,8,-4719.640625,117963.640625,623406528.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m4_eta0p496_seededpinv_pinv_m4_eta0p496_seed44980003_summary.csv
4,0.496,seeded_ic_v1,44980004,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4206,10.085391521453857,2700,2613,True,False,14.363951921463013,4.278560400009155,adaptive_brake,0.37624454498291016,-0.02624454498291018,0.008898078718535223,0.05001188814640045,0.09165257640198973,0.02075493717787807,False,True,True,True,True,65535,32505,32505,8,-4719.640625,117963.640625,623406592.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m4_eta0p496_seededpinv_pinv_m4_eta0p496_seed44980004_summary.csv
4,0.496,seeded_ic_v1,44980005,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4176,9.885726690292358,2700,2613,True,False,14.167778730392456,4.282052040100098,adaptive_brake,0.38730573654174805,-0.03730573654174807,0.008794274162621235,0.05380896106362343,0.0853081444306175,0.04078110382379294,False,True,True,True,True,65535,32505,32505,8,-4719.640625,117963.640625,623406656.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m4_eta0p496_seededpinv_pinv_m4_eta0p496_seed44980005_summary.csv
4,0.496,seeded_ic_v1,44980006,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4209,10.129579305648804,2697,2607,True,False,14.54378604888916,4.4142067432403564,adaptive_brake,0.38027140498161316,-0.03027140498161318,0.009515923349687991,0.015010731294751167,0.08426758758706819,0.03221666464719179,False,True,True,True,True,65535,32505,32505,8,-4719.640625,117963.640625,623406592.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m4_eta0p496_seededpinv_pinv_m4_eta0p496_seed44980006_summary.csv
4,0.496,seeded_ic_v1,44980007,pinv,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,4209,10.10289740562439,2700,2610,True,False,14.423946619033813,4.321049213409424,adaptive_brake,0.3854575753211975,-0.03545757532119753,0.00957415332267204,0.03053625114262104,0.08633767392589342,0.042383105734719276,False,True,True,True,True,65535,32505,32505,8,-4719.640625,117963.640625,623406656.0,results/final/pinv_baseline/seeded_eta0p496/production_30/summaries/qp_event_allocator_m4_eta0p496_seededpinv_pinv_m4_eta0p496_seed44980007_summary.csv
