configuration,motor,trial_seed,source_csv,rows,actual_fault_t,fault_z,fault_vz,contact_found,contact_t,fault_to_contact_s,safe_touchdown,vertical_speed_mps,vertical_speed_margin_mps,horizontal_speed_mps,max_tilt_deg,angular_rate_radps,horizontal_drift_m,vertical_speed_ok,horizontal_speed_ok,roll_pitch_ok,angular_rate_ok,drift_ok
qplite,2,24980011,logs/qp_event_allocator_m2_eta0p496_seededfine_qplite_m2_eta0p496_seed24980011.csv,4230,10.244443416595459,0.7191498875617981,-0.0035319500602781773,True,13.924551725387573,3.6801083087921143,False,0.3531213700771332,-0.003121370077133201,0.019066475452922255,0.07439636439085007,0.020742234198931852,0.33559366917728717,False,True,True,True,True
qplite,2,24980012,logs/qp_event_allocator_m2_eta0p496_seededfine_qplite_m2_eta0p496_seed24980012.csv,4188,9.964142084121704,0.7103745937347412,-0.003976374864578247,True,13.764083862304688,3.7999417781829834,False,0.3648516833782196,-0.014851683378219627,0.01799807197322341,0.09780553728342056,0.02049089537577373,0.31816294228908526,False,True,True,True,True
qplite,2,24980013,logs/qp_event_allocator_m2_eta0p496_seededfine_qplite_m2_eta0p496_seed24980013.csv,4158,9.763071298599243,0.7238025665283203,-0.00441574864089489,True,13.603826761245728,3.8407554626464844,False,0.3680253028869629,-0.018025302886962913,0.016263030649452385,0.06735444813966751,0.019439483195716898,0.3185550208945334,False,True,True,True,True
qplite,2,24980014,logs/qp_event_allocator_m2_eta0p496_seededfine_qplite_m2_eta0p496_seed24980014.csv,4215,10.144411563873291,0.7230705618858337,-0.003927215002477169,True,14.003681659698486,3.8592700958251953,False,0.3627640902996063,-0.012764090299606345,0.01654746044368439,0.08720063418149948,0.017542834012095936,0.31579551477646106,False,True,True,True,True
qplite,2,24980015,logs/qp_event_allocator_m2_eta0p496_seededfine_qplite_m2_eta0p496_seed24980015.csv,4176,9.884021043777466,0.7246958613395691,-0.004154771566390991,True,13.803962469100952,3.9199414253234863,False,0.3580712080001831,-0.008071208000183128,0.015992032734966834,0.10604843497276306,0.01827841996358243,0.3590450777985082,False,True,True,True,True
qplite,2,24980016,logs/qp_event_allocator_m2_eta0p496_seededfine_qplite_m2_eta0p496_seed24980016.csv,4188,9.970390319824219,0.7289732694625854,-0.0040007224306464195,True,13.950125694274902,3.9797353744506836,False,0.35714685916900635,-0.00714685916900637,0.015183098383422355,0.12028496712446213,0.019480970557955356,0.3401804917567821,False,True,True,True,True
qplite,2,24980017,logs/qp_event_allocator_m2_eta0p496_seededfine_qplite_m2_eta0p496_seed24980017.csv,4197,10.026587963104248,0.732538104057312,-0.004082188475877047,True,14.007461786270142,3.9808738231658936,False,0.3587757647037506,-0.008775764703750633,0.014834161650335681,0.1182028129696846,0.018454130244150897,0.31855048172150074,False,True,True,True,True
qplite,2,24980018,logs/qp_event_allocator_m2_eta0p496_seededfine_qplite_m2_eta0p496_seed24980018.csv,4161,9.805996179580688,0.7083309888839722,-0.004074562806636095,True,13.585160493850708,3.7791643142700195,False,0.36564239859580994,-0.01564239859580996,0.017836714752945276,0.0839332863688469,0.0204908297106902,0.32514391720823704,False,True,True,True,True
qplite,2,24980019,logs/qp_event_allocator_m2_eta0p496_seededfine_qplite_m2_eta0p496_seed24980019.csv,4188,9.964650392532349,0.7259366512298584,-0.003859561635181308,True,13.72499132156372,3.760340929031372,False,0.37296536564826965,-0.022965365648269676,0.01750616176803197,0.05860312655568123,0.01854781963868585,0.3369438025239971,False,True,True,True,True
qplite,2,24980020,logs/qp_event_allocator_m2_eta0p496_seededfine_qplite_m2_eta0p496_seed24980020.csv,4221,10.182903051376343,0.7257969379425049,-0.0040244306437671185,True,14.08387303352356,3.900969982147217,False,0.36152350902557373,-0.011523509025573753,0.015292668907964971,0.07182223349809647,0.019434158304575056,0.3209494175928888,False,True,True,True,True
qplite,2,24980021,logs/qp_event_allocator_m2_eta0p496_seededfine_qplite_m2_eta0p496_seed24980021.csv,4233,10.263392210006714,0.7015988826751709,-0.003748509334400296,True,14.043535232543945,3.7801430225372314,False,0.35938504338264465,-0.009385043382644676,0.018315056930300003,0.09340085089206696,0.01946840638403351,0.35350928089178285,False,True,True,True,True
qplite,2,24980022,logs/qp_event_allocator_m2_eta0p496_seededfine_qplite_m2_eta0p496_seed24980022.csv,4161,9.814309120178223,0.7224373817443848,-0.00392400985583663,True,13.775136709213257,3.960827589035034,True,0.34972715377807617,0.0002728462219238059,0.015276006284626036,0.12281543016433716,0.01835844099070271,0.3679351947520711,True,True,True,True,True
qplite,2,24980023,logs/qp_event_allocator_m2_eta0p496_seededfine_qplite_m2_eta0p496_seed24980023.csv,4191,9.995207071304321,0.7142750024795532,-0.003849290544167161,True,13.794918060302734,3.799710988998413,False,0.3660168945789337,-0.016016894578933738,0.016567174157066135,0.0583147332072258,0.020503222710943944,0.3053619522570497,False,True,True,True,True
qplite,2,24980024,logs/qp_event_allocator_m2_eta0p496_seededfine_qplite_m2_eta0p496_seed24980024.csv,4182,9.924180030822754,0.7324970960617065,-0.003998858388513327,True,13.805097579956055,3.880917549133301,False,0.37159091234207153,-0.021590912342071555,0.016001189953446265,0.07875411957502365,0.019460792142162654,0.31831705018977485,False,True,True,True,True
qplite,2,24980025,logs/qp_event_allocator_m2_eta0p496_seededfine_qplite_m2_eta0p496_seed24980025.csv,4170,9.84415602684021,0.7019991874694824,-0.00415243161842227,True,13.685271978378296,3.841115951538086,False,0.3531292974948883,-0.003129297494888328,0.01703768940337111,0.10010580718517303,0.019652715993513346,0.32598204909593786,False,True,True,True,True
qplite,2,24980026,logs/qp_event_allocator_m2_eta0p496_seededfine_qplite_m2_eta0p496_seed24980026.csv,4206,10.083733320236206,0.7136663198471069,-0.0040351408533751965,True,13.982749223709106,3.8990159034729004,False,0.3534465432167053,-0.0034465432167053445,0.016706531999863043,0.11903215944766998,0.019555595301624353,0.3588030598783197,False,True,True,True,True
qplite,2,24980027,logs/qp_event_allocator_m2_eta0p496_seededfine_qplite_m2_eta0p496_seed24980027.csv,4215,10.150185108184814,0.7124128341674805,-0.0036055734381079674,True,14.092273235321045,3.9420881271362305,True,0.3470337688922882,0.00296623110771177,0.016383834067520493,0.14551198482513428,0.019566262177164267,0.3526451899366312,True,True,True,True,True
qplite,2,24980028,logs/qp_event_allocator_m2_eta0p496_seededfine_qplite_m2_eta0p496_seed24980028.csv,4164,9.825909614562988,0.7203729748725891,-0.003876396222040057,True,13.685302734375,3.8593931198120117,False,0.35984542965888977,-0.009845429658889793,0.016358262798602082,0.08073669672012329,0.01931716376901422,0.3390904977000202,False,True,True,True,True
qplite,2,24980029,logs/qp_event_allocator_m2_eta0p496_seededfine_qplite_m2_eta0p496_seed24980029.csv,4164,9.806521892547607,0.7139749526977539,-0.00398279819637537,True,13.706543207168579,3.9000213146209717,False,0.3597269356250763,-0.009726935625076316,0.017333792969354455,0.09932344406843185,0.019439413834150137,0.3113600489028739,False,True,True,True,True
qplite,2,24980030,logs/qp_event_allocator_m2_eta0p496_seededfine_qplite_m2_eta0p496_seed24980030.csv,4185,9.944494247436523,0.7081648111343384,-0.0036345303524285555,True,13.604485750198364,3.659991502761841,False,0.362812876701355,-0.012812876701355003,0.0175742052840717,0.016071468591690063,0.020601234469306565,0.3160119429078285,False,True,True,True,True
qplite,3,34980001,logs/qp_event_allocator_m3_eta0p496_seededfine_qplite_m3_eta0p496_seed34980001.csv,4222,10.184131622314453,0.70224529504776,-0.003687238786369562,True,13.145013570785522,2.9608819484710693,True,0.3229856491088867,0.02701435089111326,0.02497999458405749,0.2103695422410965,0.022964845911448276,0.3201133327446594,True,True,True,True,True
qplite,3,34980002,logs/qp_event_allocator_m3_eta0p496_seededfine_qplite_m3_eta0p496_seed34980002.csv,4198,10.026915550231934,0.722061038017273,-0.003748726798221469,True,12.948995351791382,2.9220798015594482,True,0.34522274136543274,0.0047772586345672385,0.02449821987607121,0.14574109017848969,0.025065112140594085,0.30408369450515266,True,True,True,True,True
qplite,3,34980003,logs/qp_event_allocator_m3_eta0p496_seededfine_qplite_m3_eta0p496_seed34980003.csv,4180,9.909840822219849,0.7307254076004028,-0.003910491243004799,True,12.829808473587036,2.9199676513671875,False,0.35576432943344116,-0.005764329433441184,0.02383672301887452,0.11791181564331055,0.02641351304812859,0.294462456601269,False,True,True,True,True
qplite,3,34980004,logs/qp_event_allocator_m3_eta0p496_seededfine_qplite_m3_eta0p496_seed34980004.csv,4162,9.785852909088135,0.7128085494041443,-0.003865594509989023,True,12.604897260665894,2.819044351577759,False,0.35317590832710266,-0.0031759083271026833,0.027525964831751022,0.14508852362632751,0.027146838228838753,0.28610300570976677,False,True,True,True,True
qplite,3,34980005,logs/qp_event_allocator_m3_eta0p496_seededfine_qplite_m3_eta0p496_seed34980005.csv,4159,9.763733625411987,0.7217194437980652,-0.004057988058775663,True,12.68375539779663,2.9200217723846436,True,0.3481338322162628,0.0018661677837371604,0.023532936433245027,0.1268162876367569,0.024993736947805444,0.3119522064772194,True,True,True,True,True
qplite,3,34980006,logs/qp_event_allocator_m3_eta0p496_seededfine_qplite_m3_eta0p496_seed34980006.csv,4207,10.084918975830078,0.7045347094535828,-0.003973743412643671,True,13.008979082107544,2.924060106277466,True,0.3282420337200165,0.0217579662799835,0.024499009101298583,0.16865307092666626,0.023143457316073666,0.3047535745572712,True,True,True,True,True
qplite,3,34980007,logs/qp_event_allocator_m3_eta0p496_seededfine_qplite_m3_eta0p496_seed34980007.csv,4216,10.163683414459229,0.7054265737533569,-0.0035593819338828325,True,13.065629720687866,2.9019463062286377,True,0.3378934860229492,0.012106513977050759,0.023714187973310177,0.10742517560720444,0.023818860109142134,0.295449073044956,True,True,True,True,True
qplite,3,34980008,logs/qp_event_allocator_m3_eta0p496_seededfine_qplite_m3_eta0p496_seed34980008.csv,4177,9.885027408599854,0.7255736589431763,-0.004055412020534277,True,12.804722785949707,2.9196953773498535,True,0.3430355489253998,0.0069644510746001975,0.0250244146178376,0.15394556522369385,0.025398774957425582,0.32695524245028773,True,True,True,True,True
qplite,3,34980009,logs/qp_event_allocator_m3_eta0p496_seededfine_qplite_m3_eta0p496_seed34980009.csv,4192,10.003616094589233,0.7245329022407532,-0.003908845596015453,True,12.986898183822632,2.9832820892333984,True,0.3338349461555481,0.016165053844451882,0.023207947521006266,0.2008456587791443,0.022191636271257913,0.3139939872275891,True,True,True,True,True
qplite,3,34980010,logs/qp_event_allocator_m3_eta0p496_seededfine_qplite_m3_eta0p496_seed34980010.csv,4231,10.24426531791687,0.71961909532547,-0.0034579182974994183,True,13.246630668640137,3.0023653507232666,True,0.33185726404190063,0.018142735958099343,0.02168682017017272,0.18367816507816315,0.022672771281537576,0.3321813727369281,True,True,True,True,True
qplite,3,34980011,logs/qp_event_allocator_m3_eta0p496_seededfine_qplite_m3_eta0p496_seed34980011.csv,4168,9.847602367401123,0.7338653206825256,-0.003993210848420858,True,12.827621459960938,2.9800190925598145,True,0.3476828932762146,0.002317106723785378,0.02253313019392369,0.16381292045116425,0.02393357092055369,0.29650251916917053,True,True,True,True,True
qplite,3,34980012,logs/qp_event_allocator_m3_eta0p496_seededfine_qplite_m3_eta0p496_seed34980012.csv,4162,9.783411264419556,0.6967154145240784,-0.003628247883170843,True,12.684212684631348,2.900801420211792,True,0.33253902196884155,0.017460978031158425,0.024798038651975277,0.1409231275320053,0.02477391176982042,0.2890455661025948,True,True,True,True,True
qplite,3,34980013,logs/qp_event_allocator_m3_eta0p496_seededfine_qplite_m3_eta0p496_seed34980013.csv,4165,9.821436405181885,0.7152335047721863,-0.004053390119224787,True,12.72849178314209,2.907055377960205,True,0.3492119312286377,0.0007880687713622825,0.025395105330274923,0.13875338435173035,0.025167432685190325,0.2687600100071588,True,True,True,True,True
qplite,3,34980014,logs/qp_event_allocator_m3_eta0p496_seededfine_qplite_m3_eta0p496_seed34980014.csv,4210,10.105342149734497,0.7004994750022888,-0.0036659312900155783,True,13.006381750106812,2.9010396003723145,True,0.3225686848163605,0.027431315183639504,0.027042587642506055,0.20802532136440277,0.025727802162416737,0.3193185847302351,True,True,True,True,True
qplite,3,34980015,logs/qp_event_allocator_m3_eta0p496_seededfine_qplite_m3_eta0p496_seed34980015.csv,4174,9.869873762130737,0.7177865505218506,-0.004079349804669619,True,12.770718812942505,2.9008450508117676,True,0.3419913053512573,0.008008694648742654,0.02383382885977469,0.11705753952264786,0.025598078112188772,0.2855139803366709,True,True,True,True,True
qplite,3,34980016,logs/qp_event_allocator_m3_eta0p496_seededfine_qplite_m3_eta0p496_seed34980016.csv,4171,9.853293895721436,0.7259944677352905,-0.004297318402677774,True,12.793360233306885,2.940066337585449,True,0.3417852222919464,0.008214777708053567,0.02280200035878783,0.14435963332653046,0.02444286207860453,0.31254539035439016,True,True,True,True,True
qplite,3,34980017,logs/qp_event_allocator_m3_eta0p496_seededfine_qplite_m3_eta0p496_seed34980017.csv,4168,9.82335090637207,0.7196649312973022,-0.0039410642348229885,True,12.783188819885254,2.9598379135131836,True,0.340008944272995,0.009991055727004983,0.024770915202815165,0.1846628338098526,0.023352883127544927,0.31165370087860894,True,True,True,True,True
qplite,3,34980018,logs/qp_event_allocator_m3_eta0p496_seededfine_qplite_m3_eta0p496_seed34980018.csv,4168,9.824786901473999,0.7034520506858826,-0.003884275211021304,True,12.784402847290039,2.95961594581604,True,0.31844496726989746,0.03155503273010252,0.02729941858739918,0.2659672796726227,0.025216416959217093,0.3223576387811704,True,True,True,True,True
qplite,3,34980019,logs/qp_event_allocator_m3_eta0p496_seededfine_qplite_m3_eta0p496_seed34980019.csv,4159,9.765745878219604,0.7083756327629089,-0.003929393831640482,True,12.726173162460327,2.9604272842407227,True,0.3328252136707306,0.017174786329269387,0.024370981842318562,0.1927119344472885,0.024392649922510248,0.3082256814424009,True,True,True,True,True
qplite,3,34980020,logs/qp_event_allocator_m3_eta0p496_seededfine_qplite_m3_eta0p496_seed34980020.csv,4177,9.884044885635376,0.6936038136482239,-0.003784904256463051,True,12.844089269638062,2.9600443840026855,True,0.3136215806007385,0.03637841939926145,0.023530979338600082,0.20683006942272186,0.024240691100024334,0.2832219836682888,True,True,True,True,True
qplite,3,34980021,logs/qp_event_allocator_m3_eta0p496_seededfine_qplite_m3_eta0p496_seed34980021.csv,4156,9.775559425354004,0.7075945734977722,-0.0026400259230285883,True,12.675719738006592,2.900160312652588,True,0.3426145613193512,0.0073854386806487815,0.024390694049069645,0.09989488869905472,0.024439051306871476,0.3148035522563534,True,True,True,True,True
qplite,3,34980022,logs/qp_event_allocator_m3_eta0p496_seededfine_qplite_m3_eta0p496_seed34980022.csv,4222,10.212198972702026,0.7077208757400513,-0.003447186201810837,True,13.255156517028809,3.0429575443267822,True,0.3119535446166992,0.03804645538330076,0.024066240467175017,0.2714530825614929,0.021960987027318853,0.3036500189318033,True,True,True,True,True
qplite,3,34980023,logs/qp_event_allocator_m3_eta0p496_seededfine_qplite_m3_eta0p496_seed34980023.csv,4159,9.77368950843811,0.7115189433097839,-0.0041960179805755615,True,12.872617483139038,3.0989279747009277,True,0.2955203950405121,0.05447960495948789,0.014890315087225717,0.19318050146102905,0.02246931568215374,0.2829939116994934,True,True,True,True,True
qplite,3,34980024,logs/qp_event_allocator_m3_eta0p496_seededfine_qplite_m3_eta0p496_seed34980024.csv,4177,9.905068635940552,0.6940033435821533,-0.0035816265735775232,True,12.763906002044678,2.858837366104126,True,0.3359645903110504,0.014035409688949563,0.027443826652532994,0.1627441942691803,0.025356384367810035,0.2811107261169394,True,True,True,True,True
qplite,3,34980025,logs/qp_event_allocator_m3_eta0p496_seededfine_qplite_m3_eta0p496_seed34980025.csv,4180,9.922883033752441,0.7038792967796326,-0.003724177135154605,True,12.804812908172607,2.881929874420166,True,0.3353317379951477,0.014668262004852273,0.02663323104559373,0.15359926223754883,0.025349260392543146,0.28498025657380954,True,True,True,True,True
qplite,3,34980026,logs/qp_event_allocator_m3_eta0p496_seededfine_qplite_m3_eta0p496_seed34980026.csv,4078,9.88685655593872,0.7318099737167358,-0.0040774159133434296,True,13.214035034179688,3.327178478240967,True,0.30237165093421936,0.04762834906578062,0.03591836785104447,0.3040298521518707,0.024530592249722434,0.3430061654192927,True,True,True,True,True
qplite,3,34980027,logs/qp_event_allocator_m3_eta0p496_seededfine_qplite_m3_eta0p496_seed34980027.csv,4168,9.841981410980225,0.7101727724075317,-0.003924740012735128,True,12.702002048492432,2.860020637512207,True,0.3492773473262787,0.0007226526737212913,0.025641846797966238,0.1325666904449463,0.026665422020377937,0.31376215778493166,True,True,True,True,True
qplite,3,34980028,logs/qp_event_allocator_m3_eta0p496_seededfine_qplite_m3_eta0p496_seed34980028.csv,4174,9.884520530700684,0.705644965171814,-0.0037232416216284037,True,12.727779865264893,2.843259334564209,True,0.34505710005760193,0.004942899942398049,0.027028944392323975,0.1516476273536682,0.025648398722346047,0.3105945081139539,True,True,True,True,True
qplite,3,34980029,logs/qp_event_allocator_m3_eta0p496_seededfine_qplite_m3_eta0p496_seed34980029.csv,4222,10.185498237609863,0.7220093011856079,-0.0036444051656872034,True,13.147464990615845,2.9619667530059814,True,0.3406944274902344,0.009305572509765603,0.022182270915745223,0.1593407392501831,0.024547520054597403,0.29058476643514286,True,True,True,True,True
qplite,3,34980030,logs/qp_event_allocator_m3_eta0p496_seededfine_qplite_m3_eta0p496_seed34980030.csv,4201,10.044543743133545,0.6941536068916321,-0.003796552773565054,True,12.86451268196106,2.8199689388275146,True,0.33795326948165894,0.012046730518341042,0.026634317667878767,0.12645459175109863,0.024703451385853385,0.2917232553030674,True,True,True,True,True
qplite,4,44980001,logs/qp_event_allocator_m4_eta0p496_seededfine_qplite_m4_eta0p496_seed44980001.csv,4162,9.807252645492554,0.734607458114624,-0.003966498654335737,True,12.927253007888794,3.1200003623962402,False,0.36884570121765137,-0.01884570121765139,0.012428833442769821,0.11257702857255936,0.023877310835182883,0.23252752644298705,False,True,True,True,True
qplite,4,44980002,logs/qp_event_allocator_m4_eta0p496_seededfine_qplite_m4_eta0p496_seed44980002.csv,4210,10.129177331924438,0.6970874071121216,-0.00369750102981925,True,13.169228553771973,3.040051221847534,False,0.3556917905807495,-0.005691790580749534,0.011056029308383827,0.10040652006864548,0.024050485529199653,0.21345934460086372,False,True,True,True,True
qplite,4,44980003,logs/qp_event_allocator_m4_eta0p496_seededfine_qplite_m4_eta0p496_seed44980003.csv,4189,9.971019506454468,0.7142606377601624,-0.0039021442644298077,True,12.990989923477173,3.019970417022705,False,0.38564279675483704,-0.03564279675483706,0.01330271232348196,0.025956816971302032,0.024800057115870702,0.2549451833948239,False,True,True,True,True
qplite,4,44980004,logs/qp_event_allocator_m4_eta0p496_seededfine_qplite_m4_eta0p496_seed44980004.csv,4207,10.089197874069214,0.7051069140434265,-0.003605114296078682,True,13.21021556854248,3.1210176944732666,False,0.35723790526390076,-0.007237905263900779,0.012554456809416617,0.11938415467739105,0.023595181499190213,0.2635052015266178,False,True,True,True,True
qplite,4,44980005,logs/qp_event_allocator_m4_eta0p496_seededfine_qplite_m4_eta0p496_seed44980005.csv,4176,9.888848304748535,0.7257894277572632,-0.0040076966397464275,True,12.988858461380005,3.1000101566314697,False,0.364715039730072,-0.014715039730072044,0.011464429234194135,0.08891042321920395,0.024826415722050906,0.2699894502998209,False,True,True,True,True
qplite,4,44980006,logs/qp_event_allocator_m4_eta0p496_seededfine_qplite_m4_eta0p496_seed44980006.csv,4213,10.130470991134644,0.7294845581054688,-0.003772629192098975,True,13.22947096824646,3.0989999771118164,False,0.38024261593818665,-0.030242615938186668,0.012922047789464356,0.04676614701747894,0.024868842154104627,0.24976995917894174,False,True,True,True,True
qplite,4,44980007,logs/qp_event_allocator_m4_eta0p496_seededfine_qplite_m4_eta0p496_seed44980007.csv,4210,10.10831332206726,0.7225317358970642,-0.004078052472323179,True,13.148210525512695,3.0398972034454346,False,0.37075015902519226,-0.020750159025192283,0.01192826718639153,0.10634858906269073,0.02614285200322446,0.276372590867774,False,True,True,True,True
qplite,4,44980008,logs/qp_event_allocator_m4_eta0p496_seededfine_qplite_m4_eta0p496_seed44980008.csv,4167,9.955745697021484,0.7107928991317749,-0.004064000211656094,True,12.976927280426025,3.021181583404541,False,0.36841344833374023,-0.018413448333740257,0.012110138032182725,0.10287823528051376,0.025776405716077453,0.2135971929876896,False,True,True,True,True
qplite,4,44980009,logs/qp_event_allocator_m4_eta0p496_seededfine_qplite_m4_eta0p496_seed44980009.csv,4231,10.246479511260986,0.7120442390441895,-0.003762433771044016,True,13.348392248153687,3.1019127368927,False,0.36450910568237305,-0.014509105682373069,0.012846494630856669,0.10526959598064423,0.024608233261190483,0.30093546941501675,False,True,True,True,True
qplite,4,44980010,logs/qp_event_allocator_m4_eta0p496_seededfine_qplite_m4_eta0p496_seed44980010.csv,4168,9.825804233551025,0.724005401134491,-0.004247805569320917,True,12.964622497558594,3.1388182640075684,False,0.3589378893375397,-0.008937889337539695,0.012984463808171597,0.10947111994028091,0.023617217571127253,0.27896905945757117,False,True,True,True,True
qplite,4,44980011,logs/qp_event_allocator_m4_eta0p496_seededfine_qplite_m4_eta0p496_seed44980011.csv,4222,10.187558889389038,0.7271104454994202,-0.003660249523818493,True,13.266531467437744,3.078972578048706,False,0.37355244159698486,-0.023552441596984885,0.012772070877464316,0.0798269584774971,0.02464664148789101,0.2691611531048015,False,True,True,True,True
qplite,4,44980012,logs/qp_event_allocator_m4_eta0p496_seededfine_qplite_m4_eta0p496_seed44980012.csv,4168,9.825676679611206,0.7334354519844055,-0.004029145929962397,True,12.965282678604126,3.13960599899292,False,0.3670591115951538,-0.01705911159515383,0.012824377317215925,0.0918063297867775,0.02257692530057247,0.2422636958377031,False,True,True,True,True
qplite,4,44980013,logs/qp_event_allocator_m4_eta0p496_seededfine_qplite_m4_eta0p496_seed44980013.csv,4228,10.226839780807495,0.7020814418792725,-0.0035775115247815847,True,13.266816139221191,3.0399763584136963,False,0.3584761917591095,-0.00847619175910952,0.012730231247952481,0.11948277801275253,0.024906284844742888,0.2437202559488574,False,True,True,True,True
