host_time_s,firmware_timestamp_ms,phase,pinvAlloc.nom1,pinvAlloc.nom2,pinvAlloc.nom3,pinvAlloc.nom4,pinvAlloc.alloc1,pinvAlloc.alloc2,pinvAlloc.alloc3,pinvAlloc.alloc4,pinvAlloc.active
3.313837538007647,17270,settle,31397,31397,31397,31397,31397,31397,31397,31397,0
3.333871887996793,17290,settle,31447,31447,31447,31447,31447,31447,31447,31447,0
3.3543460679939017,17310,settle,31481,31481,31481,31481,31481,31481,31481,31481,0
3.373810493008932,17330,settle,31526,31526,31526,31526,31526,31526,31526,31526,0
3.3943608480039984,17350,settle,31570,31570,31570,31570,31570,31570,31570,31570,0
3.413963625993347,17370,settle,31611,31611,31611,31611,31611,31611,31611,31611,0
3.434521847986616,17390,settle,31658,31658,31658,31658,31658,31658,31658,31658,0
3.453867711010389,17410,settle,31644,31644,31644,31644,31644,31644,31644,31644,0
3.4738843239902053,17430,settle,31680,31680,31680,31680,31680,31680,31680,31680,0
3.4943407849932555,17450,settle,31723,31723,31723,31723,31723,31723,31723,31723,0
3.513794530997984,17470,settle,31769,31769,31769,31769,31769,31769,31769,31769,0
3.533840813994175,17490,settle,31814,31814,31814,31814,31814,31814,31814,31814,0
3.553995299997041,17510,settle,31863,31863,31863,31863,31863,31863,31863,31863,0
3.5738498739956412,17530,settle,31905,31905,31905,31905,31905,31905,31905,31905,0
3.593827920005424,17550,settle,31966,31966,31966,31966,31966,31966,31966,31966,0
3.6154496899980586,17571,settle,32009,32009,32009,32009,32009,32009,32009,32009,0
3.634921340009896,17591,takeoff,32048,32048,32048,32048,32048,32048,32048,32048,0
3.6538453979883343,17610,takeoff,32231,32231,32231,32231,32231,32231,32231,32231,0
3.674927234998904,17631,takeoff,32453,32453,32453,32453,32453,32453,32453,32453,0
3.6948696660110727,17651,takeoff,32671,32671,32671,32671,32671,32671,32671,32671,0
3.7150304279930424,17671,takeoff,32865,32865,32865,32865,32865,32865,32865,32865,0
3.734196036006324,17690,takeoff,33031,33031,33031,33031,33031,33031,33031,33031,0
3.7549192020087503,17711,takeoff,33168,33168,33168,33168,33168,33168,33168,33168,0
3.77482734201476,17731,takeoff,33274,33274,33274,33274,33274,33274,33274,33274,0
3.794848985009594,17751,takeoff,33358,33358,33358,33358,33358,33358,33358,33358,0
3.814972938998835,17771,takeoff,33239,33239,33239,33239,33239,33239,33239,33239,0
3.8352168340061326,17791,takeoff,33403,33403,33403,33403,33403,33403,33403,33403,0
3.855462517007254,17811,takeoff,33505,33505,33505,33505,33505,33505,33505,33505,0
3.875362455000868,17831,takeoff,33547,33547,33547,33547,33547,33547,33547,33547,0
3.89533529500477,17851,takeoff,33574,33574,33574,33574,33574,33574,33574,33574,0
3.9167918460152578,17873,takeoff,33586,33586,33586,33586,33586,33586,33586,33586,0
3.93385662799119,17890,takeoff,33579,33579,33579,33579,33579,33579,33579,33579,0
3.954080966010224,17910,takeoff,33569,33569,33569,33569,33569,33569,33569,33569,0
3.9738802009960636,17930,takeoff,33562,33562,33562,33562,33562,33562,33562,33562,0
3.993772384012118,17950,takeoff,33369,33369,33369,33369,33369,33369,33369,33369,0
4.01404309499776,17970,takeoff,33445,33445,33445,33445,33445,33445,33445,33445,0
4.033813937014202,17990,takeoff,33438,33438,33438,33438,33438,33438,33438,33438,0
4.053890387993306,18010,takeoff,33433,33433,33433,33433,33433,33433,33433,33433,0
4.073729638999794,18030,takeoff,33425,33425,33425,33425,33425,33425,33425,33425,0
4.094713903003139,18051,takeoff,33489,33489,33489,33489,33489,33489,33489,33489,0
4.114157267002156,18070,takeoff,33472,33472,33472,33472,33472,33472,33472,33472,0
4.133823445008602,18090,takeoff,33445,33445,33445,33445,33445,33445,33445,33445,0
4.153915656002937,18110,takeoff,33426,33426,33426,33426,33426,33426,33426,33426,0
4.173760697012767,18130,takeoff,33410,33410,33410,33410,33410,33410,33410,33410,0
4.193712906999281,18150,takeoff,33210,33210,33210,33210,33210,33210,33210,33210,0
4.214270269992994,18170,takeoff,33194,33194,33194,33194,33194,33194,33194,33194,0
4.235072535986546,18191,takeoff,33273,33273,33273,33273,33273,33273,33273,33273,0
4.254297643987229,18210,takeoff,33268,33268,33268,33268,33268,33268,33268,33268,0
4.2737588490126655,18230,takeoff,33251,33251,33251,33251,33251,33251,33251,33251,0
4.293832657014718,18250,takeoff,33239,33239,33239,33239,33239,33239,33239,33239,0
4.3137995899887756,18270,takeoff,33246,33246,33246,33246,33246,33246,33246,33246,0
4.333846800000174,18290,takeoff,33235,33235,33235,33235,33235,33235,33235,33235,0
4.353799881995656,18310,takeoff,33230,33230,33230,33230,33230,33230,33230,33230,0
4.373715405003168,18330,takeoff,33219,33219,33219,33219,33219,33219,33219,33219,0
4.393716788006714,18350,takeoff,33203,33203,33203,33203,33203,33203,33203,33203,0
4.414094915991882,18370,takeoff,33077,33077,33077,33077,33077,33077,33077,33077,0
4.433800638013054,18390,takeoff,33050,33050,33050,33050,33050,33050,33050,33050,0
4.453907852992415,18410,takeoff,33028,33028,33028,33028,33028,33028,33028,33028,0
4.473824729997432,18430,takeoff,33007,33007,33007,33007,33007,33007,33007,33007,0
4.494799550011521,18451,takeoff,33087,33087,33087,33087,33087,33087,33087,33087,0
4.514930098986952,18471,takeoff,33077,33077,33077,33077,33077,33077,33077,33077,0
4.535107997013256,18491,takeoff,33057,33057,33057,33057,33057,33057,33057,33057,0
4.555404320999514,18511,takeoff,33036,33036,33036,33036,33036,33036,33036,33036,0
4.5748033830022905,18531,takeoff,33016,33016,33016,33016,33016,33016,33016,33016,0
4.595377138990443,18551,takeoff,32981,32981,32981,32981,32981,32981,32981,32981,0
4.615187212009914,18571,takeoff,32953,32953,32953,32953,32953,32953,32953,32953,0
4.634996395994676,18591,takeoff,32833,32833,32833,32833,32833,32833,32833,32833,0
4.654965946014272,18611,takeoff,32834,32834,32834,32834,32834,32834,32834,32834,0
4.675456683995435,18631,takeoff,32832,32832,32832,32832,32832,32832,32832,32832,0
4.69492786200135,18651,takeoff,32927,32927,32927,32927,32927,32927,32927,32927,0
4.714000295003643,18670,takeoff,32919,32919,32919,32919,32919,32919,32919,32919,0
4.73391414701473,18690,takeoff,32914,32914,32914,32914,32914,32914,32914,32914,0
4.755354843015084,18711,takeoff,32879,32879,32879,32879,32879,32879,32879,32879,0
4.775372736999998,18731,takeoff,32842,32842,32842,32842,32842,32842,32842,32842,0
4.7948601380048785,18751,takeoff,32826,32826,32826,32826,32826,32826,32826,32826,0
4.81487582900445,18771,takeoff,32829,32829,32829,32829,32829,32829,32829,32829,0
4.83643974098959,18792,takeoff,32821,32821,32821,32821,32821,32821,32821,32821,0
4.853818070987472,18810,takeoff,32887,32887,32887,32887,32887,32887,32887,32887,0
4.873756309010787,18830,takeoff,32887,32887,32887,32887,32887,32887,32887,32887,0
4.893797980999807,18850,takeoff,32877,32877,32877,32877,32877,32877,32877,32877,0
4.913904515007744,18870,takeoff,32883,32883,32883,32883,32883,32883,32883,32883,0
4.934920772007899,18891,takeoff,32781,32781,32781,32781,32781,32781,32781,32781,0
4.954808115988271,18911,takeoff,32771,32771,32771,32771,32771,32771,32771,32771,0
4.9748702840006445,18931,takeoff,32798,32798,32798,32798,32798,32798,32798,32798,0
4.994835321995197,18951,takeoff,32800,32800,32800,32800,32800,32800,32800,32800,0
5.014935115003027,18971,takeoff,32816,32816,32816,32816,32816,32816,32816,32816,0
5.034931177011458,18991,takeoff,32831,32831,32831,32831,32831,32831,32831,32831,0
5.055371589987772,19011,takeoff,32845,32845,32845,32845,32845,32845,32845,32845,0
5.07541758599109,19031,takeoff,32854,32854,32854,32854,32854,32854,32854,32854,0
5.095333464007126,19051,takeoff,32946,32946,32946,32946,32946,32946,32946,32946,0
5.11635208199732,19072,takeoff,32951,32951,32951,32951,32951,32951,32951,32951,0
5.134801259991946,19091,takeoff,32933,32933,32933,32933,32933,32933,32933,32933,0
5.153858033998404,19110,takeoff,32896,32896,32896,32896,32896,32896,32896,32896,0
5.173827960010385,19130,takeoff,32856,32856,32856,32856,32856,32856,32856,32856,0
5.193859601014992,19150,takeoff,32726,32726,32726,32726,32726,32726,32726,32726,0
5.213932421000209,19170,takeoff,32707,32707,32707,32707,32707,32707,32707,32707,0
5.234112031001132,19190,takeoff,32718,32718,32718,32718,32718,32718,32718,32718,0
5.253855515009491,19210,takeoff,32733,32733,32733,32733,32733,32733,32733,32733,0
5.273767042992404,19230,takeoff,32845,32845,32845,32845,32845,32845,32845,32845,0
5.2937752210127655,19250,takeoff,32878,32878,32878,32878,32878,32878,32878,32878,0
5.3139607020129915,19270,takeoff,32899,32899,32899,32899,32899,32899,32899,32899,0
5.333962753997184,19290,takeoff,32908,32908,32908,32908,32908,32908,32908,32908,0
5.353868208010681,19310,takeoff,32906,32906,32906,32906,32906,32906,32906,32906,0
5.373806921008509,19330,takeoff,32897,32897,32897,32897,32897,32897,32897,32897,0
5.39381440699799,19350,takeoff,32891,32891,32891,32891,32891,32891,32891,32891,0
5.4139395210077055,19370,takeoff,32693,32693,32693,32693,32693,32693,32693,32693,0
5.433837732998654,19390,takeoff,32763,32763,32763,32763,32763,32763,32763,32763,0
5.455123438994633,19411,takeoff,32734,32734,32734,32734,32734,32734,32734,32734,0
5.474866889009718,19431,takeoff,32737,32737,32737,32737,32737,32737,32737,32737,0
5.493943770008627,19450,takeoff,32837,32837,32837,32837,32837,32837,32837,32837,0
5.515113431989448,19471,takeoff,32811,32811,32811,32811,32811,32811,32811,32811,0
5.53563189599663,19491,takeoff,32785,32785,32785,32785,32785,32785,32785,32785,0
5.555380603997037,19511,takeoff,32807,32807,32807,32807,32807,32807,32807,32807,0
5.575404553004773,19531,takeoff,32825,32825,32825,32825,32825,32825,32825,32825,0
5.595292851998238,19551,takeoff,32657,32657,32657,32657,32657,32657,32657,32657,0
5.615433163009584,19571,takeoff,32664,32664,32664,32664,32664,32664,32664,32664,0
5.635704321990488,19591,takeoff,32674,32674,32674,32674,32674,32674,32674,32674,0
5.656407219008543,19612,takeoff,32771,32771,32771,32771,32771,32771,32771,32771,0
5.674342696991516,19630,takeoff,32759,32759,32759,32759,32759,32759,32759,32759,0
5.6939812139899,19650,takeoff,32852,32852,32852,32852,32852,32852,32852,32852,0
5.714123738987837,19670,takeoff,32860,32860,32860,32860,32860,32860,32860,32860,0
5.734021251002559,19690,takeoff,32860,32860,32860,32860,32860,32860,32860,32860,0
5.753883300989401,19710,takeoff,32855,32855,32855,32855,32855,32855,32855,32855,0
5.774782073014649,19730,takeoff,32853,32853,32853,32853,32853,32853,32853,32853,0
5.7948086069955025,19750,takeoff,32642,32642,32642,32642,32642,32642,32642,32642,0
5.8147616630012635,19770,takeoff,32634,32634,32634,32634,32634,32634,32634,32634,0
5.835123967990512,19790,takeoff,32632,32632,32632,32632,32632,32632,32632,32632,0
5.85482736301492,19810,takeoff,32637,32637,32637,32637,32637,32637,32637,32637,0
5.874783993000165,19830,takeoff,32643,32643,32643,32643,32643,32643,32643,32643,0
5.894714107009349,19850,takeoff,32650,32650,32650,32650,32650,32650,32650,32650,0
5.914906051999424,19870,takeoff,32837,32837,32837,32837,32837,32837,32837,32837,0
5.934862388996407,19890,takeoff,32838,32838,32838,32838,32838,32838,32838,32838,0
5.954792292992352,19910,takeoff,32832,32832,32832,32832,32832,32832,32832,32832,0
5.974833434011089,19930,takeoff,32832,32832,32832,32832,32832,32832,32832,32832,0
5.994730831007473,19950,takeoff,32639,32639,32639,32639,32639,32639,32639,32639,0
6.015860298997723,19971,takeoff,32621,32621,32621,32621,32621,32621,32621,32621,0
6.035987307986943,19991,takeoff,32627,32627,32627,32627,32627,32627,32627,32627,0
6.0558507409878075,20011,takeoff,32639,32639,32639,32639,32639,32639,32639,32639,0
6.075806039007148,20031,takeoff,32651,32651,32651,32651,32651,32651,32651,32651,0
6.0958170169906225,20051,takeoff,32664,32664,32664,32664,32664,32664,32664,32664,0
6.116345594986342,20071,takeoff,32667,32667,32667,32667,32667,32667,32667,32667,0
6.136483308015158,20091,pre_fault_hover,32674,32674,32674,32674,32674,32674,32674,32674,0
6.155323229992064,20110,pre_fault_hover,32671,32671,32671,32671,32671,32671,32671,32671,0
6.175221262994455,20130,pre_fault_hover,32406,32406,32406,32406,32406,32406,32406,32406,0
6.195306364010321,20150,pre_fault_hover,32241,32241,32241,32241,32241,32241,32241,32241,0
6.214865103014745,20170,pre_fault_hover,32090,32090,32090,32090,32090,32090,32090,32090,0
6.235006755014183,20190,pre_fault_hover,31959,31959,31959,31959,31959,31959,31959,31959,0
6.254813612991711,20210,pre_fault_hover,31854,31854,31854,31854,31854,31854,31854,31854,0
6.275972361007007,20231,pre_fault_hover,31769,31769,31769,31769,31769,31769,31769,31769,0
6.295899435994215,20251,pre_fault_hover,31709,31709,31709,31709,31709,31709,31709,31709,0
6.315913321013795,20271,pre_fault_hover,31674,31674,31674,31674,31674,31674,31674,31674,0
6.335935865994543,20291,pre_fault_hover,31657,31657,31657,31657,31657,31657,31657,31657,0
6.355823163001332,20311,pre_fault_hover,31652,31652,31652,31652,31652,31652,31652,31652,0
6.375736948015401,20331,pre_fault_hover,31676,31676,31676,31676,31676,31676,31676,31676,0
6.395157146995189,20350,pre_fault_hover,31681,31681,31681,31681,31681,31681,31681,31681,0
6.415207801008364,20370,pre_fault_hover,31703,31703,31703,31703,31703,31703,31703,31703,0
6.435843838000437,20391,pre_fault_hover,31741,31741,31741,31741,31741,31741,31741,31741,0
6.455823016993236,20411,pre_fault_hover,31774,31774,31774,31774,31774,31774,31774,31774,0
6.476044593000552,20431,pre_fault_hover,31806,31806,31806,31806,31806,31806,31806,31806,0
6.495876894012326,20451,pre_fault_hover,31838,31838,31838,31838,31838,31838,31838,31838,0
6.516505526000401,20471,pre_fault_hover,31865,31865,31865,31865,31865,31865,31865,31865,0
6.53526445600437,20490,pre_fault_hover,31897,31897,31897,31897,31897,31897,31897,31897,0
6.556072931009112,20511,pre_fault_hover,31911,31911,31911,31911,31911,31911,31911,31911,0
6.575981067988323,20531,pre_fault_hover,31945,31945,31945,31945,31945,31945,31945,31945,0
6.595955477008829,20551,pre_fault_hover,31980,31980,31980,31980,31980,31980,31980,31980,0
6.61714254700928,20572,pre_fault_hover,32011,32011,32011,32011,32011,32011,32011,32011,0
6.634823149011936,20590,pre_fault_hover,32043,32043,32043,32043,32043,32043,32043,32043,0
6.654806461010594,20610,pre_fault_hover,32072,32072,32072,32072,32072,32072,32072,32072,0
6.674777937994804,20630,pre_fault_hover,32099,32099,32099,32099,32099,32099,32099,32099,0
6.694830811989959,20650,pre_fault_hover,32124,32124,32124,32124,32124,32124,32124,32124,0
6.715955482010031,20671,pre_fault_hover,32162,32162,32162,32162,32162,32162,32162,32162,0
6.734963914990658,20690,pre_fault_hover,32151,32151,32151,32151,32151,32151,32151,32151,0
6.754862603003858,20710,pre_fault_hover,32190,32190,32190,32190,32190,32190,32190,32190,0
6.7747498099925,20730,pre_fault_hover,32214,32214,32214,32214,32214,32214,32214,32214,0
6.794772307999665,20750,pre_fault_hover,32242,32242,32242,32242,32242,32242,32242,32242,0
6.814848030015128,20770,pre_fault_hover,32265,32265,32265,32265,32265,32265,32265,32265,0
6.835118832997978,20790,pre_fault_hover,32286,32286,32286,32286,32286,32286,32286,32286,0
6.854984423989663,20810,pre_fault_hover,32307,32307,32307,32307,32307,32307,32307,32307,0
6.874890006001806,20830,pre_fault_hover,32327,32327,32327,32327,32327,32327,32327,32327,0
6.894835273007629,20850,pre_fault_hover,32348,32348,32348,32348,32348,32348,32348,32348,0
6.915833278995706,20871,pre_fault_hover,32369,32369,32369,32369,32369,32369,32369,32369,0
6.935927418002393,20891,pre_fault_hover,32391,32391,32391,32391,32391,32391,32391,32391,0
6.9559621429943945,20911,pre_fault_hover,32413,32413,32413,32413,32413,32413,32413,32413,0
6.97581039898796,20931,pre_fault_hover,32433,32433,32433,32433,32433,32433,32433,32433,0
6.995835954992799,20951,pre_fault_hover,32451,32451,32451,32451,32451,32451,32451,32451,0
7.016004311008146,20971,pre_fault_hover,32452,32452,32452,32452,32452,32452,32452,32452,0
7.035841539007379,20991,pre_fault_hover,32476,32476,32476,32476,32476,32476,32476,32476,0
7.055868282011943,21011,pre_fault_hover,32492,32492,32492,32492,32492,32492,32492,32492,0
7.075841596990358,21031,pre_fault_hover,32507,32507,32507,32507,32507,32507,32507,32507,0
7.095934256998589,21051,pre_fault_hover,32522,32522,32522,32522,32522,32522,32522,32522,0
7.115852616989287,21071,pre_fault_hover,32539,32539,32539,32539,32539,32539,32539,32539,0
7.136051465990022,21091,pre_fault_hover,32553,32553,32553,32553,32553,32553,32553,32553,0
7.155837169993902,21111,pre_fault_hover,32565,32565,32565,32565,32565,32565,32565,32565,0
7.175816561008105,21131,pre_fault_hover,32578,32578,32578,32578,32578,32578,32578,32578,0
7.195810801989865,21151,pre_fault_hover,32591,32591,32591,32591,32591,32591,32591,32591,0
7.215853856003378,21171,pre_fault_hover,32602,32602,32602,32602,32602,32602,32602,32602,0
7.236231485992903,21191,pre_fault_hover,32600,32600,32600,32600,32600,32600,32600,32600,0
7.254884325986495,21210,pre_fault_hover,32611,32611,32611,32611,32611,32611,32611,32611,0
7.275777470989851,21231,pre_fault_hover,32630,32630,32630,32630,32630,32630,32630,32630,0
7.295846277993405,21251,pre_fault_hover,32641,32641,32641,32641,32641,32641,32641,32641,0
7.315790516993729,21271,pre_fault_hover,32652,32652,32652,32652,32652,32652,32652,32652,0
7.33598590400652,21291,pre_fault_hover,32661,32661,32661,32661,32661,32661,32661,32661,0
7.356075305986451,21311,pre_fault_hover,32670,32670,32670,32670,32670,32670,32670,32670,0
7.375802463007858,21331,pre_fault_hover,32678,32678,32678,32678,32678,32678,32678,32678,0
7.39582463199622,21351,pre_fault_hover,32686,32686,32686,32686,32686,32686,32686,32686,0
7.41579872200964,21371,pre_fault_hover,32684,32684,32684,32684,32684,32684,32684,32684,0
7.436013580998406,21391,pre_fault_hover,32691,32691,32691,32691,32691,32691,32691,32691,0
7.45609359399532,21411,pre_fault_hover,32697,32697,32697,32697,32697,32697,32697,32697,0
7.475897511001676,21431,pre_fault_hover,32703,32703,32703,32703,32703,32703,32703,32703,0
7.495935315993847,21451,pre_fault_hover,32714,32714,32714,32714,32714,32714,32714,32714,0
7.515968376013916,21471,pre_fault_hover,32719,32719,32719,32719,32719,32719,32719,32719,0
7.535070779005764,21490,pre_fault_hover,32725,32725,32725,32725,32725,32725,32725,32725,0
7.554903578013182,21510,pre_fault_hover,32730,32730,32730,32730,32730,32730,32730,32730,0
7.574842142988928,21530,pre_fault_hover,32734,32734,32734,32734,32734,32734,32734,32734,0
7.594834599993192,21550,pre_fault_hover,32738,32738,32738,32738,32738,32738,32738,32738,0
7.614858199987793,21570,pre_fault_hover,32741,32741,32741,32741,32741,32741,32741,32741,0
7.634757477993844,21590,pre_fault_hover,32743,32743,32743,32743,32743,32743,32743,32743,0
7.654709055001149,21610,fault,32740,32740,32740,32740,65535,32941,32538,32941,1
7.6747932769940235,21630,fault,32753,32733,32753,32733,65535,32945,32540,32945,1
7.695783202012535,21651,fault,32805,32697,32777,32697,65535,32953,32520,32953,1
7.715823155012913,21671,fault,32868,32656,32802,32654,65535,32966,32491,32964,1
7.734928182006115,21690,fault,33102,32430,33054,32398,65535,32941,32542,32909,1
7.754879134998191,21710,fault,32998,32576,32896,32526,65535,32998,32473,32948,1
7.77485644898843,21730,fault,33388,32170,33284,32162,65535,32926,32527,32918,1
7.795754135993775,21751,fault,33601,32019,33459,31949,65535,32958,32519,32888,1
7.81591111299349,21771,fault,33689,31891,33591,31873,65535,32905,32576,32887,1
7.836234084999887,21791,fault,33326,32284,33178,32268,65535,32987,32474,32971,1
7.854821040004026,21810,fault,34106,31548,33926,31472,65535,32919,32554,32843,1
7.874793076014612,21830,fault,33476,32130,33332,32130,65535,32961,32500,32961,1
7.895807241991861,21851,fault,34496,31204,34254,31130,65535,32910,32547,32836,1
7.915108549001161,21870,fault,33711,31951,33511,31935,65535,32984,32477,32968,1
7.934787950012833,21890,fault,33837,31865,33595,31827,65535,33006,32453,32968,1
7.955769246997079,21911,fault,33976,31770,33690,31708,65535,33030,32429,32968,1
7.975829450995661,21931,fault,34084,31634,33828,31626,65535,32987,32474,32979,1
7.995829319988843,21951,fault,34237,31525,33933,31497,65535,33009,32448,32981,1
8.015767027012771,21971,fault,34381,31407,34047,31381,65535,33014,32439,32988,1
8.03587735601468,21991,fault,34520,31284,34164,31248,65535,33010,32437,32974,1
8.057824927003821,22013,fault,36050,29784,35690,29732,65535,32822,32651,32770,1
8.075859528995352,22031,fault,34824,31022,34448,30990,65535,33009,32460,32977,1
8.095859224995365,22051,fault,35024,30860,34558,30870,65535,33018,32399,33028,1
8.115036342991516,22070,fault,35184,30730,34716,30714,65535,33025,32420,33009,1
8.136200292006833,22091,fault,35362,30574,34868,30568,65535,33022,32419,33016,1
8.154917934007244,22110,fault,35550,30428,35048,30378,65535,33037,32438,32987,1
8.174923468992347,22130,fault,35755,30253,35195,30225,65535,33038,32409,33010,1
8.194968719995813,22150,fault,35947,30077,35367,30065,65535,33026,32417,33014,1
8.215061165014049,22170,fault,36146,29900,35528,29882,65535,33020,32407,33002,1
8.234993174992269,22190,fault,36341,29719,35705,29715,65535,33006,32417,33002,1
8.255849974986631,22211,fault,36558,29514,35922,29522,65535,32987,32448,32995,1
8.275899680011207,22231,fault,36786,29314,36122,29334,65535,32983,32452,33003,1
8.295935975998873,22251,fault,37037,29145,36297,29133,65535,33029,32412,33017,1
8.315913595986785,22271,fault,37304,28944,36452,28944,65535,33057,32338,33057,1
8.335863790998701,22291,fault,39751,26479,38939,26507,65535,32689,32728,32717,1
8.355824639991624,22311,fault,37755,28539,36887,28523,65535,33038,32387,33022,1
8.375766061013564,22331,fault,38009,28293,37087,28343,65535,33010,32369,33060,1
8.395997640007408,22351,fault,40667,25653,39749,25671,65535,32648,32753,32666,1
8.415867514006095,22371,fault,38493,27863,37535,27885,65535,32995,32402,33017,1
8.435807945003035,22391,fault,41327,25107,40287,25091,65535,32668,32725,32652,1
8.455805940990103,22411,fault,41630,24800,40592,24830,65535,32621,32770,32651,1
8.47583722899435,22431,fault,39298,27168,38218,27204,65535,32990,32395,33026,1
8.49584501699428,22451,fault,42315,24227,41151,24227,65535,32635,32742,32635,1
8.51589074000367,22471,fault,39850,26686,38702,26714,65535,32981,32406,33009,1
8.535861585987732,22491,fault,42968,23608,41780,23640,65535,32575,32812,32607,1
8.554858568997588,22510,fault,43358,23294,42052,23336,65535,32596,32749,32638,1
8.57487482301076,22530,fault,40645,26027,39341,26067,65535,33003,32364,33043,1
8.595806855009869,22551,fault,40919,25757,39639,25801,65535,32968,32427,33012,1
8.617140579997795,22572,fault,44723,22027,43381,22033,65535,32499,32908,32505,1
8.634900322009344,22590,fault,41585,25199,40157,25271,65535,32981,32374,33053,1
8.65480869798921,22610,fault,41900,24944,40438,24978,65535,32996,32385,33030,1
8.675803162012016,22631,fault,42217,24673,40729,24689,65535,32997,32404,33013,1
8.695860511012143,22651,fault,42565,24375,41009,24411,65535,32997,32386,33033,1
8.715829521010164,22671,fault,42892,24082,41316,24118,65535,32984,32413,33020,1
8.735851242003264,22691,fault,43058,23874,41616,23912,43058,23874,41616,23912,0
8.755814951000502,22711,fault,41173,24707,41585,24871,41173,24707,41585,24871,0
8.775772329012398,22731,fault,39781,25769,40193,26241,39781,25769,40193,26241,0
8.7957973809971,22751,recovery,38081,26997,38355,27563,38081,26997,38355,27563,0
8.816188549011713,22771,recovery,36755,28121,36891,28797,36755,28121,36891,28797,0
8.835933850990841,22791,recovery,35549,29077,35681,29853,35549,29077,35681,29853,0
8.855885602009948,22811,recovery,34537,29883,34701,30647,34537,29883,34701,30647,0
8.875827439012937,22831,recovery,33721,30525,33911,31235,33721,30525,33911,31235,0
8.895817637006985,22851,recovery,32985,31119,33203,31793,32985,31119,33203,31793,0
8.91583864801214,22871,recovery,32524,31536,32722,32134,32524,31536,32722,32134,0
8.935848415014334,22891,recovery,32172,31812,32382,32338,32172,31812,32382,32338,0
8.955796538008144,22911,recovery,31967,31969,32115,32385,31967,31969,32115,32385,0
8.975842751009623,22931,recovery,31740,32128,31912,32408,31740,32128,31912,32408,0
8.99574356499943,22951,recovery,31599,32207,31783,32403,31599,32207,31783,32403,0
9.01492878299905,22970,recovery,31497,32291,31661,32379,31497,32291,31661,32379,0
9.03518653899664,22990,recovery,31477,32323,31581,32371,31477,32323,31581,32371,0
9.054805558000226,23010,recovery,31432,32354,31576,32326,31432,32354,31576,32326,0
9.074777831003303,23030,recovery,31439,32401,31563,32309,31439,32401,31563,32309,0
9.09474532699096,23050,recovery,31475,32477,31571,32337,31475,32477,31571,32337,0
