host_time_s,firmware_timestamp_ms,phase,pinvAlloc.errT,pinvAlloc.errR,pinvAlloc.errP,pinvAlloc.errY,pinvAlloc.objective
2.8075779489881825,16484,settle,0.0,0.0,0.0,0.0,0.0
2.8285687069874257,16505,settle,0.0,0.0,0.0,0.0,0.0
2.8480155970028136,16525,settle,0.0,0.0,0.0,0.0,0.0
2.8680515679880045,16545,settle,0.0,0.0,0.0,0.0,0.0
2.887889225006802,16565,settle,0.0,0.0,0.0,0.0,0.0
2.90864707500441,16585,settle,0.0,0.0,0.0,0.0,0.0
2.9280999249895103,16605,settle,0.0,0.0,0.0,0.0,0.0
2.950459634012077,16627,settle,0.0,0.0,0.0,0.0,0.0
2.9679551729932427,16645,settle,0.0,0.0,0.0,0.0,0.0
2.9870189710054547,16664,settle,0.0,0.0,0.0,0.0,0.0
3.007153623009799,16684,settle,0.0,0.0,0.0,0.0,0.0
3.0269868549949024,16704,settle,0.0,0.0,0.0,0.0,0.0
3.0473432170110755,16724,settle,0.0,0.0,0.0,0.0,0.0
3.068159487011144,16745,settle,0.0,0.0,0.0,0.0,0.0
3.088005144993076,16765,settle,0.0,0.0,0.0,0.0,0.0
3.1081115349952597,16785,settle,0.0,0.0,0.0,0.0,0.0
3.128184503992088,16805,settle,0.0,0.0,0.0,0.0,0.0
3.148271690006368,16825,settle,0.0,0.0,0.0,0.0,0.0
3.168029810010921,16845,settle,0.0,0.0,0.0,0.0,0.0
3.1880695169966202,16865,settle,0.0,0.0,0.0,0.0,0.0
3.2080163449863903,16885,settle,0.0,0.0,0.0,0.0,0.0
3.2300247290113475,16907,settle,0.0,0.0,0.0,0.0,0.0
3.250085945997853,16927,settle,0.0,0.0,0.0,0.0,0.0
3.267674447997706,16944,settle,0.0,0.0,0.0,0.0,0.0
3.289105520991143,16966,settle,0.0,0.0,0.0,0.0,0.0
3.3076616170001216,16984,settle,0.0,0.0,0.0,0.0,0.0
3.327105350996135,17004,settle,0.0,0.0,0.0,0.0,0.0
3.349032475001877,17026,settle,0.0,0.0,0.0,0.0,0.0
3.3686209449952003,17045,settle,0.0,0.0,0.0,0.0,0.0
3.388596565986518,17065,settle,0.0,0.0,0.0,0.0,0.0
3.4087060609890614,17085,settle,0.0,0.0,0.0,0.0,0.0
3.428144533012528,17105,settle,0.0,0.0,0.0,0.0,0.0
3.4471248379850294,17124,settle,0.0,0.0,0.0,0.0,0.0
3.4670836470031645,17144,settle,0.0,0.0,0.0,0.0,0.0
3.486967005999759,17164,settle,0.0,0.0,0.0,0.0,0.0
3.507020646997262,17184,settle,0.0,0.0,0.0,0.0,0.0
3.526959679002175,17204,settle,0.0,0.0,0.0,0.0,0.0
3.548084312991705,17225,settle,0.0,0.0,0.0,0.0,0.0
3.567043666000245,17244,settle,0.0,0.0,0.0,0.0,0.0
3.586961869004881,17264,settle,0.0,0.0,0.0,0.0,0.0
3.6071405620023143,17284,settle,0.0,0.0,0.0,0.0,0.0
3.6277505999896675,17304,settle,0.0,0.0,0.0,0.0,0.0
3.648190153995529,17325,settle,0.0,0.0,0.0,0.0,0.0
3.668004995008232,17345,settle,0.0,0.0,0.0,0.0,0.0
3.688730146997841,17365,settle,0.0,0.0,0.0,0.0,0.0
3.7081688590114936,17385,settle,0.0,0.0,0.0,0.0,0.0
3.730384327995125,17407,settle,0.0,0.0,0.0,0.0,0.0
3.7488287609885447,17425,settle,0.0,0.0,0.0,0.0,0.0
3.7686852350016125,17445,settle,0.0,0.0,0.0,0.0,0.0
3.788095419993624,17465,settle,0.0,0.0,0.0,0.0,0.0
3.8080959520011675,17485,takeoff,0.0,0.0,0.0,0.0,0.0
3.8300102509965654,17507,takeoff,0.0,0.0,0.0,0.0,0.0
3.846970117010642,17524,takeoff,0.0,0.0,0.0,0.0,0.0
3.867064694990404,17544,takeoff,0.0,0.0,0.0,0.0,0.0
3.8870662130066194,17564,takeoff,0.0,0.0,0.0,0.0,0.0
3.907004978012992,17584,takeoff,0.0,0.0,0.0,0.0,0.0
3.9299615279887803,17607,takeoff,0.0,0.0,0.0,0.0,0.0
3.9473444749892224,17624,takeoff,0.0,0.0,0.0,0.0,0.0
3.9680213849933352,17645,takeoff,0.0,0.0,0.0,0.0,0.0
3.987953356001526,17665,takeoff,0.0,0.0,0.0,0.0,0.0
4.00765021899133,17684,takeoff,0.0,0.0,0.0,0.0,0.0
4.027759560995037,17704,takeoff,0.0,0.0,0.0,0.0,0.0
4.04893865599297,17726,takeoff,0.0,0.0,0.0,0.0,0.0
4.06867973098997,17745,takeoff,0.0,0.0,0.0,0.0,0.0
4.08790479801246,17765,takeoff,0.0,0.0,0.0,0.0,0.0
4.111449738004012,17788,takeoff,0.0,0.0,0.0,0.0,0.0
4.127261738001835,17804,takeoff,0.0,0.0,0.0,0.0,0.0
4.1471584899991285,17824,takeoff,0.0,0.0,0.0,0.0,0.0
4.167011816985905,17844,takeoff,0.0,0.0,0.0,0.0,0.0
4.187008857988985,17864,takeoff,0.0,0.0,0.0,0.0,0.0
4.207072771008825,17884,takeoff,0.0,0.0,0.0,0.0,0.0
4.227002614992671,17904,takeoff,0.0,0.0,0.0,0.0,0.0
4.247081612993497,17924,takeoff,0.0,0.0,0.0,0.0,0.0
4.267006853013299,17944,takeoff,0.0,0.0,0.0,0.0,0.0
4.287928942008875,17965,takeoff,0.0,0.0,0.0,0.0,0.0
4.307897166989278,17985,takeoff,0.0,0.0,0.0,0.0,0.0
4.3280764459923375,18005,takeoff,0.0,0.0,0.0,0.0,0.0
4.348149049008498,18025,takeoff,0.0,0.0,0.0,0.0,0.0
4.368009844998596,18045,takeoff,0.0,0.0,0.0,0.0,0.0
4.38794466300169,18065,takeoff,0.0,0.0,0.0,0.0,0.0
4.40797291698982,18085,takeoff,0.0,0.0,0.0,0.0,0.0
4.428184999007499,18105,takeoff,0.0,0.0,0.0,0.0,0.0
4.448128435993567,18125,takeoff,0.0,0.0,0.0,0.0,0.0
4.4679346829943825,18145,takeoff,0.0,0.0,0.0,0.0,0.0
4.487940549995983,18165,takeoff,0.0,0.0,0.0,0.0,0.0
4.508637722989079,18185,takeoff,0.0,0.0,0.0,0.0,0.0
4.530504088004818,18207,takeoff,0.0,0.0,0.0,0.0,0.0
4.550019669986796,18227,takeoff,0.0,0.0,0.0,0.0,0.0
4.568655617011245,18245,takeoff,0.0,0.0,0.0,0.0,0.0
4.5886383109900635,18265,takeoff,0.0,0.0,0.0,0.0,0.0
4.608580897998763,18285,takeoff,0.0,0.0,0.0,0.0,0.0
4.630487435992109,18307,takeoff,0.0,0.0,0.0,0.0,0.0
4.649817286001053,18327,takeoff,0.0,0.0,0.0,0.0,0.0
4.668815982004162,18345,takeoff,0.0,0.0,0.0,0.0,0.0
4.687097744987113,18364,takeoff,0.0,0.0,0.0,0.0,0.0
4.706993361003697,18384,takeoff,0.0,0.0,0.0,0.0,0.0
4.728898280998692,18406,takeoff,0.0,0.0,0.0,0.0,0.0
4.747420884988969,18424,takeoff,0.0,0.0,0.0,0.0,0.0
4.769022282998776,18445,takeoff,0.0,0.0,0.0,0.0,0.0
4.789289359992836,18464,takeoff,0.0,0.0,0.0,0.0,0.0
4.80918940200354,18484,takeoff,0.0,0.0,0.0,0.0,0.0
4.831460582994623,18505,takeoff,0.0,0.0,0.0,0.0,0.0
4.851353205012856,18525,takeoff,0.0,0.0,0.0,0.0,0.0
4.872327555989614,18546,takeoff,0.0,0.0,0.0,0.0,0.0
4.89200034798705,18566,takeoff,0.0,0.0,0.0,0.0,0.0
4.9112502679927275,18584,takeoff,0.0,0.0,0.0,0.0,0.0
4.932102182006929,18606,takeoff,0.0,0.0,0.0,0.0,0.0
4.952447074989323,18626,takeoff,0.0,0.0,0.0,0.0,0.0
4.97215298798983,18646,takeoff,0.0,0.0,0.0,0.0,0.0
4.99228709100862,18666,takeoff,0.0,0.0,0.0,0.0,0.0
5.012109781993786,18686,takeoff,0.0,0.0,0.0,0.0,0.0
5.033175380987814,18707,takeoff,0.0,0.0,0.0,0.0,0.0
5.05010433998541,18724,takeoff,0.0,0.0,0.0,0.0,0.0
5.070155563997105,18744,takeoff,0.0,0.0,0.0,0.0,0.0
5.090023263008334,18764,takeoff,0.0,0.0,0.0,0.0,0.0
5.110254592000274,18784,takeoff,0.0,0.0,0.0,0.0,0.0
5.130344718985725,18804,takeoff,0.0,0.0,0.0,0.0,0.0
5.150382305000676,18824,takeoff,0.0,0.0,0.0,0.0,0.0
5.170133542007534,18844,takeoff,0.0,0.0,0.0,0.0,0.0
5.189923600002658,18864,takeoff,0.0,0.0,0.0,0.0,0.0
5.210203622002155,18884,takeoff,0.0,0.0,0.0,0.0,0.0
5.2321021299867425,18906,takeoff,0.0,0.0,0.0,0.0,0.0
5.250096017000033,18924,takeoff,0.0,0.0,0.0,0.0,0.0
5.270947487006197,18945,takeoff,0.0,0.0,0.0,0.0,0.0
5.291014993010322,18965,takeoff,0.0,0.0,0.0,0.0,0.0
5.311071947013261,18985,takeoff,0.0,0.0,0.0,0.0,0.0
5.33307579299435,19007,takeoff,0.0,0.0,0.0,0.0,0.0
5.3512574569904245,19025,takeoff,0.0,0.0,0.0,0.0,0.0
5.3711446530069225,19045,takeoff,0.0,0.0,0.0,0.0,0.0
5.391535261995159,19065,takeoff,0.0,0.0,0.0,0.0,0.0
5.411646808002843,19085,takeoff,0.0,0.0,0.0,0.0,0.0
5.432894786004908,19107,takeoff,0.0,0.0,0.0,0.0,0.0
5.451031097996747,19125,takeoff,0.0,0.0,0.0,0.0,0.0
5.471055717993295,19145,takeoff,0.0,0.0,0.0,0.0,0.0
5.490937077993294,19165,takeoff,0.0,0.0,0.0,0.0,0.0
5.51115624900558,19185,takeoff,0.0,0.0,0.0,0.0,0.0
5.5313837220019195,19205,takeoff,0.0,0.0,0.0,0.0,0.0
5.551091169996653,19225,takeoff,0.0,0.0,0.0,0.0,0.0
5.569942052010447,19244,takeoff,0.0,0.0,0.0,0.0,0.0
5.5898489659884945,19264,takeoff,0.0,0.0,0.0,0.0,0.0
5.610279067012016,19284,takeoff,0.0,0.0,0.0,0.0,0.0
5.630266755004413,19304,takeoff,0.0,0.0,0.0,0.0,0.0
5.651007136999397,19325,takeoff,0.0,0.0,0.0,0.0,0.0
5.670928036008263,19345,takeoff,0.0,0.0,0.0,0.0,0.0
5.689929351996398,19364,takeoff,0.0,0.0,0.0,0.0,0.0
5.710196717001963,19384,takeoff,0.0,0.0,0.0,0.0,0.0
5.730575335008325,19404,takeoff,0.0,0.0,0.0,0.0,0.0
5.750018232007278,19424,takeoff,0.0,0.0,0.0,0.0,0.0
5.771078543999465,19445,takeoff,0.0,0.0,0.0,0.0,0.0
5.789954409003258,19464,takeoff,0.0,0.0,0.0,0.0,0.0
5.810097114008386,19484,takeoff,0.0,0.0,0.0,0.0,0.0
5.830019880988402,19504,takeoff,0.0,0.0,0.0,0.0,0.0
5.850158199988073,19524,takeoff,0.0,0.0,0.0,0.0,0.0
5.870084986003349,19544,takeoff,0.0,0.0,0.0,0.0,0.0
5.890005635999842,19564,takeoff,0.0,0.0,0.0,0.0,0.0
5.910124245012412,19584,takeoff,0.0,0.0,0.0,0.0,0.0
5.931097126012901,19605,takeoff,0.0,0.0,0.0,0.0,0.0
5.951061628002208,19625,takeoff,0.0,0.0,0.0,0.0,0.0
5.971058711991645,19645,takeoff,0.0,0.0,0.0,0.0,0.0
5.990924823010573,19665,takeoff,0.0,0.0,0.0,0.0,0.0
6.011011805996532,19685,takeoff,0.0,0.0,0.0,0.0,0.0
6.030434287007665,19704,takeoff,0.0,0.0,0.0,0.0,0.0
6.0510278219881,19725,takeoff,0.0,0.0,0.0,0.0,0.0
6.070153600012418,19744,takeoff,0.0,0.0,0.0,0.0,0.0
6.089924333995441,19764,takeoff,0.0,0.0,0.0,0.0,0.0
6.110035238001728,19784,takeoff,0.0,0.0,0.0,0.0,0.0
6.131076497986214,19805,takeoff,0.0,0.0,0.0,0.0,0.0
6.151181079010712,19825,takeoff,0.0,0.0,0.0,0.0,0.0
6.1710891390102915,19845,takeoff,0.0,0.0,0.0,0.0,0.0
6.191044203995261,19865,takeoff,0.0,0.0,0.0,0.0,0.0
6.210192597005516,19884,takeoff,0.0,0.0,0.0,0.0,0.0
6.230233037989819,19904,takeoff,0.0,0.0,0.0,0.0,0.0
6.251187863992527,19925,takeoff,0.0,0.0,0.0,0.0,0.0
6.27112179400865,19945,takeoff,0.0,0.0,0.0,0.0,0.0
6.291046717989957,19965,takeoff,0.0,0.0,0.0,0.0,0.0
6.310998594010016,19985,takeoff,0.0,0.0,0.0,0.0,0.0
6.331279789999826,20005,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
6.350999131012941,20025,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
6.37098837501253,20045,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
6.390954011993017,20065,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
6.411318425001809,20085,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
6.433274696988519,20107,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
6.4502666810003575,20124,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
6.4701218040136155,20144,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
6.490278498997213,20164,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
6.51026821898995,20184,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
6.530145338998409,20204,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
6.550264863006305,20224,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
6.570058040000731,20244,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
6.590089561010245,20264,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
6.610290603013709,20284,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
6.6305120369943324,20304,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
6.650022977992194,20324,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
6.670064097997965,20344,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
6.689920398988761,20364,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
6.710435470013181,20384,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
6.731187452009181,20405,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
6.749990315001924,20424,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
6.769953470007749,20444,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
6.789899221010273,20464,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
6.809981464990415,20484,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
6.830480943986913,20504,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
6.8514496209973,20525,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
6.870255060988711,20544,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
6.890235472004861,20564,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
6.9099246530095115,20584,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
6.930428515013773,20604,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
6.95005444099661,20624,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
6.970128126995405,20644,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
6.991016526008025,20665,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
7.011151109996717,20685,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
7.0310655949870124,20705,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
7.051139223010978,20725,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
7.071090462995926,20745,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
7.090916271001333,20765,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
7.1110261300054844,20785,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
7.131327293987852,20805,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
7.151011631009169,20825,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
7.171100362989819,20845,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
7.19086893601343,20865,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
7.209918700013077,20884,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
7.229982501012273,20904,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
7.2501956970081665,20924,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
7.270273419999285,20944,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
7.289920946001075,20964,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
7.309889958996791,20984,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
7.329977043002145,21004,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
7.350016415992286,21024,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
7.370023716997821,21044,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
7.3904744389874395,21064,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
7.410056941997027,21084,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
7.430960535013583,21105,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
7.451006009010598,21125,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
7.471277103002649,21145,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
7.491045167989796,21165,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
7.511160140013089,21185,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
7.531036049011163,21205,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
7.551251645985758,21225,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
7.571592827007407,21245,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
7.591011086013168,21265,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
7.609958274988458,21284,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
7.631111532013165,21305,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
7.6510614060098305,21325,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
7.671299706009449,21345,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
7.691162756003905,21365,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
7.7109835160081275,21385,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
7.731163552991347,21405,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
7.750969043991063,21425,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
7.771356442011893,21445,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
7.791138486994896,21465,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
7.811051155993482,21485,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
7.831019370991271,21505,pre_fault_hover,0.0,0.0,0.0,0.0,0.0
7.85108801399474,21525,fault_enable_transition,-35.640625,33.640625,-33.640625,-851.640625,33618.265625
7.8712650219968054,21545,fault_enable_transition,-42.640625,40.640625,-40.640625,-1038.640625,49341.2421875
7.891206484986469,21565,fault_enable_transition,-48.640625,46.640625,-46.640625,-1176.640625,63163.18359375
7.9109387829958,21585,fault_active,-54.640625,52.640625,-52.640625,-1334.640625,80842.328125
7.931240147998324,21605,fault_active,-65.640625,63.640625,-63.640625,-1609.640625,117105.3203125
7.951054897013819,21625,fault_active,-75.640625,73.640625,-73.640625,-1851.640625,154766.234375
7.9710472649894655,21645,fault_active,-85.640625,83.640625,-83.640625,-2097.640625,198380.796875
7.991215707006631,21665,fault_active,-95.640625,93.640625,-93.640625,-2355.640625,249691.6875
8.01203384200926,21686,fault_active,-109.640625,107.640625,-107.640625,-2697.640625,327324.40625
8.030146247998346,21704,fault_active,-123.640625,121.640625,-121.640625,-3051.640625,418416.21875
8.050101883010939,21724,fault_active,-138.640625,136.640625,-136.640625,-3414.640625,523981.15625
8.069943415990565,21744,fault_active,-150.640625,148.640625,-148.640625,-3730.640625,624610.125
8.0909870720061,21765,fault_active,-165.640625,163.640625,-163.640625,-4113.640625,758889.375
8.110084830987034,21784,fault_active,-183.640625,181.640625,-181.640625,-4555.640625,930875.5625
8.130011278000893,21804,fault_active,-201.640625,199.640625,-199.640625,-5001.640625,1122031.75
8.151056539005367,21825,fault_active,-222.640625,220.640625,-220.640625,-5538.640625,1374989.125
8.171103283006232,21845,fault_active,-241.640625,239.640625,-239.640625,-6013.640625,1620787.5
8.190959049010416,21865,fault_active,-264.640625,262.640625,-262.640625,-6588.640625,1945383.5
8.210996003996115,21885,fault_active,-457.640625,455.640625,-455.640625,-11413.640625,5836405.5
8.230998868006282,21905,fault_active,-306.640625,304.640625,-304.640625,-7618.640625,2602347.5
8.251034015003825,21925,fault_active,-328.640625,326.640625,-326.640625,-8184.640625,3001880.25
8.270975741994334,21945,fault_active,-353.640625,351.640625,-351.640625,-8797.640625,3469247.75
8.29089259399916,21965,fault_active,-378.640625,376.640625,-376.640625,-9422.640625,3979468.25
8.31145146599738,21985,fault_active,-400.640625,398.640625,-398.640625,-9988.640625,4470190.5
8.33114461999503,22005,fault_active,-427.640625,425.640625,-425.640625,-10655.640625,5087847.0
8.351027909986442,22025,fault_active,-454.640625,452.640625,-452.640625,-11334.640625,5756343.0
8.37104424298741,22045,fault_active,-483.640625,481.640625,-481.640625,-12039.640625,6496883.5
8.389917971013347,22064,fault_active,-501.640625,499.640625,-499.640625,-12505.640625,7007463.0
8.41003138499218,22084,fault_active,-528.640625,526.640625,-526.640625,-13172.640625,7775789.0
8.430306483001914,22104,fault_active,-853.640625,851.640625,-851.640625,-21297.640625,20323670.0
8.450089173013112,22124,fault_active,-592.640625,590.640625,-590.640625,-14764.640625,9769579.0
8.470026785013033,22144,fault_active,-936.640625,934.640625,-934.640625,-23376.640625,24483890.0
8.490039931988576,22164,fault_active,-653.640625,651.640625,-651.640625,-16313.640625,11922762.0
8.510159211000428,22184,fault_active,-686.640625,684.640625,-684.640625,-17114.640625,13126228.0
8.530324536986882,22204,fault_active,-1063.640625,1061.640625,-1061.640625,-26547.640625,31577352.0
8.550051750004059,22224,fault_active,-758.640625,756.640625,-756.640625,-18926.640625,16050091.0
8.570014700992033,22244,fault_active,-1151.640625,1149.640625,-1149.640625,-28759.640625,37055072.0
8.589906381996116,22264,fault_active,-826.640625,824.640625,-824.640625,-20622.640625,19055940.0
8.610060978011461,22284,fault_active,-866.640625,864.640625,-864.640625,-21638.640625,20976304.0
8.630304446007358,22304,fault_active,-1288.640625,1286.640625,-1286.640625,-32164.640625,46354820.0
8.649929037987022,22324,fault_active,-943.640625,941.640625,-941.640625,-23555.640625,24859350.0
8.66992791800294,22344,fault_active,-1384.640625,1382.640625,-1382.640625,-34584.640625,53585268.0
8.690022635011701,22364,fault_active,-1432.640625,1430.640625,-1430.640625,-35784.640625,57368324.0
8.71023421199061,22384,fault_active,-1063.640625,1061.640625,-1061.640625,-26543.640625,31568860.0
8.730102403002093,22404,fault_active,-1102.640625,1100.640625,-1100.640625,-27522.640625,33939248.0
8.749962550005876,22424,fault_active,-1146.640625,1144.640625,-1144.640625,-28638.640625,36742828.0
8.76997741899686,22444,fault_active,-1191.640625,1189.640625,-1189.640625,-29743.640625,39638624.0
8.789970156998606,22464,fault_active,-1237.640625,1235.640625,-1235.640625,-30893.640625,42762804.0
8.810074192995671,22484,fault_active,-1281.640625,1279.640625,-1279.640625,-31997.640625,45872292.0
8.830565471987939,22504,fault_active,-1328.640625,1326.640625,-1326.640625,-33184.640625,49334808.0
8.849936006008647,22524,fault_active,-1368.640625,1366.640625,-1366.640625,-34172.640625,52320120.0
8.870955065998714,22545,fault_active,-1424.640625,1422.640625,-1422.640625,-35580.640625,56717448.0
8.890992580010789,22565,fault_active,-1468.640625,1466.640625,-1466.640625,-36664.640625,60231556.0
8.91126102101407,22585,fault_disable_transition,-1518.640625,1516.640625,-1516.640625,-37926.640625,64444624.0
8.932172302011168,22606,fault_disable_transition,0.0,0.0,0.0,0.0,0.0
8.949974023009418,22624,fault_disable_transition,0.0,0.0,0.0,0.0,0.0
8.969947445002617,22644,fault_disable_transition,0.0,0.0,0.0,0.0,0.0
8.989913043013075,22664,recovery,0.0,0.0,0.0,0.0,0.0
9.01007399999071,22684,recovery,0.0,0.0,0.0,0.0,0.0
9.030362360004801,22704,recovery,0.0,0.0,0.0,0.0,0.0
9.050021256989567,22724,recovery,0.0,0.0,0.0,0.0,0.0
9.070027526002377,22744,recovery,0.0,0.0,0.0,0.0,0.0
9.090012978005689,22764,recovery,0.0,0.0,0.0,0.0,0.0
9.11013233900303,22784,recovery,0.0,0.0,0.0,0.0,0.0
9.13000761900912,22804,recovery,0.0,0.0,0.0,0.0,0.0
9.151014987000963,22825,recovery,0.0,0.0,0.0,0.0,0.0
9.169987892993959,22844,recovery,0.0,0.0,0.0,0.0,0.0
9.190009635989554,22864,recovery,0.0,0.0,0.0,0.0,0.0
9.21014322701376,22884,recovery,0.0,0.0,0.0,0.0,0.0
9.230463262996636,22904,recovery,0.0,0.0,0.0,0.0,0.0
9.250047234003432,22924,recovery,0.0,0.0,0.0,0.0,0.0
9.269909133989131,22944,recovery,0.0,0.0,0.0,0.0,0.0
9.290938262012787,22965,recovery,0.0,0.0,0.0,0.0,0.0
9.311164476006525,22985,recovery,0.0,0.0,0.0,0.0,0.0
9.33200705400668,23006,recovery,0.0,0.0,0.0,0.0,0.0
9.350042518984992,23024,recovery,0.0,0.0,0.0,0.0,0.0
9.371005133987637,23045,recovery,0.0,0.0,0.0,0.0,0.0
9.390949469991028,23065,recovery,0.0,0.0,0.0,0.0,0.0
9.411264688009396,23085,recovery,0.0,0.0,0.0,0.0,0.0
9.43100005199085,23105,recovery,0.0,0.0,0.0,0.0,0.0
9.450976544991136,23125,recovery,0.0,0.0,0.0,0.0,0.0
9.471047399012605,23145,recovery,0.0,0.0,0.0,0.0,0.0
9.49106374999974,23165,recovery,0.0,0.0,0.0,0.0,0.0
9.511050002009142,23185,recovery,0.0,0.0,0.0,0.0,0.0
9.531267623999156,23205,recovery,0.0,0.0,0.0,0.0,0.0
9.550949600990862,23225,recovery,0.0,0.0,0.0,0.0,0.0
9.570050529000582,23244,recovery,0.0,0.0,0.0,0.0,0.0
9.589991331013152,23264,recovery,0.0,0.0,0.0,0.0,0.0
9.611092764011119,23285,recovery,0.0,0.0,0.0,0.0,0.0
9.631046371010598,23305,recovery,0.0,0.0,0.0,0.0,0.0
9.650998686003732,23325,recovery,0.0,0.0,0.0,0.0,0.0
9.6710631029855,23345,recovery,0.0,0.0,0.0,0.0,0.0
