protocol_id,ic_protocol,controller,internal_controller,motor,eta,trial_seed,source_csv,row_count,allocator_config,selected_candidate,r1,r2,r3,r4,fault_z,fault_vz,valid_prefault,contact_found,contact_t,contact_phase,vertical_speed_mps,horizontal_speed_mps,max_tilt_deg,max_angular_rate_radps,max_horizontal_drift_m,vertical_speed_ok,horizontal_speed_ok,tilt_ok,angular_rate_ok,drift_ok,safe_touchdown,condition_id,expected_candidate,expected_r1,expected_r2,expected_r3,expected_r4,policy_match,selected_candidate_verified,selected_r1_verified,selected_r2_verified,selected_r3_verified,selected_r4_verified,validation_basis
nominal_m2_fixed_candidate_counterfactual_v1,seeded_ic_v1,manual,qplite,2,0.499675,63000011,/tmp/m2_fixed_validation_ftsjpozg/adapted_trial.csv,4185,manual_residual_sweep,balanced_1000_0_1000_12000,1000,0,1000,12000,0.7267014980316162,-0.0038591951597481966,True,True,15.845023393630981,adaptive_brake,0.2390277087688446,0.009855746881523976,8.434741020202637,1.5634194854376033,0.3168224405625195,True,True,True,False,True,False,fixed_balanced1000,balanced_1000_0_1000_12000,1000,0,1000,12000,True,balanced_1000_0_1000_12000,1000,0,1000,12000,base_validator_plus_exact_manual_policy_checks
nominal_m2_fixed_candidate_counterfactual_v1,seeded_ic_v1,manual,qplite,2,0.499675,63000012,/tmp/m2_fixed_validation_15u7o248/adapted_trial.csv,4191,manual_residual_sweep,balanced_1000_0_1000_12000,1000,0,1000,12000,0.6945512890815735,-0.0035199339035898447,True,True,15.8249192237854,adaptive_brake,0.23461711406707764,0.009707886360468262,8.356992721557617,1.527912645880911,0.3173459932907249,True,True,True,False,True,False,fixed_balanced1000,balanced_1000_0_1000_12000,1000,0,1000,12000,True,balanced_1000_0_1000_12000,1000,0,1000,12000,base_validator_plus_exact_manual_policy_checks
nominal_m2_fixed_candidate_counterfactual_v1,seeded_ic_v1,manual,qplite,2,0.499675,63000013,/tmp/m2_fixed_validation_637dw5_m/adapted_trial.csv,4194,manual_residual_sweep,balanced_1000_0_1000_12000,1000,0,1000,12000,0.7186570167541504,-0.0037223310209810734,True,True,16.04636240005493,landing_ramp,0.22446519136428833,0.008308297473968261,8.420769691467285,1.5282999086738023,0.3295999024301271,True,True,True,False,True,False,fixed_balanced1000,balanced_1000_0_1000_12000,1000,0,1000,12000,True,balanced_1000_0_1000_12000,1000,0,1000,12000,base_validator_plus_exact_manual_policy_checks
nominal_m2_fixed_candidate_counterfactual_v1,seeded_ic_v1,manual,qplite,2,0.499675,63000014,/tmp/m2_fixed_validation_yb7k0qrz/adapted_trial.csv,4191,manual_residual_sweep,balanced_1000_0_1000_12000,1000,0,1000,12000,0.7293503284454346,-0.003902343101799488,True,True,16.005113124847412,landing_ramp,0.23477481305599213,0.00896517630593647,8.441972732543945,1.5345936916741865,0.3300813542117604,True,True,True,False,True,False,fixed_balanced1000,balanced_1000_0_1000_12000,1000,0,1000,12000,True,balanced_1000_0_1000_12000,1000,0,1000,12000,base_validator_plus_exact_manual_policy_checks
nominal_m2_fixed_candidate_counterfactual_v1,seeded_ic_v1,manual,qplite,2,0.499675,63000015,/tmp/m2_fixed_validation_pun_mbz_/adapted_trial.csv,4227,manual_residual_sweep,balanced_1000_0_1000_12000,1000,0,1000,12000,0.7287243604660034,-0.003650610102340579,True,True,16.183057069778442,adaptive_brake,0.23778116703033447,0.009600819343139867,8.388524055480957,1.5113926437064613,0.31884425483336426,True,True,True,False,True,False,fixed_balanced1000,balanced_1000_0_1000_12000,1000,0,1000,12000,True,balanced_1000_0_1000_12000,1000,0,1000,12000,base_validator_plus_exact_manual_policy_checks
nominal_m2_fixed_candidate_counterfactual_v1,seeded_ic_v1,manual,qplite,2,0.499675,63000016,/tmp/m2_fixed_validation_szhskc4o/adapted_trial.csv,4188,manual_residual_sweep,balanced_1000_0_1000_12000,1000,0,1000,12000,0.7326058149337769,-0.004077596124261618,True,True,15.968083143234253,landing_ramp,0.23885846138000488,0.009708349718668161,8.353609085083008,1.5100291774744201,0.31564071334562727,True,True,True,False,True,False,fixed_balanced1000,balanced_1000_0_1000_12000,1000,0,1000,12000,True,balanced_1000_0_1000_12000,1000,0,1000,12000,base_validator_plus_exact_manual_policy_checks
nominal_m2_fixed_candidate_counterfactual_v1,seeded_ic_v1,manual,qplite,2,0.499675,63000017,/tmp/m2_fixed_validation_5v1r5d9v/adapted_trial.csv,4209,manual_residual_sweep,balanced_1000_0_1000_12000,1000,0,1000,12000,0.7067656517028809,-0.003968723118305206,True,True,15.983436584472656,adaptive_brake,0.23389270901679993,0.01002841198672193,8.402839660644531,1.5379116115899256,0.3098669555334279,True,True,True,False,True,False,fixed_balanced1000,balanced_1000_0_1000_12000,1000,0,1000,12000,True,balanced_1000_0_1000_12000,1000,0,1000,12000,base_validator_plus_exact_manual_policy_checks
nominal_m2_fixed_candidate_counterfactual_v1,seeded_ic_v1,manual,qplite,2,0.499675,63000018,/tmp/m2_fixed_validation_3h_r7u_f/adapted_trial.csv,4203,manual_residual_sweep,balanced_1000_0_1000_12000,1000,0,1000,12000,0.7261852622032166,-0.0037332680076360703,True,True,15.98443865776062,adaptive_brake,0.22705309092998505,0.008421895356720268,8.351729393005371,1.5357853884441246,0.3349762707526136,True,True,True,False,True,False,fixed_balanced1000,balanced_1000_0_1000_12000,1000,0,1000,12000,True,balanced_1000_0_1000_12000,1000,0,1000,12000,base_validator_plus_exact_manual_policy_checks
nominal_m2_fixed_candidate_counterfactual_v1,seeded_ic_v1,manual,qplite,2,0.499675,63000019,/tmp/m2_fixed_validation_vv83kpzc/adapted_trial.csv,4179,manual_residual_sweep,balanced_1000_0_1000_12000,1000,0,1000,12000,0.7306503057479858,-0.003986696247011423,True,True,15.803923606872559,adaptive_brake,0.2372797578573227,0.009349688514760151,8.428779602050781,1.5567679130138632,0.3276091441609858,True,True,True,False,True,False,fixed_balanced1000,balanced_1000_0_1000_12000,1000,0,1000,12000,True,balanced_1000_0_1000_12000,1000,0,1000,12000,base_validator_plus_exact_manual_policy_checks
nominal_m2_fixed_candidate_counterfactual_v1,seeded_ic_v1,manual,qplite,2,0.499675,63000020,/tmp/m2_fixed_validation_4iycgqix/adapted_trial.csv,4164,manual_residual_sweep,balanced_1000_0_1000_12000,1000,0,1000,12000,0.7011305093765259,-0.0040550874546170235,True,True,16.005316972732544,landing_ramp,0.2182256430387497,0.00902190382377607,8.454401969909668,1.4178136117990874,0.3410993614262202,True,True,True,True,True,True,fixed_balanced1000,balanced_1000_0_1000_12000,1000,0,1000,12000,True,balanced_1000_0_1000_12000,1000,0,1000,12000,base_validator_plus_exact_manual_policy_checks
